N_SNPS,N_TARGET_SNPS,MAX_MAG_BKGRD,MEDIAN_MAG_BKGRD,AVE_MAG_BKGRD,BETA_WILCOX_PVAL,VAR_BKGRD,SUM_BKGRD,MAX_MAG_TARGET,MEDIAN_MAG_TARGET,AVE_MAG_TARGET,VAR_TARGET,SUM_TARGET,SUM_RATIO_TARGET_BKGRD,SENSITIVITY_METRIC
0.35469162223460976,0.43692619374054864,-0.21638392521350497,-0.2538755347732025,-0.2774170440698943,0.07069736451139072,-0.27689273461929553,0.07382473553006985,0.019800954026014304,-0.18635009857781265,-0.14965669096448095,-0.1432230994619082,0.45975499535423414,0.03598466572038024,PEARSON_CORR
0.2744667682255112,0.3845290464844539,-0.31745280064352965,-0.2909005858089794,-0.33339051301900036,0.0829217317411202,-0.372900867927369,-0.018928138009604033,-0.03618756149642879,-0.21741612781898947,-0.18429085651582927,-0.1691801500065794,0.38600061843580613,0.09101380821465,SPEARMAN_RHO
0.20740892839764968,0.355791351127449,-0.14997121093522833,-0.25038589323673244,-0.2521187198693295,0.16094223297904867,-0.13790015208327663,-0.032313103243559016,-0.11821790427916598,-0.2476554818337845,-0.2287004651002001,-0.17411874023976429,0.3295922948018046,0.16293408181809466,COSINE_SIM
0.31834774300103974,0.40250759108841,-0.07053324921005145,-0.12293437242241931,-0.1291183007056304,0.0458660173857407,-0.069863027818153,0.1590544806621792,0.10788815403433719,-0.08908791459783273,-0.07819456602989398,-0.02851026149381897,0.43306190990007665,0.13876018807023352,TOP10PCT_PREV
-0.24110448854565308,-0.006283313606231947,0.18648181307219827,0.15533566207259858,0.15784125862263115,-0.1269986197487243,0.18107821162763918,-0.11970501382524397,0.06918170479372858,0.1235351193126361,0.13127394414928345,0.044952907079376575,0.01980643671609682,0.1076749972214271,TOP1PCT_PREV
0.31884773243533415,0.3990266291880734,-0.07258989563111409,-0.12083895738043275,-0.12849883909864043,0.040294295740140554,-0.07161343289235444,0.1607640643789635,0.10927647792554207,-0.08098382414070747,-0.07267971057613917,-0.021325621853933604,0.4299074710153331,0.13754935940070911,TOP10PCT_OR
-0.24110448854565308,-0.006283313606231947,0.18648181307219827,0.15533566207259858,0.15784125862263115,-0.1269986197487243,0.18107821162763918,-0.11970501382524397,0.06918170479372858,0.1235351193126361,0.13127394414928345,0.044952907079376575,0.01980643671609682,0.1076749972214271,TOP1PCT_OR
0.06219361683740801,0.24009756325373452,-0.040838939951840375,-0.21758871558381807,-0.19090424491129562,-0.10427801440014882,-0.017613804241438824,-0.06376141163024066,-0.19276572495367128,-0.14029991735773803,-0.18803654660063512,-0.1723535716143873,0.16664120168501825,0.24542568678622603,PERCENTILE_AVE_PREV_SLOPE
-0.06376237528977946,0.18349897386852657,-0.1409133382717839,-0.31408741148487573,-0.28640595747293573,-0.17979866894804725,-0.10140987468012794,-0.2520799737742125,-0.27056930099392984,-0.1458872482328092,-0.20775737226164798,-0.18032938413637026,0.07649689030279955,0.2734638785552128,PERCENTILE_AVE_PREV_SPEARMAN
-0.09340612947707091,0.1673758023898125,-0.058486935867358314,-0.287877700949015,-0.2241695611109286,-0.11392181551392007,-0.0049298982930297995,-0.2444202843218017,-0.2810299687471644,-0.21854048229410447,-0.26216082616851594,-0.23100381661484182,0.07580294158369093,0.26725011674398913,PERCENTILE_AVE_PHENO_SLOPE
-0.1957296959994643,0.06826503750824575,0.011173507427150559,-0.18693810980705328,-0.1207652416986266,-0.18612369255177966,0.06599425658372161,-0.27878144831196694,-0.17997037867533372,-0.06865043946314052,-0.11768796425987635,-0.11632731697433867,-0.0087966410323457,0.24465837573333854,PERCENTILE_AVE_PHENO_SPEARMAN
