N_SNPS,N_TARGET_SNPS,MAX_MAG_BKGRD,MEDIAN_MAG_BKGRD,AVE_MAG_BKGRD,BETA_WILCOX_PVAL,VAR_BKGRD,SUM_BKGRD,MAX_MAG_TARGET,MEDIAN_MAG_TARGET,AVE_MAG_TARGET,VAR_TARGET,SUM_TARGET,SUM_RATIO_TARGET_BKGRD,SENSITIVITY_METRIC
0.2632542110798947,0.2697775067016114,0.08887120135170846,-0.019540033163884512,0.0054018978076456016,0.11617636940219336,0.0037782609963305435,0.2803909032357258,0.19240945039553478,0.02591150834283974,0.07242820441253021,0.10025182962634867,0.2946372052998001,0.16362951730787584,PEARSON_CORR
0.21727491105136104,0.22564136766830667,0.10025182084040482,0.060191250484733595,0.07899429787184145,0.11789414003608426,0.050589865302307586,0.25979695268635106,0.1838372486959565,0.09004046126607493,0.11708114859688498,0.11377014084221822,0.25871477198082904,0.1249255940399371,SPEARMAN_RHO
-0.03130747653637117,0.06312315171585622,-0.20145399465032726,-0.02102980079643971,-0.07837111095919247,-0.09803064246238638,-0.13980529346368314,-0.15524030279365755,0.036041340199848684,0.058588963732112205,0.030696548803155088,0.030383907052797633,0.03065376062255672,0.2355453156762788,COSINE_SIM
0.36595576457281814,0.4342072658962915,-0.04410886765161885,-0.1086260742033597,-0.1213694627884262,0.06951299137752746,-0.1695865385850927,0.3428375777926943,0.22327765759325166,-0.09942492382639642,-0.0034086072939138717,-0.024281646180716022,0.5103890373623087,0.31862041472931707,TOP10PCT_PREV
-0.10714827479383882,-0.006181188949550858,0.03661964171844944,0.08724703572863016,0.07695113682571739,0.091673246958633825,-0.012341912890261387,-0.04130638435065708,0.14217242734834842,0.07155991539320254,0.11153498388571857,0.11755829793702939,0.10085110463741623,0.10819332531949676,TOP1PCT_PREV
0.36325126792274604,0.4322928545552128,-0.04272279692933261,-0.10302822586738558,-0.11712297153470022,0.07117852370637873,-0.16654401013034978,0.340190928668287,0.2186637627491276,-0.09639441112095641,-0.002940234968821784,-0.02615833871418569,0.5074255316555717,0.3157325239366764,TOP10PCT_OR
-0.10740739460365688,-0.006549604876245059,0.03644660252427532,0.08687331358258173,0.07658698769853585,0.09145383194960958,-0.01246569941288637,-0.04207386496439383,0.14054197924642328,0.07111676208167436,0.11093628760390173,0.1169499470766032,0.09988763728406365,0.1078695124308494,TOP1PCT_OR
-0.12386163141347702,-0.010701233160499252,0.07482479545876151,-0.08191655573321656,-0.04599030395317786,-0.12227403307848611,0.046461745786871955,-0.16036837202418142,0.08166816571854171,0.009599812716223803,-0.035124771019875656,-0.03235690152934461,0.005651827555713677,0.10539997813661718,PERCENTILE_AVE_PREV_SLOPE
-0.15613279669839225,-0.08806118952286957,0.08183406441815025,-0.023653076866125174,0.003313609472293712,-0.07791762415378574,0.06644691761360001,-0.157416532206315,0.006233204976195652,0.04480739787414395,-0.019487456545403903,-0.05089725285097237,-0.07424780524340735,-0.006714156183051107,PERCENTILE_AVE_PREV_SPEARMAN
-0.05378812653622238,0.036080727703417526,0.04014215363986383,-0.2292256293860694,-0.19280218476039107,-0.07568021674417338,-0.04781470010080335,-0.15466335122807093,0.024729401745704666,-0.10340125902060117,-0.14014312651011918,-0.12702773355019292,0.01845883950869122,0.17007107304987917,PERCENTILE_AVE_PHENO_SLOPE
-0.0459240902277886,-0.01461306111848479,-0.04323616108774505,-0.11161604435650051,-0.07954028403767745,-3.9656767893037634e-4,-0.060614654523358846,-0.05858659865488034,-7.734638611077005e-5,-0.054152795861677885,-0.08172519007501426,-0.09208220123534941,-0.004609349258097029,0.028157300692699068,PERCENTILE_AVE_PHENO_SPEARMAN
