N_SNPS,N_TARGET_SNPS,MAX_MAG_BKGRD,MEDIAN_MAG_BKGRD,AVE_MAG_BKGRD,BETA_WILCOX_PVAL,VAR_BKGRD,SUM_BKGRD,MAX_MAG_TARGET,MEDIAN_MAG_TARGET,AVE_MAG_TARGET,VAR_TARGET,SUM_TARGET,SUM_RATIO_TARGET_BKGRD,SENSITIVITY_METRIC
3.0096288671470094e-5,1.3382737279113317e-5,0.8082987526517573,0.008688833494434816,0.037036306034369325,0.006792105872359315,0.10338718191125268,8.812192952686365e-4,0.8441905793768005,0.11398599660761523,0.10306035190152085,0.11910431149019719,2.4429928596970706e-5,0.0027726624848374163,PEARSON_CORR
8.765713725286796e-7,2.6983745302978217e-7,0.276517275525776,0.14289967242313378,0.3439263212735131,0.0020222651161094477,0.6060210785037496,7.749061306682075e-6,0.21726912631964737,0.453348720531605,0.6434186824244941,0.8001594430435226,1.1614893800195567e-7,0.0018953400338559327,SPEARMAN_RHO
0.5072214273826785,0.4190553704449054,0.05962846389177276,0.4705880157084018,0.18736456349751954,0.6810528899900512,0.10163790502999678,0.06888163250276881,0.7723951086299085,0.3126999691422086,0.22561432667186337,0.28184623316480395,0.6859157354333424,0.029986331687961543,COSINE_SIM
2.916185742775483e-4,2.0297347489345202e-7,0.9526263441183072,0.8087037827690128,0.37763672639132084,0.0027678675049256692,0.369917264788043,0.0027519588939262023,0.0026963917729028297,0.5693431740894795,0.3319518503036286,0.27718805438627386,3.984481330881689e-10,3.1439386089245357e-4,TOP10PCT_PREV
0.5895464179320933,0.5588457182553511,0.26070812078098776,0.48643064588390506,0.3910893087477394,0.7266483020330563,0.46752539236111057,0.7819463516101459,0.016882109816188498,0.25917943013915573,0.19745141796819965,0.1538910713996379,0.282954690397216,0.09031825919710373,TOP1PCT_PREV
3.2916802254899947e-4,2.3941791518790993e-7,0.9906793323333363,0.8349907354025453,0.40380000787015324,0.0025733974761134658,0.4007356581514042,0.0026597903554707422,0.0025720364990669833,0.544056628730891,0.31731383169325844,0.2630097891354047,4.2619283769277447e-10,3.1699555987634915e-4,TOP10PCT_OR
0.5926329615882566,0.5567108669785092,0.25981236279384046,0.48418234522271286,0.38968255362510007,0.7280547363755616,0.46623764536859813,0.7885966932768183,0.016876517755810744,0.2584277786473601,0.19625073115435607,0.15285946668650693,0.2806188689603052,0.09075676407381077,TOP1PCT_OR
0.8849141440777719,0.12648949749674268,0.06699815926500141,0.12898289192729911,0.13906048621340514,0.18558048354008705,0.1377635097980652,0.07668164074990955,0.6643606755281173,0.21263965671183757,0.20787159324216878,0.22949633606289396,0.2568041620997624,0.02020813490660521,PERCENTILE_AVE_PREV_SLOPE
0.7808505717373121,0.3054139657240071,0.06739230072628784,0.2366896023616151,0.1826579318454783,0.3725049234888689,0.182988016080929,0.058338310103785145,0.6096036501807258,0.36380789716266226,0.2555097534148933,0.24501419300744484,0.5758282140430484,0.10330494237958852,PERCENTILE_AVE_PREV_SPEARMAN
0.63601704113854,0.03247092730762481,0.00935881765963797,0.012370631813857091,0.017921831526380674,0.24071239235172986,0.014793495222201502,0.06580573426908003,0.14029325430414816,0.06556544720995575,0.026869314137170305,0.019919965501898527,0.14024808474340622,0.0022380787910624075,PERCENTILE_AVE_PHENO_SLOPE
0.9166890767461544,0.048437217075578236,0.08910736461360169,0.130605069965742,0.14269975636240287,0.37961668838971785,0.10774791346356087,0.09137323862593505,0.6787096485022723,0.3652339737978241,0.2056488818030176,0.1851318235066229,0.11437683599684136,0.0042772403139283285,PERCENTILE_AVE_PHENO_SPEARMAN
