N_SNPS,N_TARGET_SNPS,MAX_MAG_BKGRD,MEDIAN_MAG_BKGRD,AVE_MAG_BKGRD,BETA_WILCOX_PVAL,VAR_BKGRD,SUM_BKGRD,MAX_MAG_TARGET,MEDIAN_MAG_TARGET,AVE_MAG_TARGET,VAR_TARGET,SUM_TARGET,SUM_RATIO_TARGET_BKGRD,SENSITIVITY_METRIC
0.00447398032096803,0.012423841129115272,0.5968133969584082,0.0158474669278899,0.08889710031554075,0.7141266206619878,0.4820873460538291,0.01334351029387317,0.4680139244397158,0.31261086093625823,0.3869600716671985,0.4305377072903851,0.0049074849793049906,0.15205826504129438,PEARSON_CORR
0.05742719281206926,0.08004651910103298,0.24518010626437212,0.4559010036422898,0.3034675642388717,0.4719975588935703,0.4339849013225002,0.01371895684387167,0.05607686336997933,0.28470735579689144,0.21226951675693834,0.3068691279810533,0.021816023710496305,0.45939383559487046,SPEARMAN_RHO
0.7823027112219865,0.436989343215214,0.06507222671214158,0.8351631476593723,0.4225390365408912,0.735701910640171,0.23482845430366373,0.15052161619054258,0.848685864142364,0.880647487258722,0.6987880939777182,0.7320971612110958,0.6706178518016384,0.04589591875235412,COSINE_SIM
0.0021906033114487064,3.2573580690707405e-4,0.7871278555232004,0.793465268192259,0.5338811957428553,0.6982008055488065,0.16940640714463345,0.008964259968338287,0.07202059273296858,0.5658709228925878,0.4831174602750521,0.6452924038961467,2.834791002655402e-6,0.01917855462492303,TOP10PCT_PREV
0.2830596092057674,0.8710513041622325,0.5642721959773523,0.5552696365125251,0.629220014941999,0.425206473546088,0.8951723427446509,0.5348558749114352,0.04745103837504495,0.48240240418607894,0.4080160053066343,0.6955993087814802,0.20952523218849564,0.05976822937020193,TOP1PCT_PREV
0.002235689384448148,3.32911175034003e-4,0.7996112036056037,0.8004309527681985,0.5394729051693574,0.6994347149593179,0.1742647609498295,0.009033688946531096,0.07331526159224622,0.5630262924184466,0.48214587915804474,0.6463721855335391,2.952461615396062e-6,0.019354235462045476,TOP10PCT_OR
0.2835488444023683,0.8681161382415202,0.5640821065325243,0.5538687045472661,0.6280741582581892,0.42345713168113586,0.8940598277648822,0.5377762125491592,0.04621771006439996,0.47982427399281524,0.40583923905775743,0.6937227168088539,0.20635919760648763,0.059299021051288626,TOP1PCT_OR
0.4778508113737099,0.23867275903943233,0.7816681797903573,0.07734678071290946,0.09704236455903166,0.9411043047596865,0.559948588887486,0.01014381341998829,0.3570981000493798,0.15514398698692008,0.1286785262108858,0.11986937685705895,0.4240943441290913,0.011874255489395366,PERCENTILE_AVE_PREV_SLOPE
0.5887150555979919,0.31173665630624814,0.8922606760052263,0.17508849322232312,0.21795955068026607,0.1951066988706736,0.7660075935753692,0.06937237386364505,0.4937130897069564,0.3113085938217633,0.17195634439940338,0.08744138232084067,0.37931996797806977,0.02328671621635235,PERCENTILE_AVE_PREV_SPEARMAN
0.9386751773530334,0.059260388274598313,0.6759256094624395,0.0013328796744996097,0.004227493433043221,0.21590245374645956,0.2437795942510137,0.024487038736197654,0.062159648453869606,0.005941682936352913,0.0020411427798230517,4.2483530173054363e-4,0.25479255474713103,0.0016524408666053604,PERCENTILE_AVE_PHENO_SLOPE
0.8958786338140969,0.09994507808806977,0.3261020926100683,0.08352496630644464,0.09739870142099544,0.17465843361863728,0.18699530475151174,0.16445631279672743,0.6410542013842386,0.22195682706214379,0.1133121195888763,0.03303854282477263,0.13573572435850084,0.001745458330597993,PERCENTILE_AVE_PHENO_SPEARMAN
