N_SNPS,N_TARGET_SNPS,MAX_MAG_BKGRD,MEDIAN_MAG_BKGRD,AVE_MAG_BKGRD,BETA_WILCOX_PVAL,VAR_BKGRD,SUM_BKGRD,MAX_MAG_TARGET,MEDIAN_MAG_TARGET,AVE_MAG_TARGET,VAR_TARGET,SUM_TARGET,SUM_RATIO_TARGET_BKGRD,SENSITIVITY_METRIC
0.018465312512920638,0.015007716542233889,0.7822156215786931,0.12294177747680622,0.2291994222327972,0.05830387572977328,0.3235320477875563,0.049479100370990375,0.8074544119604233,0.2886704535326775,0.360985550413362,0.4565806443984003,0.020939740482706398,0.04920505418508047,PEARSON_CORR
0.013564382712984036,0.010686789996722828,0.46247444661382275,0.7809843603243282,0.9998492193606863,0.013343192508173502,0.8613730255281302,0.010083086284351624,0.4535081246026216,0.9101717131280485,0.8282322628011387,0.7067728489246845,0.004784239289672955,0.11611235300598646,SPEARMAN_RHO
0.6139485657532064,0.4151543152935886,0.10683535524792329,0.505415756442606,0.21121033595753588,0.6923751377752966,0.12593971398610332,0.10074340393861027,0.8027580354119778,0.2646205375943498,0.2675147843680126,0.36688418876082685,0.6553943652495822,0.03383347431017057,COSINE_SIM
0.01295656527501455,4.0518157941774975e-5,0.2054084365520939,0.21326820187218795,0.4730152292962212,0.06601542542595246,0.5406153303147219,0.002275379233115279,1.1231481276078387e-7,0.007464049568277268,8.733336915222913e-4,5.729487289264195e-4,2.7450550030737114e-10,1.3632790018887258e-4,TOP10PCT_PREV
0.5962373218688071,0.27444276592290945,0.7792461245507896,0.7799225420676528,0.7093109200953152,0.6329846436380393,0.7932298554961461,0.581143739265072,0.008795938734250665,0.3887832859499455,0.2802882342926273,0.2346648052318418,0.09008236174604638,0.012186975488961025,TOP1PCT_PREV
0.012784771336907245,4.018824889082521e-5,0.19460408726600292,0.20355051017319786,0.4629514549231504,0.0633471593016728,0.5303882772109461,0.0021908615253779704,1.3017605593688692e-7,0.007093277355735984,8.371205028930162e-4,5.723516964845019e-4,2.595730121900841e-10,1.3202192771102705e-4,TOP10PCT_OR
0.5993798551969941,0.268845590250725,0.7629791936740555,0.7657115485872821,0.6946762898340493,0.6522495019432344,0.7772606980812946,0.5921222156600603,0.007990322866360668,0.380186989694985,0.27198462763525005,0.22749029891403383,0.08617103298407085,0.011843298481919461,TOP1PCT_OR
0.7995203770418625,0.06579758042406408,0.018241937571628414,0.039497715881229786,0.03496386049640238,0.3037531602343956,0.03359459550541546,0.03424687087883658,0.5814292853440681,0.10218452272439583,0.1084653520844483,0.12922027856600235,0.1871613424236887,0.002658381198244643,PERCENTILE_AVE_PREV_SLOPE
0.995648537171917,0.13048679068759897,0.012622262905447521,0.06290113113646385,0.040613563561376735,0.7361300959598032,0.036403699311285384,0.02705110257136826,0.537228512945418,0.2017727687952339,0.16568357161399608,0.18279526655728992,0.30301973887525663,0.007926494025109698,PERCENTILE_AVE_PREV_SPEARMAN
0.41401968244665566,0.003954827700373582,7.084507924624322e-4,0.0012762759028795507,7.755210269235277e-4,0.3646159419392181,5.674342975790751e-4,0.029156247345265566,0.1405233216008653,0.02073062917418354,0.014975869008009469,0.013259990347563222,0.03346698205334427,6.004949454125617e-6,PERCENTILE_AVE_PHENO_SLOPE
0.3945407595449202,0.0024473744809657126,0.010219698000354287,0.013448602560718087,0.008656888881122482,0.31379150896184055,0.004742726270547806,0.08837732839219932,0.6000498638459422,0.10185911690350026,0.07165464878390392,0.08360362262216249,0.011217166645791579,1.6083255138510117e-5,PERCENTILE_AVE_PHENO_SPEARMAN
