N_SNPS,N_TARGET_SNPS,MAX_MAG_BKGRD,MEDIAN_MAG_BKGRD,AVE_MAG_BKGRD,BETA_WILCOX_PVAL,VAR_BKGRD,SUM_BKGRD,MAX_MAG_TARGET,MEDIAN_MAG_TARGET,AVE_MAG_TARGET,VAR_TARGET,SUM_TARGET,SUM_RATIO_TARGET_BKGRD,SENSITIVITY_METRIC
1.1437572813967412e-18,3.331335243303444e-26,0.4339605776052141,6.30323620795736e-4,5.999963757212072e-4,1.8772446940377727e-6,0.0030088387793159956,1.827803905479393e-9,0.6168806030310148,2.573182786435278e-4,0.004910216155644437,0.01592109655875609,1.2488255819088288e-17,3.7644996577993584e-5,PEARSON_CORR
1.397279714255606e-15,5.743173898314535e-22,0.4675213789911662,0.004832080296807573,0.005180999120551618,9.796260839926864e-5,0.016007696275476047,2.559944242130266e-9,0.4219852445712867,0.005191408636125093,0.036653989795135615,0.0779387069573238,1.0431937655595191e-16,5.782625749317334e-5,SPEARMAN_RHO
0.2890088252462383,0.8366158681824538,0.12828582928016993,0.751881978973917,0.9157733340281331,0.5178938264789497,0.6716842250373583,0.1769164476277279,0.45630447961340037,0.5665974429385635,0.681261277668678,0.5955996992985962,0.9439418433092703,0.08566821233980387,COSINE_SIM
0.0033150649596499133,1.2868484259495025e-4,0.5908687926252632,0.6773608123815831,0.43709426404787,0.014042335436803239,0.42640173084755106,0.0057935774620736565,0.3058238899189619,0.43732271001824086,0.551487835892406,0.5668627231605325,1.4158193708535552e-4,0.03575628729373564,TOP10PCT_PREV
0.8633777119556794,0.7384458384068022,0.42670201718817036,0.710555774348815,0.5865220899696948,0.9093670431578478,0.6631921645335783,0.7984576943138382,0.31614189692357964,0.4615249134531514,0.47991877407450123,0.28668563406896863,0.43064629645035746,0.37301149050275717,TOP1PCT_PREV
0.0027274268828845504,1.0903636292150526e-4,0.5800849149773311,0.6347292884643341,0.4118362038156389,0.012157287502577703,0.4066214556012694,0.005499718687106894,0.33662105370582573,0.40097996654392465,0.4978396157702003,0.5153750271362085,1.44764826726074e-4,0.040201058022850164,TOP10PCT_OR
0.8678912977451647,0.7336573797345605,0.4268310079573967,0.7086647474782652,0.5836337359251926,0.9060439451804435,0.6610287205483514,0.7920708114337386,0.3147485919463068,0.46132274043125077,0.479299368380128,0.2857806482266178,0.4269600211133363,0.37176223531424146,TOP1PCT_OR
0.6915331803808513,0.9637896668145609,0.5498911080636782,0.7894088406451036,0.9000779484953609,0.7877531429688268,0.9466972604023816,0.41672472505440783,0.4684529269521769,0.705006384262951,0.9790874305638076,0.812275073908799,0.8237474728505622,0.4779676986921112,PERCENTILE_AVE_PREV_SLOPE
0.44043102788057575,0.459824595427092,0.6297373245807246,0.9481044238404431,0.9546826690233975,0.8297244974079041,0.8823250139089919,0.32960317758910784,0.9111683857438243,0.6660478643218221,0.9031818984480386,0.9474029421829626,0.2536161557305841,0.5260511427488905,PERCENTILE_AVE_PREV_SPEARMAN
0.7283909872605312,0.3284220460894747,0.13550820389923812,0.08999968831630674,0.13708405873389037,0.9409993142447852,0.17041219620943832,0.5209168953238796,0.44825123460140115,0.3285528876603555,0.22122857182249467,0.3032609256686698,0.906447532094379,0.11493216838009036,PERCENTILE_AVE_PHENO_SLOPE
0.9599648024498639,0.8126791931536916,0.3058921888273913,0.2551265863354497,0.3443188190459715,0.5634495309448071,0.36485685515428434,0.43329135942638974,0.22182997539930185,0.46675507102048797,0.35615403074934104,0.4277265818333035,0.4389952971214547,0.750863030519479,PERCENTILE_AVE_PHENO_SPEARMAN
