N_SNPS,N_TARGET_SNPS,MAX_MAG_BKGRD,MEDIAN_MAG_BKGRD,AVE_MAG_BKGRD,BETA_WILCOX_PVAL,VAR_BKGRD,SUM_BKGRD,MAX_MAG_TARGET,MEDIAN_MAG_TARGET,AVE_MAG_TARGET,VAR_TARGET,SUM_TARGET,SUM_RATIO_TARGET_BKGRD,SENSITIVITY_METRIC
0.23181587652986121,0.2390824924749822,-0.027569020199589126,-0.15296211374072036,-0.11951170256521886,0.18719467511280083,-0.09823760864453591,0.19408590220510746,-0.024306686142637746,-0.10554339899742704,-0.0909318182916448,-0.07416066433689475,0.22730657154561235,0.194315644040104,PEARSON_CORR
0.28040606874670837,0.28745804498312866,0.1430536966248452,0.01827543784863275,0.04754238679114695,0.18738168527455595,0.06778645349241519,0.3022501498413014,0.1476143534667841,0.07877796458629664,0.10102347062107762,0.1133274009500494,0.32449565587608237,0.17297685518490458,SPEARMAN_RHO
-0.0545242868502383,0.09743669045154699,-0.17487981787628593,-0.08054660518408831,-0.13930737703208118,0.03963047780925977,-0.16791722075920298,-0.1897085975643407,0.012112479857345697,-0.09473234246324055,-0.10818079835977175,-0.09610157931667965,0.0649306528920321,0.24591937365289238,COSINE_SIM
0.29033886168474005,0.444004785737217,0.11762969547177936,0.11145989438014824,0.06142902776245274,0.24183119284574114,0.054530730629121296,0.3365427560027241,0.4542845277886112,0.219843293938039,0.27831911082375277,0.2847130645435994,0.6140156906549634,0.37171790718543857,TOP10PCT_PREV
-0.0028919832582500237,0.15136939263475985,0.03750412061631731,0.04614962235183041,0.047522796070939864,-0.017670096450761445,0.03213226502716114,-0.00437218512164449,0.2880753681845334,0.1099362879519026,0.13468637106513134,0.14952763262126628,0.21974624392164716,0.26192464787781305,TOP1PCT_PREV
0.28672853556535094,0.4381735957153099,0.12149489322404562,0.11594132130591697,0.06659803095362353,0.24000416814412479,0.059744329181805826,0.33580897078710725,0.4541544115207509,0.2233477384430045,0.2816854616193106,0.28788909846428373,0.608040470927222,0.363935486889113,TOP10PCT_OR
-0.0029001508269557758,0.15252761386925223,0.03717913244651329,0.04604412280973865,0.04746669561275932,-0.016859502693455285,0.032296247419928814,-0.004328136558997263,0.28879326413136686,0.11005440638658395,0.13512793860970895,0.14980405648488748,0.22124577250376745,0.26378015005817707,TOP1PCT_OR
0.008275949664235378,0.171948449799181,-0.23084129302434778,-0.18581784726670764,-0.19419519655665407,0.10231134337211792,-0.19863381834437654,-0.21856916298255077,-0.04707246299380411,-0.1425412848364137,-0.1492266842369808,-0.1442826748199632,0.13030211485739682,0.29564077645005826,PERCENTILE_AVE_PREV_SLOPE
-0.011547484361952383,0.1381634267672708,-0.25771277809419324,-0.1818431645913496,-0.20753588650524432,0.03328206339643146,-0.211694404890709,-0.22971831350723423,-0.06502011044961677,-0.12732647178110995,-0.14049419776520353,-0.13607748867416838,0.09142697686828082,0.2569217257196795,PERCENTILE_AVE_PREV_SPEARMAN
0.059125183099175596,0.26095688234828857,-0.33163136874691207,-0.3158163795861832,-0.32060647008571624,0.08362928695244565,-0.32959338299539054,-0.2336542424284823,-0.1485971767234718,-0.2261889523036367,-0.24730490170754138,-0.25111170528113813,0.1900929836425915,0.4147383402691998,PERCENTILE_AVE_PHENO_SLOPE
0.06582131239726569,0.27992978542906016,-0.24120819061692142,-0.21719942345413593,-0.2320188363585503,0.09968828827242855,-0.2540007824087603,-0.17408690607580063,-0.04033868360638227,-0.14171269567601616,-0.15987169458705916,-0.15612015306974447,0.24539365860549214,0.4061826407963457,PERCENTILE_AVE_PHENO_SPEARMAN
