PHENO,PEARSON_CORR,SPEARMAN_RHO,COSINE_SIM,TOP10PCT_PREV,TOP1PCT_PREV,TOP10PCT_OR,TOP1PCT_OR,PERCENTILE_AVE_PREV_SLOPE,PERCENTILE_AVE_PREV_SPEARMAN,PERCENTILE_AVE_PHENO_SLOPE,PERCENTILE_AVE_PHENO_SPEARMAN
Leg_fat_percentage_left,0.07260221897140948,0.06077863839832338,0.00726834047269979,0.5214433599526768,0.5462555066079295,1.1000382638361212,1.206149205681678,0.4930382354388276,0.4960425805224651,0.8690215541385031,0.8724512451245124
Leg_fat_percentage_right,0.07144678579734005,0.06000204148283914,0.01584763724399964,0.5238024837374334,0.5521292217327459,1.1116564641553497,1.2354018430868572,0.5757457603194294,0.5732124801835577,0.8531060473902992,0.875883588358836
Leg_predicted_mass_left,0.1435121711518319,0.12323371949725484,0.1222035620856426,0.5635906536527655,0.6122448979591837,1.3284080850300968,1.5862225350648862,0.8240114471739242,0.8389504793995238,0.9408476172102712,0.9611401140114012
Leg_predicted_mass_right,0.1410051000361916,0.12076514823064788,0.11589584620893228,0.5589409850613815,0.6122448979591837,1.300861296107986,1.5862216644912013,0.8142689339599887,0.8352396164255694,0.9417778336595604,0.9645124512451244
Mean_corpuscular_haemoglobin_concentration,0.16366387917710276,0.15778549770791986,0.15672509123371262,0.6222488396466537,0.7034277198211625,1.7391058641335015,2.39150068295797,0.9443306501927748,0.9690127153652728,0.9499008164435776,0.9731173117311732
Mean_corpuscular_haemoglobin,0.36906445633148555,0.37511013605723376,0.3231482858503351,0.7712359550561798,0.8847305389221557,3.8028152406240534,7.795426869769296,0.9849646399763692,0.9935313531353136,0.9744848841616998,0.9946834683468349
Mean_corpuscular_volume,0.3596221566300539,0.3608616147921515,0.35253129757189833,0.7634215642291012,0.8880484114977307,3.628158514958419,8.056301233048465,0.980654000995348,0.9934203222976676,0.9720991218385832,0.9964356435643564
Mean_reticulocyte_volume,0.33028638439853103,0.32953799854668314,0.2709373329953833,0.7452615617892343,0.8066465256797583,3.2640126175581945,4.22435222601681,0.982341155183033,0.9882388238823884,0.9764021480971112,0.9908910891089108
Mean_time_to_correctly_identify_matches,0.02946372686390527,0.03012415497897911,-0.017143300534516778,0.5192448412117664,0.5328467153284672,1.0893174413490676,1.1421404450841457,0.5896661807427469,0.6049075270109543,0.6019018731125612,0.6169696969696971
Monocyte_count,0.3199479554281658,0.31670695423769096,0.1969154096150319,0.7356563532592371,0.8446455505279035,3.089685385278346,5.512769158767359,0.9775086523960792,0.99011101110111,0.9694814276383216,0.993831383138314
Neuroticism_score,0.03157781680476854,0.03065686301520159,0.02264722996722596,0.5193868349864743,0.5329768270944741,1.089913065895192,1.1427439352847475,0.4960487830688329,0.5006030639337887,0.5792601680778332,0.5913831383138314
Neutrophill_count,0.2175116585333734,0.21475378659257768,0.1265820191063084,0.6594788858939802,0.7129909365558912,2.0791154220151515,2.505575370992971,0.968140523194199,0.9822262226222622,0.9699180602172424,0.9854905490549056
Peak_expiratory_flow_PEF,0.07607204501439933,0.07525308409183361,0.06916393040818566,0.5468253968253968,0.5862619808306709,1.2321236867263363,1.421920090122855,0.8377833298140404,0.8365761673490021,0.8480732684834833,0.8563936393639364
Phosphate,0.17438267112496447,0.17291085529482217,0.14308526644616867,0.628442663995994,0.6723259762308998,1.7905186587486095,2.065873629979333,0.9521806646255238,0.9673956417554546,0.9593787524868398,0.9756975697569756
Platelet_count,0.3556194212127313,0.35040022283245376,0.2410434302134181,0.7510819280704373,0.8425787106446777,3.3748283285643548,5.42678062678063,0.981646682085154,0.9909120639470462,0.9722062980411068,0.9952235223522352
Platelet_crit,0.3068620238760974,0.30248874660922237,0.24099672847038556,0.7233213429256595,0.8210059171597633,2.886576645282307,4.647312717581764,0.9745826922564697,0.9896429642964296,0.9675252822268304,0.9910471047104712
Red_blood_cell_erythrocyte_count,0.24988643555816223,0.24190762996675363,0.13714982391213357,0.6792339916217833,0.7229629629629629,2.2931011531153533,2.6334640140594434,0.9616643615046956,0.9763336333633365,0.9658215688007404,0.9856225622562256
Red_blood_cell_erythrocyte_distribution_width,0.32802807021347546,0.32495837177901304,0.198601747730586,0.7469662921348315,0.8517964071856288,3.2941114632407102,5.829656467319991,0.9763626440883696,0.9890069006900692,0.9681953659754722,0.9929192919291928
Reticulocyte_count,0.28819894129352064,0.2814664332033072,0.12579829155984787,0.7124054462934947,0.8075187969924812,2.724029144957053,4.248478454470992,0.9715769011543044,0.9855025502550256,0.9718632857808144,0.991815181518152
Reticulocyte_percentage,0.29498323260660975,0.28899541443386584,0.1297438069936888,0.7168638155899303,0.815668202764977,2.7890747947316648,4.481339812725981,0.976450717675268,0.9895019187020796,0.9717700724579,0.9927872787278728
SHBG,0.28312870379511074,0.2729605821668845,0.24409762167834617,0.7077077077077077,0.8160535117056856,2.6573258381398706,4.493616809956858,0.9686172400938858,0.9857635336484022,0.9679115951318986,0.9894389438943896
Sitting_height,0.24971111764047993,0.23705724352390872,0.19363734734759772,0.6617668461650414,0.737300435413643,2.102548968920636,2.8338327710951168,0.964119187556108,0.979243675362154,0.9678824069410225,0.9855025502550256
Speed_of_sound_through_heel,0.3212157513631459,0.31970724498682734,0.14221831964147377,0.7301143583227446,0.8225,2.995793712260297,4.695612310107232,0.971254620177454,0.977758709151443,0.9668637156904304,0.98400240024002406
Standing_height,0.3105379109692377,0.2834445485763814,0.3087306379317083,0.690998982114294,0.7892441860465116,2.434466781131214,3.788866156686459,0.9580281375788572,0.979669723079529,0.9707638249605438,0.9932433243324332
Systolic_blood_pressure_automated_reading,0.11574833748340192,0.11233271613540828,0.05394054269226285,0.5693069306930693,0.6352,1.363072412390258,1.7507687383869326,0.9107150972025262,0.9285324244537074,0.9373326294804634,0.9522472247224724
Testosterone,0.0867332889504516,0.06874740314746702,0.03693310518743616,0.5116734693877552,0.5746031746031746,1.053466715910898,1.3551041065811336,-0.21328388487625563,-0.19895649251962497,0.8497827231635139,0.8953855385538555
Total_bilirubin,0.35492325954667425,0.33306562188770716,0.2544712848609945,0.7624097126171815,0.867579908675799,3.6040258857212577,6.650223305566376,0.9692022864538924,0.9865976195592548,0.9556904036074754,0.994899489948995
Total_protein,0.2060862875981373,0.20302422974925396,0.17057971367213698,0.6560360661212222,0.7171717171717171,2.043844577667858,2.5578868042828193,0.964117002161176,0.9746713151769546,0.9644254245888118,0.9843024302430244
Trunk_fat_free_mass,0.15931898673583358,0.13421339641750882,0.11579626592157456,0.557170398932226,0.6077265973254086,1.2904687679988456,1.555965158089952,0.7701746335509306,0.7776330949626317,0.939845658590057,0.9548394839483948
Trunk_predicted_mass,0.15793152942237965,0.1319774154550028,0.12656319174798408,0.5545670225385528,0.5964391691394659,1.2755109764994197,1.4837347695676513,0.7762113105504934,0.7637249548589635,0.9429994560573774,0.9626882688268826
Urate,0.24234653672955744,0.2255971172744628,0.2348615686953566,0.6513649534848254,0.7193251533742331,1.998362297318407,2.5855874718280214,0.9558813157012964,0.9751095109510952,0.9509098059639652,0.9867146714671468
Weight,0.1734647913473327,0.1638347261657291,0.07594306833204564,0.6185972060535506,0.6976744186046512,1.7097464487477427,2.3262851538733966,0.9448763974926848,0.9625642460101426,0.9558927717811192,0.9782778277827784
Whole_body_fat_free_mass,0.14908783675109816,0.12586743409634932,0.14722434210839805,0.5618977020014826,0.604135893648449,1.3181989095694684,1.5325541039755022,0.7852831192883486,0.7899055787492238,0.9444997813088576,0.9681248124812482
Whole_body_water_mass,0.1473311534761978,0.12383462612593205,0.1382316051813348,0.5595555555555556,0.5967503692762186,1.3043977563047144,1.4856495394660252,0.7465529920967433,0.7465660949201587,0.9330111280859376,0.951887188718872
