PHENO,PC1_COSSIM,PC1_ABS_COSSIM,PC1_PEARSON,PC1_ABS_PEARSON,PC1_SPEARMAN,PC1_ABS_SPEARMAN,PC1_COSSIM_ABS_RANK,PC1_PEARSON_ABS_RANK,PC1_SPEARMAN_ABS_RANK,EVENNESS_COSSIM,EVENNESS_PEARSON,EVENNESS_SPEARMAN,R2_PHENO_PCS,ADJ_R2_PHENO_PCS,LinearModel_NUM_SIG_VARS
Arm_predicted_mass_right,-0.780655453213564,0.780655453213564,0.002498765722101291,0.002498765722101291,0.002480606038574175,0.002480606038574175,40,13,12,2.0668237168097723,3.3229126226755086,3.3773980704392517,0.002547609385389355,0.0024094040085466117,20
Aspartate_aminotransferase,0.33229661940533767,0.33229661940533767,0.005758515517287497,0.005758515517287497,0.006164172334750069,0.006164172334750069,40,26,28,2.255145412240887,3.3715193594578827,3.396564284368667,0.0016025445913513678,0.0014642082678717472,10
Basal_metabolic_rate,-0.850805658291332,0.850805658291332,0.0035293182851168117,0.0035293182851168117,0.0036506353748659197,0.0036506353748659197,40,18,19,2.028348059992461,3.294215082293238,3.2737137079387626,0.0031002911545389596,0.002962162356381026,17
Birth_weight,0.5307517727426265,0.5307517727426265,-0.00891466594308755,0.00891466594308755,-0.00822846427014687,0.00822846427014687,40,32,32,2.1693640902040072,3.186800369244032,3.2514331521940205,0.004233851200736382,0.004095879466810115,13
Body_fat_percentage,-0.9211218472277108,0.9211218472277108,-0.006585316305948665,0.006585316305948665,-0.005312708407255483,0.005312708407255483,40,23,23,1.9559327746816522,3.4115678490353543,3.379567638566699,0.002447075230060659,0.0023088559233693795,16
Body_mass_index_BMI,-0.9402177081057049,0.9402177081057049,-0.014518239559417105,0.014518239559417105,-0.013153884568817288,0.013153884568817288,40,36,37,1.9628715167494457,3.394294671030072,3.4163050712821588,0.0025623259712479834,0.0024241226335114385,18
Calcium,0.1531113136969784,0.1531113136969784,0.009909699894255587,0.009909699894255587,0.00879372705435537,0.00879372705435537,40,33,32,2.559200086107822,3.2368508669095397,3.184223675838661,0.002513248389844493,0.0023750382519982516,10
Cholesterol,-0.7013056546672692,0.7013056546672692,0.002919348204929774,0.002919348204929774,0.002081600470001729,0.002081600470001729,40,15,13,2.0388600480304837,3.3296488900428183,3.37447104108021,0.0012453771997769575,0.001106991387765932,9
C_reactive_protein,-0.6457955090596141,0.6457955090596141,-0.0023743543681822668,0.0023743543681822668,-0.0014785017693217102,0.0014785017693217102,40,12,11,2.061400954960968,3.3581932451277803,3.3789109375641475,0.0019252125766788056,0.0017869209615490877,14
Creatinine,-0.9563171740916838,0.9563171740916838,-0.002255370219922935,0.002255370219922935,-0.0022185259927056836,0.0022185259927056836,40,15,17,1.953399639933228,3.4052746805602077,3.3737084078168214,9.390863837087671e-4,8.006581325417095e-4,7
Cystatin_C,-0.7140418839796504,0.7140418839796504,-0.0028138036871778846,0.0028138036871778846,-0.003949716196734199,0.003949716196734199,40,18,26,2.002179915531627,3.293948718315462,3.323592125276959,0.0010559149581408423,9.175028945506147e-4,8
Diastolic_blood_pressure_automated_reading,-0.8785816404198286,0.8785816404198286,0.0018628785216456142,0.0018628785216456142,0.003193623858395368,0.003193623858395368,40,9,19,1.9768464361004845,3.321426543666464,3.337909860973956,0.0016520325554432278,0.001513703088935281,12
Eosinophill_count,0.6731710300332011,0.6731710300332011,-0.0016302588102493402,0.0016302588102493402,-0.0018906133204592455,0.0018906133204592455,40,17,15,2.0043764594589053,3.3325195546617614,3.3789289746570885,6.492980763916388e-4,5.108296726293871e-4,6
Forced_expiratory_volume_in_1_second_FEV1,-0.40397294221095337,0.40397294221095337,0.0032274043717311503,0.0032274043717311503,0.00214217753717402,0.00214217753717402,40,17,11,2.167222053728663,3.266050723576613,3.2914589736876594,0.002110239301633994,0.001971973323505738,13
Forced_vital_capacity_FVC,-0.5667349596312158,0.5667349596312158,2.232714804769061e-4,2.232714804769061e-4,8.271863248008955e-4,8.271863248008955e-4,40,1,8,2.107848297502411,3.241364619964098,3.2640082171851335,0.0025156554922305917,0.0023774456879085415,15
Gamma_glutamyltransferase,-0.6242699304731048,0.6242699304731048,0.0032871689149356243,0.0032871689149356243,0.0035858951326850647,0.0035858951326850647,40,17,17,2.0437352674841303,3.4226881484648906,3.4294158928889833,0.0015223840013366243,0.0013840365709364422,13
Glycated_haemoglobin_HbA1c,-0.8407247146080372,0.8407247146080372,0.007258007310645295,0.007258007310645295,0.006365307339474633,0.006365307339474633,40,31,30,1.9874236314924343,3.3760773309534198,3.445236776474062,0.0014046401420605775,0.0012662763972631774,10
Haematocrit_percentage,-0.2927636999934004,0.2927636999934004,-4.0919026654030223e-4,4.0919026654030223e-4,0.0011508506800577396,0.0011508506800577396,40,4,11,2.1369720495455202,3.190307528207231,3.1862334360265816,0.00110588987250334,9.67484733355839e-4,5
Haemoglobin_concentration,-0.39880410611113715,0.39880410611113715,-0.008028549598389468,0.008028549598389468,-0.005624077923862977,0.005624077923862977,40,31,29,2.126746598007656,3.217900577808712,3.1612267217897108,0.0017161878184742273,0.001577867241215003,9
HDL_cholesterol,-0.9285721075600469,0.9285721075600469,0.008330783684427601,0.008330783684427601,0.0083085042786772,0.0083085042786772,40,35,36,1.9617868313908773,3.3482357969084435,3.306925214565048,8.375345728842121e-4,6.99092250863842e-4,7
Heel_bone_mineral_density_BMD_left,-0.10107990086918331,0.10107990086918331,-0.002146309486811633,0.002146309486811633,-0.0015299610103690956,0.0015299610103690956,40,14,12,2.803934640902937,3.3895561897015556,3.3651718743405876,0.0013662979415872915,0.0012279288841571256,12
Heel_bone_mineral_density_BMD,0.8865994535171562,0.8865994535171562,-0.0017124342179473118,0.0017124342179473118,-0.0017765085089532363,0.0017765085089532363,40,12,16,1.989408915447917,3.373473108483186,3.325946895354574,0.0010819235290424032,9.435150691573524e-4,10
Heel_bone_mineral_density_BMD_right,0.34096037237639876,0.34096037237639876,0.0010937904911642686,0.0010937904911642686,0.0012421427838514684,0.0012421427838514684,40,7,9,2.218614909946111,3.3631429794531305,3.3699051522153445,9.21561514439974e-4,7.831308350556565e-4,10
Heel_bone_mineral_density_BMD_T_score_automated_left,-0.23880098315741288,0.23880098315741288,-0.002034433437410239,0.002034433437410239,-0.0015552724028513954,0.0015552724028513954,40,19,14,2.380502476940939,3.3011037732927138,3.229258985701542,0.0013558323084150448,0.00121746180088389,14
Heel_bone_mineral_density_BMD_T_score_automated,0.8913575549441156,0.8913575549441156,-0.0023035144940567217,0.0023035144940567217,-0.0027460330695718003,0.0027460330695718003,40,15,17,1.9938410226301446,3.3845298038055858,3.384353837635586,0.001031117415689038,8.927019161918404e-4,9
Heel_bone_mineral_density_BMD_T_score_automated_right,0.4617293945202788,0.4617293945202788,0.002816049685338471,0.002816049685338471,0.0032320054104659976,0.0032320054104659976,40,21,21,2.1408197439013192,3.3260286037737052,3.3232320974078737,0.0010923804800592467,9.539734690722224e-4,9
Heel_Broadband_ultrasound_attenuation_direct_entry,0.8518738483063181,0.8518738483063181,-0.0035705316694279897,0.0035705316694279897,-0.0032855490289233897,0.0032855490289233897,40,24,22,2.0284777008716617,3.31204428573094,3.28416133199765,0.0016271905323655474,0.0014888576237874762,12
Heel_broadband_ultrasound_attenuation_left,0.3662827163069777,0.3662827163069777,0.0014651756410454734,0.0014651756410454734,0.0017281509205348837,0.0017281509205348837,40,12,13,2.2201155053608796,3.3508053458887517,3.38987926247641,0.0010377274886284912,8.993129050122173e-4,10
Heel_broadband_ultrasound_attenuation_right,0.4988749191920192,0.4988749191920192,-0.0013317298408403097,0.0013317298408403097,-9.094470951883648e-4,9.094470951883648e-4,40,11,9,2.110930012446626,3.373399509676666,3.311713222747768,9.640018240177152e-4,8.255770250934491e-4,10
Heel_quantitative_ultrasound_index_QUI_direct_entry_left,-0.23883383117974444,0.23883383117974444,-0.0020342992783359544,0.0020342992783359544,-0.001555190971723697,0.001555190971723697,40,19,14,2.3804425912412337,3.3010969583858563,3.2292685677751822,0.0013558300445225698,0.001217459536677623,14
Heel_quantitative_ultrasound_index_QUI_direct_entry,0.8913580525390213,0.8913580525390213,-0.0023029339008295182,0.0023029339008295182,-0.002745490684846411,0.002745490684846411,40,15,17,1.9938420441598736,3.3845198183182523,3.384337197824827,0.00103113994408912,8.927244477133778e-4,9
Heel_quantitative_ultrasound_index_QUI_direct_entry_right,0.461680988049746,0.461680988049746,0.002815928562746448,0.002815928562746448,0.0032319187992773217,0.0032319187992773217,40,21,21,2.140853461594868,3.326008175791611,3.323213666729669,0.0010923951862124677,9.539881772632208e-4,9
High_light_scatter_reticulocyte_count,0.8936526724732625,0.8936526724732625,0.004022883408854787,0.004022883408854787,0.004666616735580313,0.004666616735580313,40,23,29,1.9357862256613876,3.398709851519274,3.40661382289821,7.589541666931644e-4,6.205009566998543e-4,5
High_light_scatter_reticulocyte_percentage,0.8412191693155201,0.8412191693155201,0.0038379488776455863,0.0038379488776455863,0.0045766749702692185,0.0045766749702692185,40,26,31,1.932134983133862,3.373021480886942,3.4166112718314436,6.336790882185152e-4,4.95208520314705e-4,4
Hip_circumference,-0.8913757462973436,0.8913757462973436,-0.007876145011839121,0.007876145011839121,-0.007213021650599963,0.007213021650599963,40,31,32,1.9844426893043825,3.3579585794350946,3.3610349564275257,0.00211250949446223,0.001974243830888067,9
IGF_1,0.8834877362254986,0.8834877362254986,-0.002816979535675657,0.002816979535675657,-0.002288541950822725,0.002288541950822725,40,15,13,1.9536583529179365,3.392973182608956,3.403208399388527,0.0013648619805334626,0.0012264927241388834,13
Immature_reticulocyte_fraction,0.898643777049375,0.898643777049375,0.0024590024061770595,0.0024590024061770595,0.003355165303180148,0.003355165303180148,40,12,18,1.9417262971629576,3.366206216825487,3.3628740433088837,0.0010528704509334445,9.144579655012697e-4,6
Impedance_of_arm_left,0.7172395829303702,0.7172395829303702,0.0013380977943892453,0.0013380977943892453,0.002763157466451301,0.002763157466451301,40,9,16,2.0195929708444917,3.3114641749740383,3.3080209980731885,0.0019295508602723398,0.0017912598462481721,14
Impedance_of_arm_right,0.806258012149578,0.806258012149578,-8.98388882853123e-4,8.98388882853123e-4,7.73433075981988e-5,7.73433075981988e-5,40,3,1,1.9928466308870325,3.3087562832000406,3.261899659017281,0.0019012481340796212,0.0017629531984759694,12
Impedance_of_leg_left,0.7781399663273296,0.7781399663273296,0.002352506838634345,0.002352506838634345,0.001601232096046319,0.001601232096046319,40,13,9,2.0215422930701052,3.314206949966141,3.3721945388460663,0.001873574119142522,0.0017352753490724737,13
Impedance_of_leg_right,0.042693220826930535,0.042693220826930535,0.005507880028974478,0.005507880028974478,0.0038639001543087858,0.0038639001543087858,40,26,23,3.1591242002847615,3.1970711062545263,3.1829672449403086,0.002959935163455184,0.0028217869177999955,12
Impedance_of_whole_body,0.5423171305980486,0.5423171305980486,0.002584515635151117,0.002584515635151117,0.002822336473899913,0.002822336473899913,40,15,16,2.1528379327498866,3.253693958092362,3.2629479536550052,0.002534858958361,0.002396651814839945,14
LDL_direct,-0.5168852218541816,0.5168852218541816,5.487610972117041e-4,5.487610972117041e-4,5.889704627711106e-4,5.889704627711106e-4,40,4,3,2.1357294140811156,3.4250642586151985,3.4642292068689238,0.0010480162821212785,9.096031241033753e-4,8
Leg_fat_free_mass_left,-0.3697461328244042,0.3697461328244042,0.0037058885706962785,0.0037058885706962785,0.0036963312589300733,0.0036963312589300733,40,16,17,2.3111712337257746,3.3414337703596964,3.3471750382163044,0.0027721929372454862,0.0026340186783335717,16
Leg_fat_free_mass_right,0.09758732231954881,0.09758732231954881,0.004317212898901407,0.004317212898901407,0.004278657819959348,0.004278657819959348,40,21,22,2.8545957815640244,3.29867719514128,3.2758978799343597,0.002434640537821687,0.0022964195081996985,13
Leg_fat_mass_left,-0.9530965544796841,0.9530965544796841,-0.005570996433412073,0.005570996433412073,-0.005163045057482562,0.005163045057482562,40,22,21,1.9677024768576428,3.2799386784829863,3.26917497859377,0.0028453593509954445,0.0027071952299024815,15
Leg_fat_mass_right,-0.9571747338719202,0.9571747338719202,-0.005370058161357792,0.005370058161357792,-0.004415344860379082,0.004415344860379082,40,20,18,1.9609753228445024,3.3013368877106424,3.3294595663597373,0.0030279749811655157,0.0028898361629965397,17
Leg_fat_percentage_left,-0.927752963922743,0.927752963922743,-0.015989907047437132,0.015989907047437132,-0.014556805542027904,0.014556805542027904,40,36,36,1.9669453157536163,3.219341890006823,3.1897930838740383,0.0030853485098515216,0.002947217641265154,15
Leg_fat_percentage_right,-0.3459680382354308,0.3459680382354308,-0.013509468236268977,0.013509468236268977,-0.012510174105726104,0.012510174105726104,40,35,34,2.320710239994244,3.2670948848491834,3.2462455831476342,0.00268953034869844,0.002551344636192998,15
Leg_predicted_mass_left,-0.6541532181233937,0.6541532181233937,0.003512706416719526,0.003512706416719526,0.003619347222225664,0.003619347222225664,40,17,17,2.1213578565932583,3.32321959078442,3.3208503729573238,0.0025497203953473014,0.0024115153110026988,16
Leg_predicted_mass_right,0.39159667369722584,0.39159667369722584,0.005111082073760586,0.005111082073760586,0.005165920043563078,0.005165920043563078,40,21,23,2.1961136558815966,3.264146702318161,3.2407560661528967,0.002543804524904884,0.0024055986208669777,13
Mean_corpuscular_haemoglobin_concentration,-0.5591434204394079,0.5591434204394079,-0.01216100914707217,0.01216100914707217,-0.011028676857102909,0.011028676857102909,40,36,36,2.0468233108432567,2.868440494041393,2.9275451992919144,0.004068959263117437,0.0039309646820332445,5
Mean_corpuscular_haemoglobin,-0.6028630703829081,0.6028630703829081,-0.013841196475232504,0.013841196475232504,-0.011914919699386026,0.011914919699386026,40,36,36,2.0676815901928625,3.012752516797091,3.0525882851230977,0.004221232715540512,0.004083259233217507,8
Mean_corpuscular_volume,0.10669485357545344,0.10669485357545344,-0.013760655575946041,0.013760655575946041,-0.012622489463487822,0.012622489463487822,40,36,35,2.7493872309660543,3.034059757700684,3.0809248756991976,0.0037919709124929956,0.003653937952354469,12
Mean_sphered_cell_volume,0.5630285059549445,0.5630285059549445,-0.006574717096463326,0.006574717096463326,-0.007305857740441276,0.007305857740441276,40,29,29,2.0844548259536944,3.205630273440367,3.2066063320559945,0.0016962969340545576,0.0015579736007468314,11
Mean_time_to_correctly_identify_matches,-0.6499387598191699,0.6499387598191699,0.0013408987866639745,0.0013408987866639745,0.002477909429506843,0.002477909429506843,40,8,19,2.0729738709463383,3.323751154129175,3.361448646225034,0.0012361246123353204,0.0010977375183010007,10
Monocyte_count,0.7489410752292528,0.7489410752292528,-0.0062500322925679195,0.0062500322925679195,-0.005890773983305485,0.005890773983305485,40,32,32,1.9908393191036873,3.3681826137824746,3.412192253678059,9.908727104700173e-4,8.52451634732021e-4,8
Neutrophill_count,-0.7886488506461935,0.7886488506461935,-0.0015541529620111184,0.0015541529620111184,-0.0012419845950028133,0.0012419845950028133,40,13,10,1.9964767499881098,3.335168294500629,3.3076689868715996,0.0010668509200104086,9.284403716891543e-4,8
Phosphate,-0.7745794662231508,0.7745794662231508,-0.00480695335936891,0.00480695335936891,-0.00542947160541942,0.00542947160541942,40,29,32,1.930552126540123,3.4676497079057387,3.419693025775423,7.459135132835115e-4,0.00060745849639853855,7
Platelet_count,-0.8631988945091845,0.8631988945091845,-0.008927153905729785,0.008927153905729785,-0.008210600231503206,0.008210600231503206,40,37,38,1.9428104054552189,3.3234745256816134,3.326583256687286,0.0011469384232883756,0.0010085389717611193,8
Platelet_crit,-0.7169726955208033,0.7169726955208033,-0.0060368455374762596,0.0060368455374762596,-0.005715224671498921,0.005715224671498921,40,29,32,2.034700569066021,3.4407866509838305,3.4571693255752476,0.0011210115937177812,9.82608549811248e-4,11
Pulse_rate_automated_reading,0.11423456002804826,0.11423456002804826,0.006710172532753943,0.006710172532753943,0.006392316359763493,0.006392316359763493,40,34,34,2.620455667540176,3.351430311229173,3.3706988536050253,0.00104883282157592,9.104197766964806e-4,9
Red_blood_cell_erythrocyte_count,0.7204875049411216,0.7204875049411216,0.00956614299657369,0.00956614299657369,0.010815988739722069,0.010815988739722069,40,37,38,2.01553949863765,3.277374898816696,3.3016046012808142,0.0015654153877546497,0.0014270739197131954,14
Red_blood_cell_erythrocyte_distribution_width,-0.5230953390329656,0.5230953390329656,0.005051686136803037,0.005051686136803037,0.00448193952263849,0.00448193952263849,40,28,29,2.034089539907589,3.190420068323286,3.159914675945924,0.0013880863233234825,0.0012497202848559263,7
Reticulocyte_count,0.8293026574860881,0.8293026574860881,0.00632454376890851,0.00632454376890851,0.006588852382046674,0.006588852382046674,40,35,36,1.9503142627688022,3.3805861181275443,3.3569126343796687,6.384856472664488e-4,5.00015745351523e-4,4
Reticulocyte_percentage,0.7286417903960741,0.7286417903960741,0.0032874412093098922,0.0032874412093098922,0.0037436677690555454,0.0037436677690555454,40,23,23,1.9682747846727358,3.3114541847525643,3.334917434265316,6.673987941891604e-4,5.289328984328101e-4,9
SHBG,0.488056219668859,0.488056219668859,0.0025791181342062286,0.0025791181342062286,0.0023890154896837705,0.0023890154896837705,40,18,19,2.117599931500567,3.396230519690868,3.4203632708141756,8.131376002469926e-4,6.746918978219885e-4,6
Sitting_height,-0.1408728067780091,0.1408728067780091,0.007541291667490969,0.007541291667490969,0.008090752537184257,0.008090752537184257,40,29,32,2.6408836084435565,3.3022446765820193,3.3291760953353196,0.0027889790777230225,0.0026508071446713632,16
Speed_of_sound_through_heel_left,0.25175388455351905,0.25175388455351905,-0.0030546116113664436,0.0030546116113664436,-0.002361712631254849,0.002361712631254849,40,21,18,2.3168088088656553,3.3737052080340137,3.383925838321299,9.452552025218137e-4,8.068278060963108e-4,10
Speed_of_sound_through_heel,0.8777030887221001,0.8777030887221001,-0.0016579014419872728,0.0016579014419872728,-0.0022745555176138196,0.0022745555176138196,40,8,12,1.995316331892855,3.470443699027905,3.481840088593957,0.0010240885686379696,8.856720952351571e-4,12
Speed_of_sound_through_heel_right,0.5726663958047343,0.5726663958047343,0.0016802427803038463,0.0016802427803038463,0.0020837842297950627,0.0020837842297950627,40,12,15,2.0691534967054777,3.3418890211736274,3.389347933305392,9.139756079602396e-4,7.755438774851298e-4,8
Standing_height,-0.7227771520091608,0.7227771520091608,0.012467129353322223,0.012467129353322223,0.012905471485081471,0.012905471485081471,40,33,34,2.1080851706733537,3.080095148207674,3.1095053510169204,0.00610451066538859,0.005966798126987638,11
Systolic_blood_pressure_automated_reading,-0.011143824289603525,0.011143824289603525,-0.0015255929284133671,0.0015255929284133671,-3.6723832608044133e-4,3.6723832608044133e-4,40,13,2,3.413604590455966,3.3812798321933806,3.395024006012318,9.006849359797073e-4,7.622513639707895e-4,10
Total_bilirubin,0.5141989784480414,0.5141989784480414,5.191438510572256e-4,5.191438510572256e-4,-3.5565705533904894e-4,3.5565705533904894e-4,40,9,6,2.005690404402167,3.1999625602371022,3.1936969547267573,5.652506771060137e-4,4.267706278729966e-4,5
Total_protein,0.3870904007033875,0.3870904007033875,0.0035683206434316437,0.0035683206434316437,0.004912592913958509,0.004912592913958509,40,29,34,2.082868557630812,3.421030062947765,3.393154698463468,6.903852416786577e-4,5.519225308868725e-4,6
Triglycerides,0.9387513034394436,0.9387513034394436,0.01045583524175807,0.01045583524175807,0.009630997660531717,0.009630997660531717,40,35,34,1.9428229868936235,3.1779437612064574,3.1550236564849286,0.0021382310051877374,0.001999968905544214,9
Trunk_fat_free_mass,-0.7163366830956518,0.7163366830956518,0.0069054991223065345,0.0069054991223065345,0.006902981478331383,0.006902981478331383,40,26,27,2.0958317003344487,3.2578783242989986,3.302296523927252,0.0031507771397855226,0.0030126553368834408,16
Trunk_fat_mass,-0.90307250328592,0.90307250328592,-0.0033729512240290417,0.0033729512240290417,-0.0027418394520732216,0.0027418394520732216,40,17,13,1.9628570189362147,3.484350267203868,3.482755744837237,0.0014137597747753844,0.0012753972935795055,14
Trunk_fat_percentage,-0.8730204395806104,0.8730204395806104,-0.008419975234513209,0.008419975234513209,-0.0073800938899485,0.0073800938899485,40,31,28,1.9976002741650347,3.3502050302058644,3.2847271483121294,0.0026990544908718204,0.002560870098015977,17
Trunk_predicted_mass,-0.6456163618732638,0.6456163618732638,0.006424484533805996,0.006424484533805996,0.006283205250910657,0.006283205250910657,40,25,24,2.1219982675442157,3.2750476998402003,3.3229017731954262,0.0029350000107320503,0.0027968483101028507,16
Urate,-0.7153344263026563,0.7153344263026563,-0.002907346480096858,0.002907346480096858,-0.0033514183550934673,0.0033514183550934673,40,21,23,1.9877969872402887,3.3626837260089837,3.379655687347555,5.928262269033638e-4,4.5434999849369717e-4,5
Urea,-0.7673049194142509,0.7673049194142509,0.0013324049471590852,0.0013324049471590852,9.085842505132832e-4,9.085842505132832e-4,40,8,7,2.013709372688979,3.3979523386035533,3.360476203092591,0.001029920217139271,8.91504551760125e-4,8
Waist_circumference,-0.9205979872634209,0.9205979872634209,-0.011197193873247462,0.011197193873247462,-0.010081112914312185,0.010081112914312185,40,36,35,1.9594581145288152,3.3900612746172896,3.4161747522869224,0.0018501270592176265,0.001711825040361159,11
Weight,-0.928144045632749,0.928144045632749,-0.0014025857424936107,0.0014025857424936107,-0.001110748332341925,0.001110748332341925,40,7,7,1.986528048440794,3.449910051684375,3.4480783078210884,0.0016193645121257308,0.001481030519187021,14
White_blood_cell_leukocyte_count,-0.4365218791127808,0.4365218791127808,-0.006648648878942925,0.006648648878942925,-0.006386364442688082,0.006386364442688082,40,32,32,2.1697722674842024,3.2618652790395677,3.3056140365249913,0.0015683355067973885,0.001429994443362781,11
Whole_body_fat_free_mass,-0.8183262479994166,0.8183262479994166,0.002566712142047771,0.002566712142047771,0.002829291124676034,0.002829291124676034,40,11,14,2.032855108235732,3.3162489103937904,3.36009906545479,0.002713406283910227,0.002575223879615507,15
Whole_body_fat_mass,-0.9449191554123886,0.9449191554123886,-0.005068670211346781,0.005068670211346781,-0.004609599307135653,0.004609599307135653,40,23,21,1.9627423146499006,3.3369455629495435,3.362429918594939,0.0019916712092342423,0.0018533888025044076,15
Whole_body_water_mass,-0.8691235049727714,0.8691235049727714,0.001947794320882996,0.001947794320882996,0.001807989048040875,0.001807989048040875,40,13,12,2.0119480539194528,3.287870545338415,3.3170298103412743,0.002516585856356218,0.002378376180943942,15
