PC1_ABS_COSSIM,PC1_ABS_PEARSON,PC1_ABS_SPEARMAN,PC1_COSSIM_ABS_RANK,PC1_PEARSON_ABS_RANK,PC1_SPEARMAN_ABS_RANK,EVENNESS_COSSIM,EVENNESS_PEARSON,EVENNESS_SPEARMAN,R2_PHENO_PCS,ADJ_R2_PHENO_PCS,LinearModel_NUM_SIG_VARS,SENSITIVITY_METRIC
0.43554026682976776,0.9181503063497363,0.7603636170734853,0.9674205758867436,0.9278504755148059,0.9678629206737845,0.7296706912883308,0.13252894572322807,0.32593545025115334,0.13580390979670615,0.13580390979672727,0.13655008993681741,PEARSON_CORR
0.22009344692216537,0.8924605263967296,0.9530705109653295,0.6230451313393168,0.7342339223558333,0.6185756404423941,0.5037661635197891,0.2912824161341787,0.4896037877993772,0.15335502281485777,0.1533550228148776,0.06616416753515858,SPEARMAN_RHO
7.410787122108666e-4,0.48168236547584864,0.4158673896858943,0.1763999373728768,0.6168829705150566,0.645704256646896,1.2155200590890934e-4,0.9672367877958702,0.6577664329255207,0.003702496534747294,0.003702496534748244,0.022985369030793925,COSINE_SIM
0.6734504132164414,0.21502487943932325,0.2814860329169839,0.102362411735297,0.19432397753599556,0.18490350788125748,0.8613474549349015,0.9865104099789854,0.8148278191454753,0.7915908658834079,0.791590865883435,0.6094061316524528,TOP10PCT_PREV
0.9169195987223804,0.033367558508036486,0.025095081808024902,0.9276609837561403,0.007458727163519866,0.005592065611022951,0.8941207343367871,0.7883880661565821,0.9196625685961086,0.15555534958949802,0.15555534958949516,0.37063990580395445,TOP1PCT_PREV
0.6768033170254424,0.20364678148222876,0.2696799921197487,0.10992363088161981,0.1856524317265671,0.17955291982794785,0.8584209811132892,0.9599548116881117,0.7955730631240173,0.8200125826048323,0.8200125826048603,0.6041353404488723,TOP10PCT_OR
0.9169195987223804,0.033367558508036486,0.025095081808024902,0.9276609837561403,0.007458727163519866,0.005592065611022951,0.8941207343367871,0.7883880661565821,0.9196625685961086,0.15555534958949802,0.15555534958949516,0.37063990580395445,TOP1PCT_OR
0.5123878157981492,0.06060460433852228,0.07674845363035926,0.7350015614517748,0.5254533086838618,0.5958243552809921,0.5755621162751194,0.4637996000526028,0.3891385111158677,0.014483874442140653,0.014483874442140545,0.3137182279693249,PERCENTILE_AVE_PREV_SLOPE
0.638390789754774,0.20648657073065943,0.25019197510677993,0.9990419550878596,0.8337628368852403,0.7326622602187101,0.7210215932861301,0.6873874115085281,0.7097762145349104,0.018433021126777926,0.018433021126776805,0.05197146636897585,PERCENTILE_AVE_PREV_SPEARMAN
0.5405193959249295,0.1274163920148766,0.26316844435912135,0.230259068862151,0.2341088127455214,0.5476034564219974,0.7231902067628042,0.0740723823864113,0.03328696429072275,0.03838037256562457,0.03838037256562638,0.8783192895204558,PERCENTILE_AVE_PHENO_SLOPE
0.2708608874030507,0.6487055298093791,0.9522796693138922,0.5819635213975607,0.9207143967545095,0.676273626013953,0.18223667354832848,0.37630470217027767,0.17347515817735895,0.17058385550073618,0.17058385550074434,0.9631951970652526,PERCENTILE_AVE_PHENO_SPEARMAN
