PC1_ABS_COSSIM,PC1_ABS_PEARSON,PC1_ABS_SPEARMAN,PC1_COSSIM_ABS_RANK,PC1_PEARSON_ABS_RANK,PC1_SPEARMAN_ABS_RANK,EVENNESS_COSSIM,EVENNESS_PEARSON,EVENNESS_SPEARMAN,R2_PHENO_PCS,ADJ_R2_PHENO_PCS,LinearModel_NUM_SIG_VARS,SENSITIVITY_METRIC
-0.06260393856331146,-0.2357946948326562,-0.23231900749987605,NA,-0.13921155837426444,-0.16606317943319462,0.07311883164394385,0.15808878118348169,0.17881955126841909,-0.07436732161431209,-0.0743673216143172,0.025736703861315283,PEARSON_CORR
-0.09335049927093397,-0.2921724343008843,-0.2783924685677179,NA,-0.17419126796460135,-0.1831051491753817,0.08107128010076002,0.16301403176889087,0.19591295220716967,-0.12312112211675275,-0.12312112211675731,-0.02623315357506959,SPEARMAN_RHO
-0.5492182858207998,0.06979140554915218,0.05832098937168398,NA,0.08017809604751402,0.05726355921095503,0.5901596157896655,-0.08408884448778783,-0.15436870234705238,0.09278704834481338,0.09278704834481152,0.02604054386809342,COSINE_SIM
0.1539353616180509,-0.10276206716125047,-0.08924888840499057,NA,-0.02640345009874026,0.011802832834586713,-0.121929019758201,0.05686524884489004,0.11088034773820142,-0.07023136422396707,-0.07023136422396054,-0.1208228731251007,TOP10PCT_PREV
0.015639230762426213,0.025835770988128302,0.025212526371894122,NA,0.04739706986853407,0.06253958044223351,-0.014242925291499434,-0.05825590612841274,-0.05121155891139218,-0.027704184084010805,-0.027704184084007318,-0.0428547432612343,TOP1PCT_PREV
0.15229833371938564,-0.10674551382083189,-0.09350670807625737,NA,-0.028382131574054004,0.00963653353054332,-0.1224631734473538,0.05811886152015452,0.11240677320568511,-0.0713745378885201,-0.07137453788851351,-0.12153128468593097,TOP10PCT_OR
0.015072314844161628,0.026390454103196494,0.025759257162102984,NA,0.04803604163266298,0.0629582022737809,-0.013918466321413366,-0.05868866701445957,-0.05128848341427407,-0.027227720553259376,-0.027227720553255882,-0.042680052664485754,TOP1PCT_OR
0.04774429586866914,-0.17110457757248201,-0.17481036210520662,NA,-0.07277195582853699,-0.06676623847050031,0.019158231681985858,0.14087596243898548,0.17353753357701968,-0.1264423759066571,-0.1264423759066546,0.004408812254120721,PERCENTILE_AVE_PREV_SLOPE
-0.00656001439507645,-0.14248596680651832,-0.142821587661912,NA,9.458256180529358e-4,0.005543322448243013,-0.01065390297924995,0.07498166300016983,0.06737514727056215,-0.11519238101517307,-0.11519238101516925,-0.06589696057289939,PERCENTILE_AVE_PREV_SPEARMAN
0.2357830301761272,-0.09658443122928255,-0.10449135789016975,NA,-0.07350260199905755,-0.0556252104996068,-0.10560944015346103,0.20796716495693118,0.23207209955206823,-0.10162772116956026,-0.10162772116955812,0.05457541496864539,PERCENTILE_AVE_PHENO_SLOPE
0.18718438647824892,-0.03699582212670259,-0.047224079577295526,NA,0.030401842089362637,0.0350049014413674,-0.15254443574589027,0.10464521790230003,0.075473945935705,-0.15080909857672434,-0.15080909857672403,-0.09132183671289115,PERCENTILE_AVE_PHENO_SPEARMAN
