PC1_ABS_COSSIM,PC1_ABS_PEARSON,PC1_ABS_SPEARMAN,PC1_COSSIM_ABS_RANK,PC1_PEARSON_ABS_RANK,PC1_SPEARMAN_ABS_RANK,EVENNESS_COSSIM,EVENNESS_PEARSON,EVENNESS_SPEARMAN,R2_PHENO_PCS,ADJ_R2_PHENO_PCS,LinearModel_NUM_SIG_VARS,SENSITIVITY_METRIC
0.564673527069228,0.012632756249051002,0.019239594108553502,NA,0.17606942719418284,0.2032519933866196,0.5922106071676878,0.31121925219895374,0.1475529033641506,0.5353501876308364,0.5353501876308266,0.6693268031211778,PEARSON_CORR
0.4495149863639808,0.005378859449948473,0.009866069310173024,NA,0.13844083574789745,0.18194710471672396,0.5208878098449261,0.1707840626736279,0.07323029133152868,0.2967532304640136,0.2967532304640025,0.5963422828663163,SPEARMAN_RHO
7.513646891174929e-4,0.27755849666786897,0.29687282094995215,NA,0.27933932438445314,0.3704609652876627,2.2567528487574156e-4,0.9045485169053755,0.27275911697553934,0.38278668898704005,0.3827866889870776,0.6689770486608815,COSINE_SIM
0.06898731459487185,0.911934535619136,0.9004112704191312,NA,0.8682371815392977,0.5956546030892127,0.09498480080413399,0.9079975281328322,0.6947593483002448,0.9914106826588557,0.9914106826588915,0.22379396139260116,TOP10PCT_PREV
0.9724163679394974,0.63992425489606,0.647694150873269,NA,0.8293991762382514,0.7878248706762001,0.8078586074675711,0.7952134828092718,0.9390715690703652,0.9414273445210841,0.9414273445210668,0.7399967321163416,TOP1PCT_PREV
0.06921297967100966,0.886072747112221,0.8737101012228007,NA,0.893016511307182,0.618645525942538,0.09397190222008583,0.9163845081141593,0.6872342795555013,0.9752156913551803,0.9752156913552167,0.22824364700642746,TOP10PCT_OR
0.9674672236122774,0.6419691785562531,0.6496610006586871,NA,0.8308895898982006,0.7884395575819535,0.8107977472520812,0.7965892251921921,0.9389605550834824,0.9424413116882553,0.942441311688238,0.7389443785728201,TOP1PCT_OR
0.2618434577972321,0.03351779106620457,0.03513517798288573,NA,0.36603137397076646,0.3978690191578603,0.6109700098761734,0.08914295688263027,0.0432113314573409,0.21579403611704087,0.21579403611704745,0.6213230522312609,PERCENTILE_AVE_PREV_SLOPE
0.6483552097790353,0.055751852579856404,0.056166902559189366,NA,0.8418429968934011,0.7970966701256741,0.6043308187389996,0.26701939530483815,0.2711212471545841,0.22877826496276665,0.22877826496278014,0.9033514201432664,PERCENTILE_AVE_PREV_SPEARMAN
0.0067115791369350185,0.4892515332645223,0.4737731479243813,NA,0.9613517171238165,0.8527835769829476,0.21876550043201523,0.032120754555379265,0.01992928544135079,0.2671878056606518,0.2671878056606653,0.6559385411092145,PERCENTILE_AVE_PHENO_SLOPE
0.036047808366022685,0.9724675351800698,0.9504493411052315,NA,0.494832945948692,0.3974891300522386,0.12160482742796448,0.18981263960239012,0.24057650678315884,0.18180461059914446,0.18180461059914937,0.6325289119478369,PERCENTILE_AVE_PHENO_SPEARMAN
