PC1_ABS_COSSIM,PC1_ABS_PEARSON,PC1_ABS_SPEARMAN,PC1_COSSIM_ABS_RANK,PC1_PEARSON_ABS_RANK,PC1_SPEARMAN_ABS_RANK,EVENNESS_COSSIM,EVENNESS_PEARSON,EVENNESS_SPEARMAN,R2_PHENO_PCS,ADJ_R2_PHENO_PCS,LinearModel_NUM_SIG_VARS,SENSITIVITY_METRIC
0.5678833270674372,0.7622598643977665,0.5634810783400022,0.700841547716293,0.5769601409381147,0.6347584233207476,0.17220388978676357,0.012267146586684303,0.21814134920816844,0.0014659799491407322,0.0014659799491407322,0.03754397173589215,PEARSON_CORR
0.6380778621238135,0.7384682828222471,0.5501760008520119,0.7294851146088499,0.5802564470206053,0.6224598985058426,0.20810767507226238,0.01742783613381338,0.2448048964134853,0.0018585738391994648,0.0018585738391994648,0.040654864934631996,SPEARMAN_RHO
0.021740311816777463,0.7525163477580228,0.7688632806731843,0.03329849113154613,0.3125080135423215,0.3466899106327288,3.553773033775049e-4,0.4930018555175065,0.12410559093390758,0.017286291476083168,0.017286291476083168,0.013264096425815362,COSINE_SIM
0.39238125702021975,0.4353391791350427,0.4823779409907484,0.3578182185970358,0.4141752676772349,0.36818940846981363,0.6358845924521714,0.6072070917996901,0.8818040351916927,0.4076471039115386,0.4076471039115386,0.5929853706895978,TOP10PCT_PREV
0.7984865326441472,0.051141561722037265,0.03638919407946693,0.8966156647699322,0.07426904822708559,0.04813451267778784,0.8381521559569429,0.9258466828802415,0.802432065280663,0.5648304872231031,0.5648304872231031,0.5744831765995239,TOP1PCT_PREV
0.4180524537265956,0.41412494146478085,0.47188687217631764,0.35782746186892145,0.40788496787146433,0.36994644563296275,0.6628627654430472,0.6708596719174096,0.9582183116661134,0.4300537585700781,0.4300537585700781,0.6129218414689155,TOP10PCT_OR
0.7984865326441472,0.051141561722037265,0.03638919407946693,0.8966156647699322,0.07426904822708559,0.04813451267778784,0.8381521559569429,0.9258466828802415,0.802432065280663,0.5648304872231031,0.5648304872231031,0.5744831765995239,TOP1PCT_OR
0.2740793438804208,0.18481569457754088,0.14857215504730167,0.5411259811069286,0.3412937658554738,0.3076578377381174,0.06854057729599393,0.3422224242358546,0.16147291397166466,0.03164795250026973,0.03164795250026973,0.36684161685776107,PERCENTILE_AVE_PREV_SLOPE
0.5115579458003249,0.5503243098925155,0.5759771484557665,0.5018365604346007,0.9945696990602324,0.9636015843708458,0.12642920549276732,0.6987607795538884,0.5016190485114145,0.039181985997352765,0.039181985997352765,0.11652034897132257,PERCENTILE_AVE_PREV_SPEARMAN
0.32877781000374573,0.08399945127668725,0.20703188357200195,0.6797331749128748,0.14322784182262674,0.45634675431179006,0.09477751844711854,0.2610416683980405,0.1451211601788209,0.061870465483465066,0.061870465483465066,0.5474304497225178,PERCENTILE_AVE_PHENO_SLOPE
0.19928962109007006,0.4050576139002,0.7219887949698962,0.22758609895956272,0.5408569167168109,0.92935298022207,0.08479835323916289,0.5448703344477877,0.27006711389905685,0.31561566139081715,0.31561566139081715,0.9571803461534601,PERCENTILE_AVE_PHENO_SPEARMAN
