PC1_ABS_COSSIM,PC1_ABS_PEARSON,PC1_ABS_SPEARMAN,PC1_COSSIM_ABS_RANK,PC1_PEARSON_ABS_RANK,PC1_SPEARMAN_ABS_RANK,EVENNESS_COSSIM,EVENNESS_PEARSON,EVENNESS_SPEARMAN,R2_PHENO_PCS,ADJ_R2_PHENO_PCS,LinearModel_NUM_SIG_VARS,SENSITIVITY_METRIC
-0.02164153279708212,-0.23288650685858694,-0.21976455239135229,NA,-0.13530161170497412,-0.12721287556657193,0.040717995080035325,0.10996322023565788,0.1489795911950474,-0.030619744720818055,-0.03061974472081936,-0.008432269714986312,PEARSON_CORR
-0.024780949563685938,-0.24671866934773262,-0.22428321358286127,NA,-0.14269085044682228,-0.11737099401927266,0.051518277709995876,0.16201354596970235,0.1981858123319215,-0.0728354116821293,-0.07283541168213217,-0.007216731472248261,SPEARMAN_RHO
-0.3980119587974512,0.07483818433138816,0.07395684420390154,NA,0.09154135162731283,0.07041974719315344,0.44775739592002745,-0.0925494871051915,-0.16069843500491143,0.0545511241538187,0.05455112415381646,-0.03014613702273012,COSINE_SIM
0.14265602388518187,-0.0027109798530969703,-0.0033149757282263837,NA,0.028229714385868545,0.07179391107982691,-0.14509525043331223,-0.003034176553693249,0.04020135843622134,0.012785042388009734,0.012785042388013859,-0.1195645476920866,TOP10PCT_PREV
-0.0361858912945286,0.05791199340939521,0.06421844109050356,NA,0.054563303598731606,0.06728969322082343,0.039331344981588454,-0.056626837674859994,-0.03820064962478233,-0.01981808755643686,-0.019818087556435014,-0.002171665064284374,TOP1PCT_PREV
0.1444023451932377,-0.0031672300647034948,-0.0033818991663806374,NA,0.027194785151598434,0.07131790211073859,-0.14765322219284233,-0.0026323271645911973,0.04114518165009411,0.01220458818119246,0.012204588181196688,-0.1190613443613649,TOP10PCT_OR
-0.035621151651868334,0.05737969803077238,0.06368984045813147,NA,0.053970227965088664,0.06690914516285078,0.03899425064109687,-0.0562352313480946,-0.03814813070857317,-0.020277745943184614,-0.02027774594318277,-0.0023683394886818854,TOP1PCT_OR
0.07065969959339694,-0.15530587897953585,-0.16054558805807537,NA,-0.042647132562607194,-0.04313299580592768,-0.014249904188321387,0.10825722035575498,0.14329209240081356,-0.10424760894549791,-0.10424760894549613,-0.00511975036992631,PERCENTILE_AVE_PREV_SLOPE
0.030364907891956356,-0.10096884237507621,-0.10515950046146538,NA,0.05405838333422871,0.04523641068326238,-0.0445729378342514,0.036001716402710895,0.04445708646734453,-0.10192672497507041,-0.10192672497506777,-0.08648096769951728,PERCENTILE_AVE_PREV_SPEARMAN
0.2562457530326045,-0.06902065811927276,-0.0766225375596444,NA,-0.025868613277342727,-0.008965553416414947,-0.12543380215097616,0.20286948755155704,0.21748390020410688,-0.1260925477196106,-0.12609254771960915,0.024499838732468446,PERCENTILE_AVE_PHENO_SLOPE
0.2012669315927591,-0.012780793014094889,-0.020666261745353735,NA,0.0570967389900907,0.0621136186980168,-0.1569840974809466,0.13206002179311133,0.10044754236896157,-0.1533300926085859,-0.1533300926085862,-0.06603952133690345,PERCENTILE_AVE_PHENO_SPEARMAN
