PC1_ABS_COSSIM,PC1_ABS_PEARSON,PC1_ABS_SPEARMAN,PC1_COSSIM_ABS_RANK,PC1_PEARSON_ABS_RANK,PC1_SPEARMAN_ABS_RANK,EVENNESS_COSSIM,EVENNESS_PEARSON,EVENNESS_SPEARMAN,R2_PHENO_PCS,ADJ_R2_PHENO_PCS,LinearModel_NUM_SIG_VARS,SENSITIVITY_METRIC
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PEARSON_CORR
0.757773247000853,0.0685279773481221,0.08952617584565432,NA,0.13792871165952786,0.14805319353751792,0.7541965202481881,1.3453827992574006e-6,2.1083402043323734e-5,0.020939334406824755,0.020939334406820678,0.09340356960257662,SPEARMAN_RHO
2.9669293265308683e-13,0.959604411134346,0.8980490005806128,NA,0.877557359539288,0.8007200877329586,5.615353797849207e-10,0.21846621074799524,0.07991734600164009,0.05586251914193605,0.055862519141943505,0.015632111882496566,COSINE_SIM
0.43303437326032357,0.6514955485391516,0.851507060429063,NA,0.6228115650233024,0.9673226019271033,0.44086578426056433,0.6606397605921122,0.9160427319208166,0.6373072632701382,0.6373072632701314,0.7148723681858888,TOP10PCT_PREV
0.3852124260492481,0.902372487432504,0.9079055421515557,NA,0.92732387236518,0.4747246863875647,0.7452250115614798,0.2281536791218685,0.25469227672821226,0.47339572773921046,0.47339572773917893,0.757367953650988,TOP1PCT_PREV
0.4338448939580323,0.6387788566066124,0.8371516794956975,NA,0.606677525649304,0.950169231463407,0.4428927272541314,0.6671295389972943,0.9235970181033765,0.6435925156949132,0.6435925156949063,0.7079722306071355,TOP10PCT_OR
0.38070345156899454,0.8979675985285716,0.911969637213748,NA,0.9324256729563172,0.4776324096890996,0.741336612722721,0.23133155715842796,0.2573789606678781,0.47629988970726367,0.47629988970723214,0.7590925013613977,TOP1PCT_OR
0.6902187079404897,0.005877193536979757,0.005063179028150328,NA,0.07393467268901792,0.04795372444605492,0.651649859927512,0.01918702260295937,0.03481404391299327,0.27385629989304644,0.27385629989305166,0.007408647045099701,PERCENTILE_AVE_PREV_SLOPE
0.9161853344701683,0.011920183996591612,0.010155577861468389,NA,0.09063329187431365,0.0675405832947823,0.4893051905028919,0.10549818212802183,0.20194585008616586,0.63389355137041,0.6338935513704498,0.021447227254087264,PERCENTILE_AVE_PREV_SPEARMAN
0.12555897813284625,0.19330984680571633,0.13586443879710342,NA,0.11152361674655553,0.11936497345392205,0.8267889388945666,0.0618714875714428,0.04627222158098975,0.6237582288177652,0.6237582288177379,0.0030419105892128396,PERCENTILE_AVE_PHENO_SLOPE
0.494319257355875,0.6155797068012885,0.4917326737324912,NA,0.975523598297908,0.9186448271309529,0.38450346826713333,0.3783256736761268,0.7580117302721473,0.6223990589694337,0.6223990589694204,0.031079844465756665,PERCENTILE_AVE_PHENO_SPEARMAN
