PC1_ABS_COSSIM,PC1_ABS_PEARSON,PC1_ABS_SPEARMAN,PC1_COSSIM_ABS_RANK,PC1_PEARSON_ABS_RANK,PC1_SPEARMAN_ABS_RANK,EVENNESS_COSSIM,EVENNESS_PEARSON,EVENNESS_SPEARMAN,R2_PHENO_PCS,ADJ_R2_PHENO_PCS,LinearModel_NUM_SIG_VARS,SENSITIVITY_METRIC
-0.027731010679442586,-0.07816777298730923,-0.03870238776988619,0.08197584475115482,-0.050514196890283095,-0.06104046290311801,-0.007603664218556838,-0.11958011720879179,0.02702063374552897,0.036571256968145345,0.036571256968145345,0.06552372644822066,PEARSON_CORR
0.0653139027252168,-0.043840838815556483,-0.0014210115822569328,0.10680369398433104,-0.06588056457576602,-0.06549044940939117,-0.021473063909660316,-0.07783985667251865,0.037946272252120314,0.12899627363376823,0.12899627363376823,0.16792840991476263,SPEARMAN_RHO
-0.36118884786036615,0.029768101808749777,0.022932322175951557,-0.2681425004306198,-0.13563082285985276,-0.12647547885908716,0.5183163076321441,0.016039259473604756,0.08529449055784814,0.3236875316625569,0.3236875316625569,0.2512138147275653,COSINE_SIM
-0.07607987827498787,-0.09106646736232217,-0.07581226061271405,0.10641603589511975,-0.07287531744398239,-0.07432568948818455,0.021638799549569418,0.005008273393981614,0.061494715681064314,0.015101282371165935,0.015101282371165935,0.005768662652050006,TOP10PCT_PREV
0.07816259099262515,-0.3034289346960898,-0.30806828731240826,0.001304509000239427,-0.25069284815077436,-0.26200768733337537,-0.0729695707801205,-3.245637632815407e-4,-0.020810264822169376,-0.11508649206241926,-0.11508649206241926,-0.11552773878813391,TOP1PCT_PREV
-0.07577040304681838,-0.10469084194940068,-0.08788908002252042,0.10641094292724004,-0.08536633010805361,-0.08467441698602379,0.022172973646394884,0.01171726969417247,0.06749376719432788,0.009748462551432234,0.009748462551432234,0.007033215518259139,TOP10PCT_OR
0.07816259099262515,-0.3034289346960898,-0.30806828731240826,0.001304509000239427,-0.25069284815077436,-0.26200768733337537,-0.0729695707801205,-3.245637632815407e-4,-0.020810264822169376,-0.11508649206241926,-0.11508649206241926,-0.11552773878813391,TOP1PCT_OR
-0.01426266698059167,0.16592044988131407,0.1527842853797785,-0.044388885890499476,0.109668132147252,0.08575526645031856,0.11467413371543984,-0.1304260751598684,-0.18104231366796547,0.274217433969555,0.274217433969555,0.14286159402556103,PERCENTILE_AVE_PREV_SLOPE
-0.032764038204411386,0.05006253389974746,0.03696455592292567,-0.08033051135069817,-0.031621806315376165,-0.052525459089596646,0.14451690277924814,-0.04259706831820618,-0.07570478524504147,0.2786470708363519,0.2786470708363519,0.22297358263563377,PERCENTILE_AVE_PREV_SPEARMAN
-0.01063383008582076,0.21223750280802406,0.14482627474153734,0.07966984420720274,0.2087737312331219,0.11050593338570118,0.05983199908251753,-0.18717068251595465,-0.2430698826798383,0.19274532952683376,0.19274532952683376,-0.005435941461918234,PERCENTILE_AVE_PHENO_SLOPE
-0.045132593156343506,0.07516371372949424,0.01865251417671218,-0.09255314602063205,0.06492949768575065,-0.015987543853532522,0.08302946177535445,-0.11042593858557141,-0.18121767099831323,0.14725367640223241,0.14725367640223241,0.024127236143791947,PERCENTILE_AVE_PHENO_SPEARMAN
