PC1_ABS_COSSIM,PC1_ABS_PEARSON,PC1_ABS_SPEARMAN,PC1_COSSIM_ABS_RANK,PC1_PEARSON_ABS_RANK,PC1_SPEARMAN_ABS_RANK,EVENNESS_COSSIM,EVENNESS_PEARSON,EVENNESS_SPEARMAN,R2_PHENO_PCS,ADJ_R2_PHENO_PCS,LinearModel_NUM_SIG_VARS,SENSITIVITY_METRIC
0.12709044247139878,-0.04768849936310401,-0.05784153471137777,NA,-0.07636213476387063,-0.07944723757831011,-0.11644040539278994,0.004780683310842189,0.02454241877892747,0.018625731513033674,0.018625731513033674,0.0675102766226096,PEARSON_CORR
0.0016698018713161833,-0.07599135141977574,-0.0779787229721398,NA,-0.09720185437721433,-0.07658027742698854,0.010756392422588912,-0.03179794483782474,0.016288251382777494,0.040157198377665265,0.040157198377665265,0.10474567699428282,SPEARMAN_RHO
-0.4814059601213887,-0.006012903067084443,-0.044823459227356754,NA,-0.0030930503305989145,-0.043036864660823036,0.5065675609893089,-0.11314074750718074,-0.1641388669342244,0.10086951675802881,0.10086951675802881,0.10838038512516417,COSINE_SIM
0.1147199479879003,-0.003921672890694498,0.02172342399002683,NA,0.04438671242005197,0.09908346034786289,-0.16524453426085065,-0.035278532113621155,0.009291941245226993,-0.10626521780922607,-0.10626521780922607,-0.15898442007049343,TOP10PCT_PREV
0.010861056929561446,-0.04900385827601826,-0.026183003199944287,NA,-0.06349050103624126,-0.02302488012055793,0.0635621794006201,-0.1357220088238824,-0.11284621668696088,0.06484221291836811,0.06484221291836811,-0.010727484056697175,TOP1PCT_PREV
0.11468107543098667,-0.006488367842932726,0.019255801340316476,NA,0.04196079183326667,0.09670444043798673,-0.16531568118657286,-0.03311380939873646,0.010536712804355097,-0.10860580401268888,-0.10860580401268888,-0.159616645761195,TOP10PCT_OR
0.011399220850745052,-0.049112787665378674,-0.025858377129858775,NA,-0.0630246301703726,-0.021839537826872823,0.06212163343625303,-0.1342690876207517,-0.11230567318158124,0.062011761428053085,0.062011761428053085,-0.014193734258681052,TOP1PCT_OR
0.1042050633257724,-0.10945623830544866,-0.06629333768798414,NA,-0.11932464434485351,-0.09751151427019412,-0.05587887350235004,-0.054533122592286556,0.014259466785815461,0.039598033921010654,0.039598033921010654,0.10548676875717639,PERCENTILE_AVE_PREV_SLOPE
0.0993172718152593,-0.05046604874674275,-0.011776143721486335,NA,-0.06023405765124118,-0.04784366455129536,-0.07092599994195571,-0.0895184656589479,-0.050674767711955664,0.04664868872508557,0.04664868872508557,0.07130293754603592,PERCENTILE_AVE_PREV_SPEARMAN
0.2793398435443589,-0.041380221848101466,-0.011876282972998189,NA,-0.09200753926118307,-0.05387730966981722,-0.21890373564938848,0.08079937384358482,0.12183901773408873,0.03355791520908693,0.03355791520908693,0.10667242401798639,PERCENTILE_AVE_PHENO_SLOPE
0.2114004696682236,0.020892891312494742,0.03661199092773132,NA,-0.007853261552305353,0.02567979348256748,-0.1841364548219502,-0.05381951681680756,-0.05461041491065594,0.0263467927513242,0.0263467927513242,0.02824049621837953,PERCENTILE_AVE_PHENO_SPEARMAN
