PC1_ABS_COSSIM,PC1_ABS_PEARSON,PC1_ABS_SPEARMAN,PC1_COSSIM_ABS_RANK,PC1_PEARSON_ABS_RANK,PC1_SPEARMAN_ABS_RANK,EVENNESS_COSSIM,EVENNESS_PEARSON,EVENNESS_SPEARMAN,R2_PHENO_PCS,ADJ_R2_PHENO_PCS,LinearModel_NUM_SIG_VARS,SENSITIVITY_METRIC
0.05718443112672937,0.8494307291053502,0.6842232963497588,NA,0.47652001798075516,0.44570825994355034,0.07006351816234332,0.5469490752993295,0.5565067696828945,0.6121882510774928,0.6121882510774928,0.19956318629447803,PEARSON_CORR
0.5913945811386423,0.7131663295667836,0.6823578992992256,NA,0.5266526299879738,0.6579087427005401,0.6612190675417303,0.45101769822335025,0.7837945352700734,0.5360383994885696,0.5360383994885696,0.34714224601137167,SPEARMAN_RHO
2.881426784941029e-6,0.6098704522836353,0.8806340637115443,NA,0.685227560414063,0.924665007992551,3.180248859266187e-7,0.3356848741791475,0.08678747415363458,0.23915877872623056,0.23915877872623056,0.24728993751878878,COSINE_SIM
0.39525120520101287,0.8299725708609526,0.655893452565113,NA,0.46280480196162577,0.22971452774252069,0.14879989662052787,0.49744150681577615,0.7638477390541816,0.38053386505610975,0.38053386505610975,0.12860601537808763,TOP10PCT_PREV
0.8986801626684493,0.6387404417442587,0.7814386407233451,NA,0.5599081207818528,0.8337557019355324,0.5666555644514825,0.2301447721675273,0.3286714978223273,0.5827218306442091,0.5827218306442091,0.8205690765966771,TOP1PCT_PREV
0.4052431284304555,0.881688597600446,0.7040726359214357,NA,0.49246059304689394,0.2537253937301846,0.1566052546610862,0.49823087204435446,0.7448290794009359,0.369457758270727,0.369457758270727,0.13723704833555683,TOP10PCT_OR
0.896413575532915,0.6414619052544253,0.7837234795650035,NA,0.5621226966938688,0.8356492422697195,0.570023374811527,0.23103108411117096,0.3302931179487597,0.5846157018461595,0.5846157018461595,0.8176259165547147,TOP1PCT_OR
0.23164032138698074,0.21395156720223463,0.40661565940921474,NA,0.20658358528698395,0.2863737073823391,0.4713822505853731,0.5902400435347523,0.875527928175428,0.7746713942035836,0.7746713942035836,0.2672812051531566,PERCENTILE_AVE_PREV_SLOPE
0.2575844757368955,0.4808084539516898,0.7486066622533634,NA,0.446426190419419,0.5262332771406673,0.42690655705906677,0.49087576730643456,0.7673528152969903,0.7120530871086093,0.7120530871086093,0.5239049102980973,PERCENTILE_AVE_PREV_SPEARMAN
0.005024118698934561,0.6167858368954894,0.8475836360665057,NA,0.3571126328980111,0.5883880791943266,0.025416211604538233,0.5830165980610181,0.3487461065738954,0.7731943983842657,0.7731943983842657,0.36035807580815316,PERCENTILE_AVE_PHENO_SLOPE
0.03163382840774034,0.9372778073963687,0.7957452680408542,NA,0.8682417265703282,0.8557528517698653,0.05772123672479584,0.5406622822469576,0.5478473072972204,0.9078908450426975,0.9078908450426975,0.9371447885499007,PERCENTILE_AVE_PHENO_SPEARMAN
