TYPE,PEARSON_CORR,SPEARMAN_RHO,COSINE_SIM,TOP10PCT_PREV,TOP1PCT_PREV,TOP10PCT_OR,TOP1PCT_OR,PERCENTILE_AVE_PREV_SLOPE,PERCENTILE_AVE_PREV_SPEARMAN,PERCENTILE_AVE_PHENO_SLOPE,PERCENTILE_AVE_PHENO_SPEARMAN
original,0.029463726863905273,0.030124154978979113,-0.017143300534516782,0.5192448412117664,0.5328467153284672,1.0893174413490676,1.1421404450841455,0.5896661807427469,0.6049075270109543,0.6019018731125612,0.6169696969696971
shuffle,0.009880047908787283,0.010277269245436349,-0.022539400601691545,0.5052616194095294,0.5204081632653061,1.0236594018267573,1.0860032180552748,0.24630208564629077,0.27641725149354673,0.24256527957924276,0.2011881188118812
shuffle,0.017301007769017492,0.01869386141492352,-0.021497057839783396,0.5159170560747663,0.512372634643377,1.073329145752096,1.0512734559355041,0.4122854058214383,0.4114041225576181,0.4389611428803746,0.4518691869186919
shuffle,0.024383743130190455,0.02439497180876454,-0.012523072727001046,0.5142439737034331,0.49416909620991256,1.065367635269192,0.9767146701998791,0.45572373498527075,0.43999375968060056,0.5264894303733101,0.5173237323732374
shuffle,0.01985907498114198,0.020180340542173717,-0.019171320398214186,0.5211864406779662,0.5175438596491229,1.0987885097723726,1.0734871515545052,0.4764396891644424,0.4879247495827849,0.49638247780340017,0.46871887188718875
shuffle,0.021005628282838796,0.022138812065270123,-0.01932051317933204,0.5206019871420222,0.5124450951683748,1.09593368228607,1.0515783601219633,0.454303652733421,0.4219555885135636,0.5171988050456893,0.5195679567956796
shuffle,0.019048765951319768,0.020287274629500748,-0.020397185408484526,0.5157894736842106,0.5349854227405247,1.0727103719446496,1.1521007429544834,0.4013732540121529,0.4097057202434785,0.44845551910542003,0.4691749174917492
shuffle,0.012745384848456078,0.013005811247028435,-0.02165938922904848,0.5068653228162431,0.5189504373177842,1.030984095917454,1.07961578058098,0.3218437156949139,0.31889006625852084,0.3377658343514183,0.3463666366636664
shuffle,0.02221183245444515,0.02270457829864902,-0.012024814206747449,0.5174682064025727,0.48255813953488375,1.0807523316617516,0.9319240914346847,0.5015037880026064,0.48047046137621874,0.587256527074951,0.5880828082808282
shuffle,0.025052426042801994,0.025389382482197957,-0.010414758444995549,0.5178258328462887,0.4680232558139535,1.0824774413187954,0.8786399593044175,0.4815386851622752,0.49318463462838646,0.5631716638826579,0.5621242124212421
shuffle,0.014571269625183063,0.015511901317828918,-0.021316451315636777,0.5144652250146113,0.5043859649122807,1.0664154013209655,1.017879291930948,0.3262590539666667,0.3396511737910789,0.3515842840061811,0.35708370837083714
shuffle,0.01657142836104296,0.016746184038515806,-0.014221851768647124,0.5095690284879474,0.48833819241982507,1.0434497756920111,0.9539654926085605,0.349303709124138,0.353101081318874,0.4051523420276475,0.42961896189618964
shuffle,0.00927995389351088,0.008668994704009569,-0.017734109919924284,0.5001460706982179,0.493411420204978,1.0006494033560431,0.9737298430483562,0.12955639563047958,0.1031240249342245,0.24831873748629804,0.24860486048604863
shuffle,0.030855322106156928,0.030123480539382977,-0.01154864885089012,0.5261619409529378,0.5021834061135371,1.1234020753600509,1.0088612280184082,0.5575128285450316,0.5544824194694071,0.590999614380302,0.5832103210321032
shuffle,0.023810654591622977,0.022542796476879904,-0.014413529247119772,0.5146113383985973,0.5292397660818714,1.0671086434541004,1.1255511773700562,0.4011803181434305,0.37325452325600966,0.5021420154467903,0.462970297029703
shuffle,0.02777563658160249,0.028509782940706052,-0.018084170979662632,0.5205679988288684,0.5204081632653061,1.0957467735967787,1.0860032180552748,0.573205914789097,0.5544127270963092,0.5798549046060778,0.5807740774077408
shuffle,0.019040526576820163,0.020345153812877586,-0.020832981851416597,0.5116109244924785,0.5145772594752187,1.0529676083000623,1.0606857964747114,0.4501437914101027,0.48827147551156724,0.5058505718563499,0.5374497449744975
shuffle,0.004663304943683144,0.004595965333519965,-0.023416751651473527,0.5059149992697531,0.5065693430656935,1.026638621250014,1.026899871347872,0.10299232840622949,0.14224761341369344,0.10754435987052398,0.13616561656165618
shuffle,0.018927826959942985,0.01932717505942253,-0.0184532266460688,0.5072315558802045,0.5145772594752187,1.032663333121281,1.0606857964747114,0.364803322594154,0.35440819974485305,0.45782931458219656,0.46083408340834087
shuffle,0.010766961420992534,0.01174745456971583,-0.022334387434846142,0.50920245398773,0.5393586005830904,1.041751357767732,1.1727531318507776,0.24119417246673824,0.24840527376799962,0.26158027734668116,0.26169816981698174
shuffle,0.009398268379785846,0.00973171879237737,-0.02288178363019636,0.5073056691992986,0.5204081632653061,1.03300305025884,1.0860032180552748,0.2674397194644131,0.2619271270419314,0.2471828236767543,0.24672067206720671
shuffle,0.004483921271313346,0.004415892825677435,-0.023441256903954228,0.504528191644756,0.5094890510948905,1.0203293481399025,1.0390889586372236,0.09796438443317682,0.11288735275313537,0.09399700491421605,0.11458745874587459
shuffle,0.022612247866317704,0.023709744668020134,-0.0199044725253012,0.5182535046728972,0.5109170305676856,1.084544964210031,1.0451053067608818,0.47520863352520015,0.4758781474244477,0.48764138395221884,0.4730633063306331
shuffle,0.01858882792873807,0.01899197589892171,-0.01953296584402049,0.5153419053185272,0.5380116959064327,1.0705817827401156,1.1663450436984883,0.4301459793219441,0.4204664133549066,0.4257933707480771,0.4376357635763577
shuffle,0.013030617763658065,0.01238174037292303,-0.021170202647293038,0.5109489051094891,0.5278592375366569,1.0498750755738149,1.1192665765166965,0.2581490276337708,0.27834801005247384,0.28504183983224757,0.2949174917491749
shuffle,0.02069502979515052,0.021130666670518407,-0.018506464531923138,0.5235938641344047,0.5321637426900585,1.110631145099916,1.1389776652593664,0.474480801433982,0.4578775242842286,0.502780203640933,0.49381338133813385
shuffle,0.006793167566475515,0.007272222426768517,-0.021465004333997107,0.4967855055523086,0.5351906158357771,0.985815438547723,1.1530513309844002,0.11692119293374119,0.08561913052550194,0.1912749214211622,0.18675067506750676
shuffle,0.029328580590846687,0.028892083951995703,-0.009354107640711293,0.5219042056074766,0.4956395348837209,1.1023120052640998,0.9825349721431914,0.5263121182901427,0.5253351417088872,0.6008397025641437,0.5991479147914792
shuffle,0.025507256718500022,0.026283594604332636,-0.01872182434104388,0.5224382400233883,0.5482456140350878,1.104923618107378,1.2159577701443407,0.5256614651073599,0.5041690045607345,0.5636660026734946,0.5473027302730273
shuffle,0.023973127857953292,0.023690313232433133,-0.01248928536159118,0.509348524685948,0.5131195335276968,1.0424280845477338,1.05445208511643,0.4920839228838048,0.5026418995806212,0.5781659170478108,0.5798859885988599
shuffle,0.009524935067705818,0.009884812248996296,-0.02259299235090902,0.5067932797662528,0.5197080291970803,1.0306534815006287,1.0829292266748343,0.2553838520183642,0.2624752090342763,0.24157746253815846,0.2065886588658866
shuffle,0.023348728149010376,0.022990057169818768,-0.010238970374570966,0.5095662333868848,0.5007278020378457,1.0434382492730794,1.0029450442780334,0.44758717084430755,0.4455619642566617,0.5284284031106442,0.5313531353135313
shuffle,0.023417336052809736,0.023705960845603797,-0.01720000746568094,0.5187079801227711,0.5345080763582967,1.0867317853067675,1.1498583370734785,0.5082538092592255,0.5050616582428789,0.5084193251941584,0.511983198319832
shuffle,0.03056531326163972,0.030110029192930852,-0.011717658559769292,0.5281309367236592,0.498546511627907,1.1333041430031259,0.994144229667298,0.5285079967781015,0.5312674404451877,0.5883780870428557,0.5721932193219322
shuffle,0.01927063073743735,0.01960368739354032,-0.01814667891877228,0.506571261682243,0.5189504373177842,1.0296383221451626,1.07961578058098,0.39778050262699777,0.39255527635732523,0.4520715111684754,0.4523612361236124
shuffle,0.027554301394285316,0.02860139193566364,-0.018117188248372666,0.5176401698140829,0.527007299270073,1.0815657299242274,1.1154145500719075,0.5823890595929289,0.5813555764865872,0.6020708942797546,0.5978877887788779
shuffle,0.02367075537809483,0.02337438164090749,-0.01262862061258392,0.5097151205259314,0.5116618075801749,1.0441277107899423,1.0482559460988057,0.4667658144133175,0.48576426577897525,0.5927320304491728,0.6066126612661267
shuffle,0.013472502243352318,0.01341505952113318,-0.01841028071318589,0.5091997663551402,0.4992700729927007,1.0417402929175552,0.9970551295067767,0.2807136476245951,0.2805209926313416,0.3436419855444399,0.3835703570357036
shuffle,0.014478523778468465,0.01335579234747047,-0.014376264179768554,0.5123375675281063,0.5247813411078717,1.0563773351558943,1.1054028478935094,0.2448716522701866,0.23440317575002426,0.3289003700847843,0.3281008100810081
