TYPE,PEARSON_CORR,SPEARMAN_RHO,COSINE_SIM,TOP10PCT_PREV,TOP1PCT_PREV,TOP10PCT_OR,TOP1PCT_OR,PERCENTILE_AVE_PREV_SLOPE,PERCENTILE_AVE_PREV_SPEARMAN,PERCENTILE_AVE_PHENO_SLOPE,PERCENTILE_AVE_PHENO_SPEARMAN
original,0.2886296098512054,0.28799843504521483,0.13997267469533917,0.7164995442114859,0.8076923076923077,2.7845865877846574,4.250069851913943,0.9531763149427699,0.9601886606028976,0.9580964373789286,0.972913291329133
shuffle,0.28641616147824034,0.28628973896785176,0.14532968044474084,0.7203082502266546,0.7951219512195122,2.8440695257388167,3.9246681916110333,0.9563884185729851,0.966936495285907,0.9619104978845414,0.9762736273627364
shuffle,0.28145518479076137,0.2813038069106126,0.15660641157619906,0.7177747625508819,0.7941176470588235,2.806111929763732,3.9002273905932086,0.9548363064230263,0.9641253049107449,0.9544920332860134,0.96997299729973
shuffle,0.28386566523950596,0.2834687247757243,0.12089345209603355,0.7118874773139746,0.8019323671497585,2.7180586199218673,4.095907553730533,0.9482231636118411,0.9559433300101898,0.954481350457116,0.9657965796579658
shuffle,0.28329346198948147,0.2829098877930963,0.15616154390628043,0.7158371040723982,0.7914691943127962,2.77688252667364,3.83893013765895,0.9553094248492207,0.9671856201232255,0.960834337436258,0.9763336333633363
shuffle,0.2878846442506745,0.28707969445887777,0.1352550527829646,0.7174011812812358,0.8113207547169812,2.7990855355114794,4.352883629926397,0.9590909213140018,0.9650494000925528,0.9616242018188451,0.9767056705670567
shuffle,0.28571274657214313,0.2845987012323454,0.15068282697976706,0.7079606440071556,0.786046511627907,2.66604350787365,3.7160042603511947,0.9522113295245052,0.9625171392696767,0.9551701293992741,0.9680888088808881
shuffle,0.2832062908805561,0.2832469955676487,0.15642428302470895,0.7206218564243255,0.7931034482758621,2.8461912144503367,3.8757911392405067,0.9589404932494133,0.9694207586178648,0.9612807855129551,0.9784098409840986
shuffle,0.2826069326396589,0.2821650237170809,0.15759576779527523,0.7130513869940882,0.8148148148148148,2.734317246094343,4.455774070276818,0.9557519503594529,0.9608576161221952,0.9552188610566604,0.9667326732673267
shuffle,0.2783602952910537,0.27813573051156365,0.1331890649153897,0.7204007285974499,0.7844036697247706,2.844068170868095,3.680327771368766,0.9550984053886197,0.9682146307682911,0.9589531507480586,0.975997599759976
shuffle,0.2878230112089911,0.28703950146566765,0.13398410808438257,0.7159090909090909,0.8177570093457944,2.7765916398713832,4.544053337156787,0.9612970695723074,0.970590706228988,0.9634892101150494,0.9795859585958596
shuffle,0.27845735993061904,0.278217752725176,0.13393244513284805,0.7174211248285323,0.7853881278538812,2.7974502084009294,3.7021950595796214,0.9537570171266407,0.9675065557123224,0.9590931780532567,0.9748934893489349
shuffle,0.28417156944364147,0.28309414012571466,0.1331275157595323,0.7091906721536351,0.8009478672985783,2.677228690379658,4.071408611879925,0.9515382164837859,0.9660392983226462,0.9550498323983478,0.97003300330033
shuffle,0.2848651274771344,0.28482899958675895,0.13128185237947973,0.7167048054919909,0.8020304568527918,2.7864243282249075,4.096141320296898,0.9504593533455393,0.9636930425806751,0.9591269948481835,0.9735733573357336
