TYPE,PEARSON_CORR,SPEARMAN_RHO,COSINE_SIM,TOP10PCT_PREV,TOP1PCT_PREV,TOP10PCT_OR,TOP1PCT_OR,PERCENTILE_AVE_PREV_SLOPE,PERCENTILE_AVE_PREV_SPEARMAN,PERCENTILE_AVE_PHENO_SLOPE,PERCENTILE_AVE_PHENO_SPEARMAN
original,0.1717692984753624,0.1460748187005179,0.10022475765357464,0.564410804392995,0.5985294117647059,1.3331712757600334,1.4968158461161691,0.8308679647496585,0.8242558439203734,0.9557549000949018,0.9733813381338133
shuffle,0.15740772457952898,0.13425179216004904,0.1395726070244474,0.5611308466548254,0.5961820851688693,1.3137168720456784,1.4821463732858557,0.823818639162939,0.8293208360225409,0.9527868758428835,0.96852085208520855
shuffle,0.15678497995691823,0.13316315538413043,0.14772640990837,0.5594778997330169,0.5976505139500734,1.3038967307526765,1.4913085999736349,0.8246439600573297,0.83857301486934,0.9472786647956183,0.9715571557155717
shuffle,0.15738439735103713,0.13347791074852491,0.1052884155114672,0.5610658771280533,0.6014814814814815,1.3133266461623594,1.5154761659963287,0.7935575093331971,0.7965771655904192,0.9497588625260435,0.9717011701170117
shuffle,0.1561363745633789,0.13297786662311936,0.10740310048049828,0.5571682464454977,0.5849335302806499,1.2904757358076282,1.4140969092704863,0.8228519713889657,0.8244048066455205,0.9518275994356131,0.9674167416741675
shuffle,0.15784622728706935,0.1337611351332664,0.1241438964920927,0.5591764183083987,0.595900439238653,1.302179695398896,1.480413830430796,0.8004783524172829,0.8007680768076809,0.949556803969982,0.968928892889289
shuffle,0.15634798109247836,0.1328074661967601,0.10502205446859957,0.558797393364929,0.5955882352941176,1.2999663557976298,1.4784515609965587,0.7799543882354956,0.7941649465311978,0.9513050589078778,0.968904890489049
shuffle,0.15707890764478183,0.1331195505979159,0.10429423402877634,0.5607407407407408,0.5896296296296296,1.311375906115035,1.4420201152951158,0.8271279319753108,0.8452569554937481,0.9493402042783371,0.9664086408640864
shuffle,0.15766727229617453,0.1333051198793078,0.10236776088816402,0.5583395107487027,0.6029411764705882,1.2972526370539148,1.5248757623985634,0.8391360559060127,0.848696507953743,0.9591940847047182,0.9788178817881789
shuffle,0.15636391888654477,0.13318458610248288,0.10924853647547698,0.5663559698180204,0.5882352941176471,1.345059541693572,1.4336961952877771,0.8285012687447022,0.8447591473969971,0.9537892162336529,0.9701530153015302
