TYPE,PEARSON_CORR,SPEARMAN_RHO,COSINE_SIM,TOP10PCT_PREV,TOP1PCT_PREV,TOP10PCT_OR,TOP1PCT_OR,PERCENTILE_AVE_PREV_SLOPE,PERCENTILE_AVE_PREV_SPEARMAN,PERCENTILE_AVE_PHENO_SLOPE,PERCENTILE_AVE_PHENO_SPEARMAN
original,0.12947647941550908,0.11841562242351095,0.10687287179533556,0.5647683682502213,0.5982274741506647,1.3355790377036774,1.49489209911157,0.8937529048272196,0.9004482530397486,0.9448554821661159,0.9575277527752776
shuffle,0.12335145306484702,0.11298439556470102,0.1048959495491579,0.5610079575596817,0.5878877400295421,1.3131687801092786,1.4315982234223232,0.8922211261088419,0.893691455736572,0.9325172337621601,0.9477467746774678
shuffle,0.1228075074273231,0.11194457139561644,0.1130476194942273,0.5657370517928287,0.6023738872403561,1.3414259889727305,1.5211767845777988,0.8838286898657237,0.8900703581913365,0.9379549518684058,0.9540234023402341
shuffle,0.12546547121925503,0.11483010728037532,0.10459890197643378,0.5648517042939354,0.6014705882352941,1.336075169961294,1.515453539953624,0.8849957903820401,0.8925079283206337,0.9466406677325524,0.9569756975697571
shuffle,0.1266534127522796,0.11566891579668474,0.10945493391244847,0.562739322533137,0.6200294550810015,1.3234822576824674,1.6397400050045416,0.8844697368477251,0.8917331989548054,0.9354510904672445,0.9492709270927093
shuffle,0.12411879244600717,0.11361086202939372,0.10582462284311037,0.564499484004128,0.6005917159763313,1.3339906842570006,1.5098188793422327,0.9013482307613779,0.9057070251223627,0.9410880217770317,0.9539393939393941
shuffle,0.12358826163036683,0.11302546122382451,0.1168917460702101,0.5635880790793745,0.5922619047619048,1.3284851199957344,1.4579394018744614,0.8972381177756368,0.9120486771761992,0.9470216918381389,0.9585238523852385
shuffle,0.12369035611744385,0.11313840706920068,0.1215446370203583,0.5642878207018579,0.6201780415430267,1.3327107685646558,1.6407250224349388,0.8737071235299718,0.8853245004064039,0.9472792714099755,0.9563516351635164
shuffle,0.12201402422563819,0.11094113950432867,0.11959258331546553,0.5694710475909828,0.604992657856094,1.3643253650260359,1.5381488954540465,0.8773860496979756,0.8927619894070997,0.9400252364435625,0.9556915691569158
shuffle,0.12282396345402577,0.11235347038984128,0.1077217593713703,0.5611627563818798,0.614138438880707,1.3140323363866997,1.5989823861886199,0.8875624315619588,0.8931967177230343,0.9458365872208752,0.9577437743774377
shuffle,0.12273104492084884,0.11167874801177453,0.12139901439494753,0.564960920218257,0.6129985228951256,1.3367593166132414,1.5912182117453548,0.892524038741389,0.9011515220775626,0.9508530884688441,0.9604080408040804
shuffle,0.12542049587622006,0.11430619261381471,0.11160719280105162,0.5663664550420788,0.5937961595273265,1.3452183080915858,1.4673689475028946,0.8917522282476945,0.9071794394863499,0.9431488237487907,0.9587398739873988
shuffle,0.1219133973899106,0.1116070968071173,0.11902239928346561,0.562094395280236,0.5946745562130178,1.3195790869940098,1.4727681749555122,0.9038095019293859,0.9151810092034505,0.9479195650108506,0.9612361236123613
shuffle,0.12350543876687765,0.1129525009850554,0.10729696050575907,0.5645707554115741,0.5964391691394659,1.3344701792753733,1.4836857304663182,0.89266468732875,0.8987500526518276,0.9474829527326756,0.9600000000000001
shuffle,0.12548215081707856,0.11443125383017522,0.10137029949013784,0.5674837566450088,0.5994108983799705,1.3520190813765018,1.5023641285705995,0.8909866000076463,0.8996153592442747,0.9451019375833293,0.9577557755775578
shuffle,0.12450220812193784,0.11402498499806192,0.12011969665025361,0.5642540620384048,0.6070901033973413,1.3324327802525555,1.5518131843050822,0.9089123536364706,0.914712447860027,0.9534403567881048,0.9644044404440444
shuffle,0.12534576330902403,0.11476146241885123,0.12243755941475783,0.5645185075947501,0.5997045790251108,1.3340926570456586,1.5042027933585955,0.8777089934783169,0.8803065172827222,0.9402527326779845,0.9487908790879088
shuffle,0.12254830268521912,0.11139169669292462,0.10383127809579891,0.5657311669128509,0.5985294117647059,1.341345306194968,1.4968163819872797,0.8735857752601233,0.8727145077535323,0.9402461936027589,0.9478307830783078
shuffle,0.12315978306960823,0.11289461037450177,0.11692556271200111,0.5650250663521085,0.6047197640117994,1.337152795345307,1.5363475106077362,0.8919120961051528,0.8947281570041982,0.9388941080127199,0.9535673567356736
shuffle,0.12627087246227875,0.1156838690680772,0.1240559256560626,0.5648967551622419,0.6100443131462334,1.336365864097361,1.5713655169913583,0.8976788222920418,0.9042625646561743,0.9437180403366717,0.9547914791479148
shuffle,0.121957742383819,0.11146908939067326,0.12057833590603795,0.5661352229111308,0.6047197640117994,1.3438207059349934,1.5363475106077362,0.8915399182489951,0.9077609459798802,0.9414927181546479,0.9615841584158417
shuffle,0.12308703724789435,0.11234047566219219,0.11021018777406799,0.5663768970089877,0.599112426035503,1.3453730011216538,1.500452993047707,0.8924781993593334,0.8934673879814795,0.9444870688149427,0.9624362436243625
shuffle,0.12574134298389159,0.11506877918288076,0.10936830224038058,0.5666666666666667,0.5952732644017725,1.3470895564476848,1.47647592244812,0.8946609090104614,0.9025256677370272,0.9426282775468215,0.96174017401740175
shuffle,0.12486060728158686,0.11449422736544478,0.10661226139606757,0.5643710367202478,0.5870206489675516,1.333205077366629,1.42644287849669,0.8895705408400854,0.896358459571279,0.9479635673520957,0.9597479747974798
shuffle,0.12478983538033385,0.11413805583255247,0.12116065966830876,0.5676591981132075,0.6008836524300442,1.3531716281072361,1.511703066791433,0.8898872727059493,0.898993990381365,0.9370285876903014,0.9464026402640264
shuffle,0.12282698387185646,0.11230907959919935,0.11931788508987828,0.5671333824613117,0.6118518518518519,1.3499662694359325,1.5834549661699755,0.9053787745802794,0.9141188966194975,0.9516277272355022,0.9645124512451245
shuffle,0.12198466798738443,0.11177502955142123,0.1007879471468428,0.5615690901047043,0.6177777777777778,1.3164642456766917,1.6239661976455497,0.8937602286184441,0.8956617493686799,0.9382364819816129,0.948010801080108
shuffle,0.12620295689350514,0.11557576511746068,0.09987480933147065,0.5689197166469894,0.6061946902654868,1.360851424501618,1.5459551133054856,0.8917026973964001,0.9051243820357164,0.9444677050901027,0.9624242424242425
shuffle,0.12427323997849615,0.11346624697545095,0.1020230784738021,0.5682052794573071,0.6085672082717873,1.3564961191163916,1.5615522304509661,0.8961307803629377,0.9035391964550652,0.9439122362342076,0.9633123312331233
shuffle,0.1227048597532724,0.11243412737427508,0.11455372526564946,0.558957750625644,0.588495575221239,1.301137465507569,1.4352381108521177,0.8797583974104929,0.8871626853406075,0.9379168266767604,0.9483468346834684
shuffle,0.1256319595717162,0.11546220986555762,0.1044859106411629,0.5653647752394989,0.6070901033973413,1.3392242741198987,1.5518131843050822,0.8719138646177527,0.885785865474192,0.9395018672361198,0.9504350435043505
shuffle,0.12658688934626625,0.115857990671054,0.1255234791440448,0.5650826446280992,0.6032448377581121,1.3374622833883751,1.526811791009118,0.8774093453599772,0.8918712139984506,0.9428498579803982,0.9611161116111612
shuffle,0.12424745727036074,0.11422961192369191,0.10019415944528265,0.5637356152257303,0.6231454005934718,1.3293695802286567,1.6617546325914718,0.9169041775022246,0.9311662906916089,0.9532952304152662,0.9662646264626463
shuffle,0.12278923158573768,0.11273000835383541,0.10189889092762243,0.5695754716981132,0.584070796460177,1.3649493428458648,1.409040835900789,0.8900922009658853,0.8945468729910422,0.9460770853305591,0.9577917791779178
shuffle,0.12668997463450024,0.11586701893012658,0.12555193916968269,0.5622140221402214,0.6176470588235294,1.3202609365747657,1.6231165029776977,0.8925322492317567,0.9049482138391736,0.9457489923105771,0.9591599159915992
shuffle,0.12258626829718236,0.11144318176732627,0.11559252039630206,0.5661547548730065,0.6038291605301914,1.343926272119074,1.5305905997917466,0.8919823923613605,0.8945688243114809,0.9452022510228639,0.9548034803480347
shuffle,0.12361961775240467,0.11333569441952786,0.12029390077341488,0.5655314757481941,0.6005873715124816,1.3402198898746127,1.5098370518397854,0.8938875450474878,0.8929366513011124,0.9456889596583755,0.9618361836183619
shuffle,0.1221517427615011,0.11185964750344374,0.12148569605434913,0.5654867256637168,0.6076696165191741,1.3399298928660175,1.5556354098549399,0.9005465730292633,0.9131162690878896,0.9538698131113744,0.972973297329733
shuffle,0.12448163689774447,0.11366068036367388,0.10731176424567446,0.5660460992907801,0.5931952662721893,1.3432411112763027,1.4636750136579713,0.8972093419261529,0.9097651644397736,0.945958988724844,0.9630603060306031
shuffle,0.12735413401436127,0.11675207055504346,0.11089165761814813,0.5641139147115243,0.5949554896142433,1.3316341775669902,1.4744857398907087,0.8992494046412286,0.9068335654246269,0.9415418222718754,0.9524632463246325
shuffle,0.124358256617281,0.1135300101401999,0.11616257967013296,0.570733146481782,0.5946745562130178,1.3720844224404964,1.4727681749555122,0.8965353188141871,0.9017236983267634,0.9472539569112085,0.9591359135913592
shuffle,0.1240460762540409,0.11367256601434231,0.10521316318853051,0.5662490788504053,0.6005917159763313,1.3445833882266476,1.5098188793422327,0.8869722807244832,0.8964404013895066,0.9429633186731228,0.9581398139813981
shuffle,0.12472147469576299,0.11381406058770069,0.11857911532042036,0.5667011375387797,0.5949926362297496,1.3472272188976437,1.4747574779006427,0.8994418981955025,0.9166746676287825,0.9494506533142741,0.9652565256525653
shuffle,0.12259812085290965,0.11174741357375521,0.11231007227164515,0.5680141634700502,0.604135893648449,1.3553043791261858,1.5325544888375489,0.9003343436614374,0.9052526725779779,0.9445540154477856,0.9561476147614761
shuffle,0.12302149569076695,0.11230608240636698,0.11046683710783033,0.5690493736182756,0.6185567010309279,1.3617114155760244,1.6294318729403094,0.9156350357517097,0.9173074904646125,0.9498024961123981,0.9626402640264026
shuffle,0.12518832411126782,0.11408654905911811,0.11460870649826588,0.5679740489531112,0.5929203539823009,1.3550855244863138,1.4620088448868913,0.8889461247900406,0.9024563677806415,0.9404051430224561,0.9552115211521153
shuffle,0.12365973421867409,0.11315636981046552,0.1201803297149507,0.5655701430889511,0.6156111929307806,1.3404282528934148,1.6090539733623073,0.8926710442778528,0.8960536698863119,0.9443294372807405,0.9522712271227124
shuffle,0.12314146600205245,0.11291339434072657,0.11640109969500982,0.5625368731563422,0.5929203539823009,1.3222141002615557,1.4620088448868913,0.9137932242002783,0.9290896327271921,0.9533163529185374,0.9698649864986498
shuffle,0.1236294657686373,0.11301445520538081,0.10811661884104544,0.566597755463674,0.6008836524300442,1.3466178925762429,1.511703066791433,0.8870443189835288,0.8919492225013806,0.9398682715901745,0.9490789078907892
shuffle,0.12577709892049938,0.11501805802145168,0.11378668103596835,0.5674397990840597,0.5961538461538461,1.3517305889099465,1.481928397012864,0.8847734109150033,0.8893109388348679,0.9410358668459389,0.9511311131113113
shuffle,0.1235702728933845,0.11271034527861717,0.1056614794540462,0.5653392330383481,0.6053412462908012,1.3390379010246038,1.540347879267547,0.8928844857800171,0.8937874670659245,0.9486188928353978,0.9571317131713172
shuffle,0.12182269236385687,0.11066275611538409,0.1163975093102107,0.5631182636940795,0.5958702064896755,1.3256424289488926,1.480183891669438,0.8907021591641796,0.8987806634990313,0.9432455415708911,0.9578397839783979
shuffle,0.1229298381237508,0.11177655973865698,0.12226589990055832,0.5623525943396226,0.597037037037037,1.321140043358839,1.487420963302349,0.9015611403541283,0.9178955580924559,0.9474052414610324,0.9621002100210022
shuffle,0.12357294753182446,0.1126965148131958,0.10674502851795001,0.5666617451646242,0.6047197640117994,1.3470137325037024,1.5363475106077362,0.8854317143099389,0.8913378077982147,0.9470373100271239,0.9573357335733573
shuffle,0.12345947250574338,0.1126481992622072,0.10027982627950754,0.5683325961963733,0.6103703703703703,1.357290744889655,1.5735208561433065,0.8802265731782033,0.8862179151599545,0.9356920553038715,0.950999099909991
shuffle,0.12309859213665948,0.11269117886648157,0.11457616283864501,0.5663768970089877,0.599112426035503,1.3453730011216538,1.500452993047707,0.9152684642871023,0.9184305983557641,0.9509904392169924,0.9618601860186019
shuffle,0.12176551200373016,0.11088175726621409,0.11185482981078974,0.565063440542933,0.5979381443298969,1.3373590499702892,1.4930940518524989,0.8908582772229443,0.8984086218303377,0.9338359882987428,0.9492829282928293
shuffle,0.12401104994799948,0.11332296740697925,0.12112055494643711,0.5653455134816561,0.6008836524300442,1.3391205823401473,1.511703066791433,0.9034368133601297,0.908273726722796,0.9427253802235659,0.9574557455745576
shuffle,0.12612240513616654,0.11539315905619131,0.10148435876071257,0.5632930067866627,0.5982274741506647,1.3267181467181464,1.49489209911157,0.8897458656811212,0.8951529426891256,0.9385719772705844,0.9485268526852685
shuffle,0.12266626375362452,0.11215390745558987,0.11655259816645712,0.5695120153324488,0.6076696165191741,1.364550585795181,1.5556354098549399,0.8917701028362061,0.9023816524714066,0.9509040158058792,0.9633483348334835
shuffle,0.12405048397669992,0.11369778410602754,0.10467191218895366,0.5661547548730065,0.6029629629629629,1.343926272119074,1.5249691258429299,0.8944734334811407,0.9091416415931757,0.9488812170637506,0.96003600360036
shuffle,0.1230343274497125,0.11242563614302473,0.12222186332474347,0.5707338638373121,0.5891016200294551,1.3721384710396318,1.4388782159264601,0.8767496323163685,0.8991227018073465,0.944299237269187,0.953831383138314
shuffle,0.12376434888923218,0.1134411596753438,0.11464013544845586,0.5670848708487085,0.5887573964497042,1.3496042693950132,1.4367906571603704,0.9093808615011415,0.9175475180678139,0.9508095542921552,0.9621842184218422
shuffle,0.1252310829539629,0.11425764215181747,0.11515660057542415,0.5721657083886186,0.5997045790251108,1.381043912834327,1.5042027933585955,0.8742924741019501,0.8792474917766747,0.9429792475147383,0.9501350135013502
shuffle,0.12198993232476123,0.11068686523170236,0.11684864094821178,0.5633948339483394,0.6,1.3273091999209559,1.5060550787907783,0.8934383446878943,0.900302731185364,0.943123130023615,0.9491989198919892
shuffle,0.12201394999241184,0.11177397853976961,0.1200993735157458,0.5662632821723731,0.6123348017621145,1.3446111269918963,1.5867743874085294,0.9056618083475537,0.9119946714515915,0.9496774689361019,0.9598439843984399
shuffle,0.12463826893318068,0.1141826117809382,0.11677389323463183,0.5662437297137799,0.5908419497784343,1.3445053916268277,1.4493535738863366,0.879926981288651,0.8874893864114709,0.9418081507949461,0.9534113411341135
shuffle,0.12466845093629168,0.11441728766740368,0.1184699145360515,0.5638532920901458,0.5967741935483871,1.3301437002147165,1.4858419305642776,0.9004883342158795,0.9087390525935407,0.9495796694300026,0.962976297629763
shuffle,0.12362184080600119,0.11280287810499895,0.10464921795655611,0.5659097611324093,0.5955555555555555,1.3425048534546458,1.4782069571880008,0.89990534938452,0.9136792964959378,0.951174115130262,0.9654965496549655
shuffle,0.12265821315350818,0.11222497447941002,0.11576430377344125,0.5685002212063117,0.5893648449039882,1.3583063434783218,1.440443746530475,0.8941176312449971,0.9069208544098651,0.9395120612571392,0.9535073507350736
shuffle,0.12477626427784075,0.11512417637494218,0.11513310758660726,0.5634592680047226,0.5955882352941176,1.3277011471737639,1.4784520744930996,0.9120724957610294,0.9293905154113643,0.9496041908043836,0.9615001500150014
shuffle,0.12338602787289822,0.11293904888629795,0.11745611594512795,0.5658263305322129,0.6079881656804734,1.3420055680364609,1.5577154671612798,0.8729195174149598,0.8856551355662202,0.9354756495638922,0.9506870687068707
shuffle,0.12452197971699516,0.11411604488676497,0.11638917061058981,0.5674041297935103,0.5976505139500734,1.3515858711062625,1.4913091299045687,0.8796995352716397,0.8781942616993309,0.9407999174442214,0.9531833183318331
shuffle,0.12456751516243496,0.11361161443150987,0.12113530845741063,0.5669372693726937,0.5923190546528804,1.3487045478981516,1.4583284044885205,0.8973252945305941,0.9107160002576078,0.947800143964025,0.9691929192919293
shuffle,0.1223613161449956,0.11216648503792982,0.11774603518029296,0.5654357459379616,0.6133333333333333,1.3395575394785533,1.593465664727007,0.8912456248828312,0.8977572421838604,0.942218587995957,0.9525952595259527
shuffle,0.1250470898282669,0.11421382691490448,0.11785905178015502,0.5679067020962504,0.591715976331361,1.3546193147621646,1.4546481841595345,0.8825988319447431,0.8904370576753533,0.945305260021054,0.9606720672067207
shuffle,0.12391911455822026,0.11279601528523399,0.10336784951437679,0.5629432624113475,0.6085672082717873,1.3245662998606094,1.5615522304509661,0.8892212662353935,0.8925586112288579,0.9461915439780483,0.9574797479747975
shuffle,0.12397567032920953,0.11287044326271145,0.12194525909946244,0.5625276834489886,0.6129985228951256,1.3221170834638818,1.5912182117453548,0.9035608036050177,0.9075983739151169,0.9470142622074196,0.9555955595559557
shuffle,0.12578109252439837,0.11509626187918144,0.11914856262848501,0.5663521085225597,0.5955555555555555,1.345189771938854,1.4782069571880008,0.9043440962283044,0.9147097033947199,0.9491429140486808,0.9584038403840385
shuffle,0.12254803295260584,0.11207557858843849,0.10720205922189685,0.5668141592920354,0.5911764705882353,1.3479874906786902,1.451404325322855,0.8890392395580173,0.8916538903173619,0.9419445088811267,0.9560516051605161
shuffle,0.12446142808300423,0.11384443404720956,0.10246784473559581,0.5674878300634312,0.6038291605301914,1.3520905828832537,1.5305905997917466,0.8973839412925425,0.8985172428439164,0.9467159359851255,0.9570957095709571
shuffle,0.12404569804300487,0.11325846194949823,0.1185703000749158,0.5656729634002361,0.599406528189911,1.3410314324092905,1.502291503320089,0.885245865835439,0.8898543333484552,0.935387343365859,0.9520552055205521
shuffle,0.1222141123507674,0.11170390211355265,0.1162455230647346,0.56497341996456,0.6070901033973413,1.3367776959037463,1.5518131843050822,0.889320690505023,0.9029985539756722,0.939935822971796,0.9496069606960696
shuffle,0.12325041078272408,0.11283720895055183,0.10506403186445314,0.5635693215339233,0.5967503692762186,1.3283850437501368,1.4856500593852588,0.8883220147360676,0.8967278140273423,0.9447726920160844,0.9546954695469548
shuffle,0.12331654898758372,0.11294263924815816,0.10122370274095395,0.5624631703005304,0.6050295857988166,1.3218230030351243,1.538340203129115,0.9096707749746277,0.9196043078737384,0.9484219921433568,0.9627842784278428
shuffle,0.12270950874861619,0.11250863721491894,0.10916550642359278,0.5644923258559622,0.6058823529411764,1.3339036367159742,1.5439342347956349,0.9240002359704985,0.9370709520141023,0.9514628892565403,0.9627242724272428
shuffle,0.12588290899469487,0.11527527732322186,0.10152954811696238,0.5670057496682883,0.605301914580265,1.349174678787161,1.5401407592536465,0.9100714307266292,0.9236585339242532,0.9476029568461452,0.9614161416141614
shuffle,0.12479905396910913,0.11382565874263462,0.12318922495893174,0.5707338638373121,0.6082474226804123,1.3721384710396318,1.5594578640409904,0.8724343347043211,0.8795331464107962,0.9308541464848906,0.9467626762676269
shuffle,0.12452127591624632,0.11441093073946616,0.10790839134825086,0.5710910970028052,0.5813609467455622,1.374266998423504,1.393258599046343,0.8806089389790818,0.8843343924846004,0.9420147010435286,0.9585238523852385
shuffle,0.12212191161441786,0.11171049258189351,0.10985799191479592,0.5677390791027155,0.6061946902654868,1.3536067859989052,1.5459551133054856,0.8941883556022979,0.8994827421318888,0.9433939374866964,0.9530273027302731
shuffle,0.12411862355703095,0.11373304544531417,0.12332504121332774,0.567890314020345,0.5961538461538461,1.3545793823345667,1.481928397012864,0.8929936372528732,0.9009322016464714,0.9460297307712772,0.9568196819681969
shuffle,0.12236827634196408,0.11156122114516222,0.10096399102343936,0.5698480601858681,0.5964653902798233,1.3665991203191898,1.4838920826393573,0.8904000978196304,0.8991941050500826,0.9419669188746478,0.9623642364236423
shuffle,0.1242802103510175,0.1143157923022292,0.11379492817999536,0.5663912658601358,0.6088888888888889,1.3454016534066662,1.5636624642815389,0.8877136086298426,0.9114458789296318,0.9469326609303212,0.9617641764176418
shuffle,0.12519817896993257,0.11456480025662276,0.12350267162016025,0.5634031259215571,0.6094674556213018,1.3274018372769922,1.5675138754454463,0.872124749753739,0.8712495800156989,0.9355512531234625,0.9488748874887489
shuffle,0.12462335758381879,0.1138845518368488,0.11114767683044786,0.5632845960714813,0.6005917159763313,1.3266249327303927,1.5098188793422327,0.8787924479301854,0.899929491992833,0.9405328775040219,0.9552235223522353
shuffle,0.1253272342624986,0.11444566071522748,0.12380716634522702,0.5660572102624595,0.6135693215339233,1.3433991662281588,1.5951001828480824,0.896044946198031,0.9017269934882024,0.9417896403141821,0.9501110111011102
shuffle,0.12372978570409426,0.11312221574514483,0.11864631974692835,0.5651981729777515,0.5908419497784343,1.3382300078951817,1.4493535738863366,0.9035126367319605,0.9044873026430265,0.9484531119991688,0.9564596459645964
shuffle,0.12415371441377675,0.11334020790497558,0.11291302715499278,0.5670452869154743,0.5976331360946746,1.3493893261704804,1.4911564195107538,0.8842961972390335,0.8928313186498965,0.941736824575337,0.9502310231023103
