VAR_BETAS,MAX_ABS_BETAS,MEAN_ABS_BETAS,VAR_PP_CORS,MAX_ABS_PP_CORS,MEAN_ABS_PP_CORS
1.2181946051283172e-7,4.937604866614132e-4,3.321612074243427e-4,0.008300991858165368,0.2974432542700779,0.0717038106215682
1.2182381989073058e-7,4.936530560863228e-4,3.321804725923841e-4,0.011264000370861648,0.30719186182659325,0.08556748513722942
1.2185186085951773e-7,4.950992890851723e-4,3.3222096805640244e-4,0.01079332881663916,0.2771861830580663,0.08327162033323393
1.218737622693543e-7,4.929322282467622e-4,3.3227649557004437e-4,0.011724387804690043,0.297283735207105,0.0879781447289173
1.2186364627787056e-7,4.929232545272824e-4,3.3224255227211525e-4,0.010444028657859455,0.28588985661388755,0.08114727002248684
1.2182544879486422e-7,4.942138112890472e-4,3.3218230474207e-4,0.008846030009411853,0.3528086705320796,0.07483142420780377
1.2183736510757115e-7,4.940740919837773e-4,3.32172408448908e-4,0.009766851486377865,0.2750104482922499,0.08052421450484153
1.2181167465524967e-7,4.94636819294141e-4,3.32123739613981e-4,0.0104684590540179,0.2786652421650344,0.08250099407861411
1.2184565464215832e-7,4.943266013026543e-4,3.322032055292113e-4,0.009658556627599273,0.2659645399879707,0.0780369582518533
1.2177952142397912e-7,4.938012006800202e-4,3.321161782514018e-4,0.009576605155064845,0.2588445395744182,0.07748673002705021
1.218200090756135e-7,4.936510501757764e-4,3.321366138903207e-4,0.011098653971356703,0.35095613750332866,0.08281046904898196
1.2182883565774494e-7,4.938954176980216e-4,3.321856595721005e-4,0.009746530329387918,0.29517707387993447,0.08043362376659668
1.2183080411057912e-7,4.941610324474451e-4,3.321870927091352e-4,0.01084293174486527,0.2786039785887033,0.0844913755253848
1.2185840061103242e-7,4.940364525181253e-4,3.322485111407289e-4,0.0109678219907151,0.3407513463544691,0.08574807005044557
1.2190605317067863e-7,4.952395573417005e-4,3.322761950126281e-4,0.011601507393570938,0.30570362450485505,0.08415104094067188
1.21878403664076e-7,4.950995294584751e-4,3.3227836138050054e-4,0.009253776136264921,0.2949484351163412,0.07836841984727609
1.218264266477722e-7,4.941463665396514e-4,3.3217004127924344e-4,0.010387689366174228,0.2722210120580615,0.08144765838047005
1.21798724539789e-7,4.941560121924693e-4,3.321499288993662e-4,0.012137607931178221,0.28256551007932695,0.08914131688133889
1.218216271000098e-7,4.955242450520399e-4,3.321687926727027e-4,0.012233845941416266,0.37922221123962463,0.08923309824239851
1.218956572474878e-7,4.937280486513637e-4,3.322411302926855e-4,0.010636256130213424,0.27625223425467244,0.08454497272047087
1.2183469538446657e-7,4.938491222530066e-4,3.3220002968147223e-4,0.010545888219293295,0.40408222600645405,0.08243562844386909
1.2177515398528674e-7,4.938056070884081e-4,3.321033024889117e-4,0.009982931097628168,0.3593576339305784,0.08043761381503492
1.2182338373215773e-7,4.941633586909106e-4,3.321917382618923e-4,0.009827967839304194,0.3587694622556845,0.07729813897646899
1.2181421333189693e-7,4.93856593215006e-4,3.321823064577011e-4,0.01038561381499082,0.3523903819511587,0.0819116985004248
1.2185393019995627e-7,4.930146242935245e-4,3.3218760191102266e-4,0.012556805339924577,0.34455937508853884,0.09007100107264047
1.2182481346058455e-7,4.928829698013504e-4,3.3215729830915984e-4,0.01117834266929537,0.2913350551018068,0.08806652197303297
1.218442157415195e-7,4.940456811957566e-4,3.322176129346869e-4,0.012145416732125614,0.3005672972511048,0.0898674966787819
1.2183851591531534e-7,4.94096431211666e-4,3.3220014281459934e-4,0.009469554882677618,0.2393393969149484,0.0788581087523045
1.2185605780600317e-7,4.942739892185292e-4,3.322243978619116e-4,0.010083595177705098,0.3616666028607774,0.07997494135479516
1.2183342825639885e-7,4.947383518657023e-4,3.3220532313498423e-4,0.00958131983399249,0.29251365792435663,0.07784051235282938
1.2181935035324544e-7,4.945503952002687e-4,3.3214955533761325e-4,0.009689466229585062,0.31310364498808313,0.07985011765364294
1.218069622126013e-7,4.923971903882712e-4,3.3222283138338105e-4,0.014051841360024424,0.3193774892845185,0.09497399508495774
1.2183498056658128e-7,4.944227174217859e-4,3.3220334744191003e-4,0.009563355502273526,0.23904795285347227,0.08078018250576854
1.2186147785377013e-7,4.948210754043133e-4,3.3220900329594124e-4,0.009150748013095586,0.3329366018611486,0.0763268451850827
1.2184148372463374e-7,4.946053526245596e-4,3.3218912761325914e-4,0.010674645471572285,0.312532057384265,0.08574629877952115
1.2185818505609488e-7,4.937599648904153e-4,3.3223489005126554e-4,0.010652467461096542,0.258878002376859,0.08413997782383988
1.2184788320096208e-7,4.94089990658509e-4,3.3222305253699866e-4,0.009722726561521258,0.290218252140656,0.07978542503947667
1.2185386436879098e-7,4.92257804598698e-4,3.322400601632865e-4,0.010499982320285966,0.3240190935665696,0.08008041899476923
1.2184417643128474e-7,4.943034986221842e-4,3.3221457603601674e-4,0.008745493871547173,0.2894413109506251,0.07347563239264666
