VAR_BETAS,MAX_ABS_BETAS,MEAN_ABS_BETAS,VAR_PP_CORS,MAX_ABS_PP_CORS,MEAN_ABS_PP_CORS
1.1251239805926766e-7,4.75232262249467e-4,3.192716471126463e-4,0.010365639455374633,0.2659290350579093,0.08013411361191226
1.1255183858934667e-7,4.7446763353828673e-4,3.1927539998869423e-4,0.009531729625330292,0.3239997803711265,0.076629184910398
1.1256273892033531e-7,4.743673060447211e-4,3.1930942199614006e-4,0.008177074388143043,0.26075280188486744,0.07442185331251522
1.1257465419552865e-7,4.758270651368472e-4,3.1931828833759026e-4,0.009334884740395373,0.2460310957438783,0.07815475439660997
1.1256195644454273e-7,4.75450058893739e-4,3.192928902707163e-4,0.010311174347521594,0.3736288125554466,0.08130355910649642
1.1255436381570739e-7,4.7488067294408913e-4,3.193259892434586e-4,0.012011004841667198,0.33046357484427674,0.08625998995031824
1.1248586748046246e-7,4.7468194756881407e-4,3.191913146544322e-4,0.009313096178558314,0.27752597089322445,0.07908287383207771
1.1252017799112058e-7,4.7614821275161577e-4,3.1918073914505074e-4,0.009538214112089471,0.29426249617538186,0.0784468634367038
1.125359329077156e-7,4.754040189630766e-4,3.192848003854093e-4,0.00724790666996537,0.25221927136921707,0.06669247418457687
1.1252650620249239e-7,4.745767131903415e-4,3.1923462639237e-4,0.009531448839132269,0.27506242488339705,0.07896037847873313
1.124826465907004e-7,4.749349754765789e-4,3.1918625427253435e-4,0.009251824940036332,0.29239224131630187,0.0778064864668153
1.1249032063120533e-7,4.7430269239007454e-4,3.1918870548846304e-4,0.009798720869225643,0.22788777055960652,0.0805562645403958
1.1250171082755178e-7,4.761296260555279e-4,3.1923499145725234e-4,0.009628840981154248,0.2642072913883715,0.08181802151128294
1.125493972403085e-7,4.7547622197114715e-4,3.1927212640462684e-4,0.00989549758328643,0.23739139205111884,0.08084551997815272
1.1251171090897857e-7,4.7516895977440295e-4,3.192289411878021e-4,0.00954805486560964,0.30227698907707534,0.079644456101357
