VAR_BETAS,MAX_ABS_BETAS,MEAN_ABS_BETAS,VAR_PP_CORS,MAX_ABS_PP_CORS,MEAN_ABS_PP_CORS
1.219701738322557e-7,4.951535548613712e-4,3.324077973482493e-4,0.008520182762683683,0.32725316242074665,0.0716723588612097
1.220041898613559e-7,4.942434186320432e-4,3.324258660560146e-4,0.010046202989007956,0.3233490543094913,0.0777929073105759
1.2197150839936576e-07,4.942665483339691e-4,3.3236947035657064e-4,0.010764734659751099,0.2906334039230557,0.08132998014575442
1.2198267610254128e-7,4.942972099382889e-4,3.323771549403261e-4,0.010533347776580795,0.31794084424081587,0.0836022142232533
1.2200049192899288e-7,4.954576458939923e-4,3.3248551077150895e-4,0.010430983638997068,0.28412024446142037,0.08114843027581552
1.2201408529818756e-7,4.950286426432983e-4,3.324488427019825e-4,0.011534845171937981,0.3416986268269426,0.08641673218775031
1.2194662614960576e-7,4.938660666465903e-4,3.3233783020322283e-4,0.008006280228035125,0.2526091317790916,0.07328903528690828
1.2199571292378998e-7,4.958809856840915e-4,3.324045673257466e-4,0.009345047461143076,0.3147899991029218,0.07726158652291056
1.2199537351777563e-7,4.96312234340454e-4,3.323836192658502e-4,0.009293670665339747,0.2946688959648194,0.07772669885861398
1.2195868893104394e-7,4.943738728262633e-4,3.323955907606082e-4,0.009384255332873582,0.2675562099108294,0.07712310222139096
1.2202610552975478e-7,4.945328764318078e-4,3.3241441353347554e-4,0.009394346009083194,0.26450394345211914,0.07737439366082904
1.2197662061535345e-7,4.941135600618416e-4,3.324026774926492e-4,0.008374596567097783,0.28816360478775366,0.07460510992405575
1.2196307495932148e-7,4.943113998164881e-4,3.3238184268235275e-4,0.010843471974506884,0.3218760261100367,0.08302684547705858
1.2187222307264558e-7,4.955560494831171e-4,3.322799020473727e-4,0.010095204075612705,0.2878594312972946,0.07752513401675172
1.2202244242717057e-7,4.949324209163287e-4,3.3244654424964337e-4,0.008867369038637728,0.3052648061014863,0.07602022001552196
1.2194952077323325e-7,4.938604095719311e-4,3.3237622324176487e-4,0.0107869468220275,0.3524945685474943,0.08047824800754282
1.2201003917678748e-7,4.937303313750586e-4,3.3244324476988657e-4,0.011842842330988,0.2962067995748836,0.08847952290120882
1.2195730885794285e-7,4.949602910505499e-4,3.323689067741965e-4,0.009407228202061291,0.27253512578777217,0.0789430603550132
1.2199585382711065e-7,4.939624246965131e-4,3.3242771111836834e-4,0.009418451788335315,0.2810008639263476,0.07791326312761337
1.2202555757585534e-7,4.934300051288607e-4,3.3245128662923737e-4,0.010062970356013902,0.32964414133061504,0.08021450782460823
1.2198423755591045e-7,4.946078939798551e-4,3.3235402070376963e-4,0.009839112534965085,0.32086396104022447,0.07868576798804586
1.219543549216937e-7,4.948731452038847e-4,3.3231955678719326e-4,0.009760515111498365,0.2941857358533161,0.07783536919476053
1.2196104086510376e-7,4.945801433223305e-4,3.323995264207664e-4,0.011431651099153691,0.2880837811139003,0.08965548393532988
1.2192096011227605e-7,4.937853331126789e-4,3.323526587167065e-4,0.0106396523089382,0.34428653258753616,0.08186732334536094
1.2191083740614277e-7,4.930921503081408e-4,3.323116688278395e-4,0.009165839438246151,0.2354975808539789,0.07913751152663252
1.2201203735473927e-7,4.949209073146747e-4,3.324757013161347e-4,0.010634054271777616,0.3317341990295269,0.08273788448716131
1.2194813225754185e-7,4.951668024702849e-4,3.3239078594401344e-4,0.010852182327878076,0.2757294407214863,0.0830367153337708
1.2197410578662405e-7,4.942250681555145e-4,3.323732392471212e-4,0.008833165700568668,0.2642528599297386,0.07509036939319737
1.2197650562715988e-7,4.960079895972067e-4,3.324050232458215e-4,0.011264460105338226,0.3016445349999889,0.08286469397128253
1.219647737658474e-7,4.943784986744792e-4,3.323789870640733e-4,0.008517431714467187,0.2609441080543662,0.07211247230954834
1.2197557482927307e-7,4.952898264345424e-4,3.323803524673073e-4,0.011105745329618196,0.3235169368209713,0.08555369268382088
1.22024995035642e-7,4.94952598870693e-4,3.324053745622846e-4,0.011312618554043936,0.3224530613019389,0.08724382692216347
1.2199745175129784e-7,4.942185436223096e-4,3.324239741360339e-4,0.0084418416492822,0.2311306697070232,0.07340794039730995
