VAR_BETAS,MAX_ABS_BETAS,MEAN_ABS_BETAS,VAR_PP_CORS,MAX_ABS_PP_CORS,MEAN_ABS_PP_CORS
1.219899623986792e-7,4.948937756070426e-4,3.324369121320503e-4,0.010120829852343983,0.3174137270640369,0.08153565489783916
1.2195730907606474e-7,4.95023754666766e-4,3.3231857850015215e-4,0.011335494701777355,0.31012503593114055,0.08822157992268799
1.2200147661312857e-7,4.959953117373098e-4,3.324044234189668e-4,0.009183122032310278,0.23261166207428852,0.0784619610216876
1.2196847049296162e-7,4.965688553888981e-4,3.3238909334940307e-4,0.010967662880524151,0.41630161178382225,0.08316257645854573
1.219293071759755e-7,4.942385996225734e-4,3.323072197850747e-4,0.011117393666892874,0.27980332733973773,0.08597409353288839
1.2198945183744336e-7,4.924473667609085e-4,3.3239936921456803e-4,0.011361359013950635,0.3237170124756088,0.08609955460879601
1.2200240300049257e-7,4.95576060273031e-4,3.3244825547282573e-4,0.009348275979967199,0.2669398186541406,0.07694657120458806
1.2201141744201924e-7,4.956081798640291e-4,3.3247277630949433e-4,0.010841810664792673,0.292445496149427,0.08553075014914557
1.220590901531994e-7,4.947641341430735e-4,3.324957182463155e-4,0.00940289293868985,0.3107138961016342,0.07783787898381415
1.2193757941257977e-7,4.933646456249571e-4,3.3238456145066284e-4,0.01098184927650243,0.3478495486474663,0.08004055786962418
1.2194793841918484e-7,4.953571361012925e-4,3.323856855942659e-4,0.010766749135855406,0.30614370579081523,0.0825253980104808
1.2203884021373572e-7,4.949018514387139e-4,3.324666207656902e-4,0.009863677883964129,0.2640019038515926,0.08281798235807683
1.219786336777268e-7,4.952780999179907e-4,3.323568662422262e-4,0.011506936410802018,0.34311255847849487,0.08517254841916512
1.2197343869501724e-7,4.953221392033354e-4,3.3232837677185564e-4,0.012282339450674813,0.29194439303687525,0.08969076382504929
1.2198244275842054e-7,4.935840970924018e-4,3.3242264804503633e-4,0.0106722965738186,0.31680437696231345,0.0815380557362133
1.2189359909047685e-7,4.959875872202306e-4,3.322330396920229e-4,0.011086076079372516,0.2691330493602039,0.08544039714256434
1.2200956395597776e-7,4.948129155215646e-4,3.324258939278232e-4,0.00969871414621855,0.3314026354455864,0.07966201651393619
1.21984700946489e-7,4.941560190712186e-4,3.323941215055303e-4,0.009610429487957827,0.23444162605778743,0.08105073327631097
1.2196212895464656e-7,4.935231500917696e-4,3.3240069279928864e-4,0.011055648193326127,0.2880630843646807,0.08271161616644551
1.220061524955384e-7,4.93221431479305e-4,3.324207151120652e-4,0.007453265197343883,0.23236044177560952,0.06986749573968956
1.219010762052266e-7,4.938035616654849e-4,3.3227263335684537e-4,0.010022449004607865,0.2527047457806339,0.08194732660921397
1.2199779139793466e-7,4.950650975758375e-4,3.323655589565036e-4,0.010733028036291756,0.2898101193384345,0.08314392263247976
1.219379190950424e-7,4.932462339321337e-4,3.323447849931338e-4,0.011258682252102626,0.32508358763566575,0.08695674990850537
1.2208326241410559e-7,4.939223181098286e-4,3.3259561061862444e-4,0.009023103781399016,0.30162921098318,0.07583815299930177
1.2200293331776664e-7,4.964094151300444e-4,3.323656375016345e-4,0.010336989957630672,0.2845606456534386,0.07817181732412347
1.2209567890371034e-7,4.934357079892699e-4,3.3252296427312416e-4,0.010580258220835515,0.3039499071922913,0.08153918912084927
1.2190947554050344e-7,4.940729246339268e-4,3.3231265737976e-4,0.009512018798539211,0.3573789684479819,0.07659836099458699
1.219927227673778e-7,4.963481039611808e-4,3.3245154948828847e-4,0.010142460482672326,0.3421863491059454,0.07999016355534597
1.2199557039553197e-7,4.942569544599285e-4,3.3244474147497803e-4,0.010731941183794374,0.29407468131316183,0.0804913536282921
1.2194937818451588e-7,4.939699080752386e-4,3.3238264350309146e-4,0.008330769586833224,0.3113199207095105,0.07459485961412533
1.2189969663341694e-7,4.962372204964886e-4,3.3226119762510696e-4,0.010670733658352426,0.2924461469188101,0.08466408149032845
1.2190536740659933e-7,4.941244680142122e-4,3.323079559461589e-4,0.01072999096729189,0.34042081219328657,0.08190679221237716
1.2192959200930567e-7,4.936415275335373e-4,3.323542951243407e-4,0.009630392953910974,0.2512769393596948,0.07754398042265953
1.2188010652961226e-7,4.954648980228947e-4,3.3229329602441993e-4,0.009539651820084266,0.23774205797029488,0.07926782561754207
1.2189014991251304e-7,4.952602890188748e-4,3.3231976435834184e-4,0.009523333427853626,0.27700068682662454,0.07626477665144345
1.2203151450522543e-7,4.933171352872924e-4,3.3247596734017497e-4,0.009752255838386384,0.24276212146659215,0.08064027970361072
1.2202832062658117e-7,4.933049429909757e-4,3.3247893042019205e-4,0.008558562250145313,0.2627862155781866,0.07358449847326816
1.2191213325690866e-7,4.940319810081762e-4,3.323206920174833e-4,0.008877259453652465,0.32435760826256305,0.07500315902677865
1.21921044072085e-7,4.939243992082188e-4,3.3227680844057214e-4,0.010684833874423863,0.31101086135524497,0.08289510224306978
1.2187450316078202e-7,4.944127616057145e-4,3.322869502095077e-4,0.009038912746434471,0.25498229331931266,0.07434522939545213
1.2196244461264079e-7,4.949967173590433e-4,3.3233276307996203e-4,0.008720084183266736,0.23171579670179432,0.07417766011623486
1.2199925381149615e-7,4.938477151649086e-4,3.3241167251137516e-4,0.011449086530670668,0.3576680285631349,0.08549832047786975
1.219415500148792e-7,4.948802444522042e-4,3.323401189842206e-4,0.01060496710945123,0.29741496271246176,0.0806035220583868
1.2191010427648655e-7,4.947204741634784e-4,3.3231075764264816e-4,0.01016636677202051,0.3042953171321261,0.07970224386875296
1.219656708843088e-7,4.936463157349367e-4,3.3233347277672573e-4,0.008029318197272973,0.3151011981008758,0.07139342821499108
1.220180103918574e-7,4.939231209206659e-4,3.3243103970529965e-4,0.008288259881097536,0.25728148163656644,0.07344937981387503
1.2188205857472269e-7,4.94154570473896e-4,3.32204674687089e-4,0.008760879882961075,0.2781788410484833,0.07505828091947428
1.2197053768302756e-7,4.946858628814408e-4,3.323596416540881e-4,0.010692587612657315,0.2519018782012091,0.08359193215382207
1.2197046919729778e-7,4.946718575363462e-4,3.3230356319148053e-4,0.009986446088104886,0.3071712877536163,0.08000814866083347
1.2188997915299074e-7,4.939489797421141e-4,3.3228897592467633e-4,0.010319753017012679,0.26205547745430147,0.0824685745901118
