VAR_BETAS,MAX_ABS_BETAS,MEAN_ABS_BETAS,VAR_PP_CORS,MAX_ABS_PP_CORS,MEAN_ABS_PP_CORS
1.219146913778323e-7,4.935574862569923e-4,3.323019240389147e-4,0.010497593274794277,0.29333821421402667,0.08478137031433147
1.2195914395944153e-7,4.948394243706802e-4,3.324022515744645e-4,0.009687077832768471,0.260879311768994,0.07848203581069654
1.2195712928977553e-7,4.950250443807658e-4,3.3232996894773614e-4,0.00999982753199558,0.24130109308700207,0.08093470238899435
1.2191795211879177e-7,4.947448728082587e-4,3.32279280921901e-4,0.009247626103360277,0.2542489535048323,0.07878758820592811
1.2201709099756053e-7,4.952882508729925e-4,3.3247221064152836e-4,0.01052594205050124,0.2884183179808111,0.08294008794444749
1.2198289756754713e-7,4.947836745674924e-4,3.323741068043434e-4,0.008820081637918517,0.24629984230273824,0.07769354991776553
1.2199328341906332e-7,4.957987812124927e-4,3.3240760029458753e-4,0.010379745369618132,0.2898498118551864,0.08307992660637456
1.2199044709130412e-7,4.947402161883114e-4,3.3240965181573635e-4,0.00934905087317549,0.2822005955689417,0.07844920181340409
1.2195141900866445e-7,4.943475528393293e-4,3.323335725536109e-4,0.01055276727519543,0.2865663086713086,0.08276745792546103
1.2196225007821182e-7,4.937504832947808e-4,3.324056321816284e-4,0.01059527632564263,0.2672915047172323,0.08470990961003966
1.2197844927720122e-7,4.94053110817099e-4,3.323512792209456e-4,0.011763966350637532,0.3086762283047988,0.08674142853141145
1.2196338209372732e-7,4.937015024888092e-4,3.3234136239638915e-4,0.011270605070119748,0.28399450740612775,0.08831066195312197
1.219507482299515e-7,4.935164085758178e-4,3.323729713740353e-4,0.010120742432564635,0.29899676815272536,0.08057398905964559
1.2197344590225577e-7,4.949729738951766e-4,3.3241668805645685e-4,0.010511779849756077,0.278124548383888,0.07940706883945214
1.2196815899332826e-7,4.94863118699455e-4,3.323556023000297e-4,0.010991211735242727,0.3290508342659533,0.08616261319127265
1.2194324871381692e-7,4.953055558759239e-4,3.323636194695691e-4,0.010011225237384758,0.28008856306512525,0.08091655549381657
1.2192866375977437e-7,4.932481698886825e-4,3.3237927630000794e-4,0.010410567055947785,0.2721425704457697,0.08071333834494489
1.219158882015335e-7,4.942713982208632e-4,3.3233866324833354e-4,0.0107935190510713,0.28647390027736347,0.08250826001455369
1.219520814006541e-7,4.941281749239435e-4,3.3238158116468113e-4,0.00911995536715308,0.3130282698048283,0.07573749100246864
1.2201646762206415e-7,4.946984728966327e-4,3.323897976938319e-4,0.011986009661281858,0.3286993679028562,0.08875692904708812
1.219456513661515e-7,4.95684682401803e-4,3.3231679687922887e-4,0.008862187927354999,0.27335238459508615,0.0756921067714752
1.219665033405845e-7,4.932951794342421e-4,3.323725067516271e-4,0.009835264243416058,0.28883954293813296,0.0805543688105654
1.2203268964088268e-7,4.941605957937763e-4,3.324844915411438e-4,0.010212708935655252,0.2835977236922579,0.08029879551446768
1.2194701692277914e-7,4.942066843802398e-4,3.3231565195149666e-4,0.0110224179127944,0.3397215234199535,0.08304023215489036
1.2195472863366784e-7,4.949153464763781e-4,3.323647905364127e-4,0.009014702480683572,0.30375894867021147,0.07673685223642987
1.2196906468378216e-7,4.955902672511477e-4,3.3239899584917257e-4,0.010102811848017286,0.32419177190940374,0.0795612780012466
1.2195424322265557e-7,4.949533373730778e-4,3.3240981660825593e-4,0.011895429662388187,0.3196456198825771,0.087459677179299
1.2192780198217578e-7,4.944889093454382e-4,3.323148398563059e-4,0.008764200457830667,0.2165449113299886,0.07534259339432489
1.2197963715207676e-7,4.940958618933575e-4,3.3237047748423457e-4,0.011753889495559054,0.31745910249075093,0.08436525124977937
1.2197204024736368e-7,4.949524166101178e-4,3.324062506042696e-4,0.009146773187122682,0.26155937027683096,0.07683527111398772
1.2191975672853292e-7,4.949037488109773e-4,3.3232871128618447e-4,0.009532994554233157,0.2590269336455442,0.07891211851646307
1.2195372471261116e-7,4.948853876668441e-4,3.323692353553919e-4,0.009646454607663876,0.2800018879732279,0.07858384557952139
1.2202127282252194e-7,4.947967813048303e-4,3.324858427328846e-4,0.008545130712761993,0.32846004693984937,0.0735780968806088
1.2192161307271733e-7,4.947685932341499e-4,3.3231879936004697e-4,0.009503516350772399,0.31865436724368607,0.076672565097645
1.2196088420903407e-7,4.945530759771558e-4,3.323729495364721e-4,0.012413947736420895,0.2950695142547459,0.09034415092319101
1.2194239457052142e-7,4.950834247273578e-4,3.323935712916706e-4,0.010880351847052099,0.31204691561296455,0.0837119455135009
1.2193075247438115e-7,4.940851677045744e-4,3.323382108725299e-4,0.010130652557653221,0.3551585542805926,0.08185847416925088
1.219760975393414e-7,4.946601330041197e-4,3.3234196907304766e-4,0.010302965949804718,0.3227602395089039,0.08304605512277104
1.2193407932024546e-7,4.949724211730917e-4,3.322947371757578e-4,0.009010643060884355,0.2721154876067901,0.0743472907442906
1.2198032113691863e-7,4.948934613598744e-4,3.3240857690744143e-4,0.010284604307422479,0.31250320709863566,0.08094057078006063
1.2196556278293e-7,4.93700098621467e-4,3.323765854093543e-4,0.009835976942400824,0.3448562285835117,0.08115184079175879
1.2198036970502478e-7,4.932798491408771e-4,3.3241368413278324e-4,0.012288682940924717,0.28828021328661674,0.08814608892182625
