VAR_BETAS,MAX_ABS_BETAS,MEAN_ABS_BETAS,VAR_PP_CORS,MAX_ABS_PP_CORS,MEAN_ABS_PP_CORS
1.2192044462784471e-7,4.907777666542042e-4,3.322498596467672e-4,0.010464931302584204,0.3160428157589559,0.08058864613208497
1.2196322354112306e-7,4.960215793226466e-4,3.3231183504518655e-4,0.009002589670288033,0.2821693364054435,0.07533104071749014
1.2172019514814477e-7,4.92405783720467e-4,3.318017162467206e-4,0.009134602318520207,0.28415838668778776,0.07503627130460912
1.218428291644654e-7,4.962031418831476e-4,3.323606822535584e-4,0.010649895874880855,0.2921916941416884,0.08379712536043814
1.218936773213439e-7,4.960480168142901e-4,3.3202405838850095e-4,0.008768275279713725,0.2487587922084195,0.07701973496678491
1.2200077189090496e-7,5.003129354120132e-4,3.3255249340383223e-4,0.01034310863845268,0.24253005473192557,0.08387478612765453
1.217943241081245e-7,4.916334742474864e-4,3.32209846113946e-4,0.010767066314810295,0.3384362345064157,0.08338895415407312
1.2175895212816107e-7,4.952142830760574e-4,3.320355951685881e-4,0.010612776013826044,0.2666208139820704,0.08346108373482394
1.2196178429308274e-7,4.984791487086286e-4,3.324759954612851e-4,0.012399319327476125,0.36601361854715,0.08913237252172465
1.214809225973083e-7,4.921674137536259e-4,3.316238094437804e-4,0.01016199833711021,0.2467853397406431,0.08203022416097604
1.2150213400561772e-7,4.927013772909322e-4,3.316932978874049e-4,0.009485225805129149,0.32004236108563955,0.07576400737750692
1.2166820862744954e-7,4.971046764090824e-4,3.3195839181598453e-4,0.010758824566985261,0.2695473318808162,0.08445379208794217
1.2190962470061208e-7,4.942891159581646e-4,3.32329931536678e-4,0.00915229540441892,0.2901678306660914,0.07817345643655431
1.2207266199883838e-7,4.946973727201235e-4,3.3243825021047506e-4,0.010793571652209127,0.2715831644932216,0.08541754804592877
1.2210090073061192e-7,4.938350923026074e-4,3.3228710383993634e-4,0.010624914652806126,0.24381539963925797,0.08352710287682491
1.2184432174442792e-7,4.943882370997632e-4,3.321312480406729e-4,0.011081610926971179,0.273717157806783,0.08381597265211523
1.2192578343086929e-7,4.982295041766973e-4,3.321609507897006e-4,0.008664979105588937,0.2526193989341672,0.07430840529224239
1.219637691593641e-7,4.978364421123313e-4,3.322962178252333e-4,0.01280189018328189,0.3100387199095839,0.09057463102313237
1.218570706650633e-7,4.966595198722647e-4,3.319635117609329e-4,0.009897704460839494,0.30538653301371665,0.07701428408382781
1.21838109063467e-7,4.921506316926588e-4,3.323336906783782e-4,0.010884738081071316,0.2953605585166651,0.08181066571337192
1.2171031631564246e-7,4.972636471007028e-4,3.3189617111181513e-4,0.011028521093001854,0.3150547980978871,0.08567228746434327
1.2175618444571183e-7,4.981075044028775e-4,3.3221831214264697e-4,0.008800749382931844,0.23555489539387867,0.07801207005595809
1.2204117855111792e-7,4.975003870086766e-4,3.325511897284538e-4,0.008606834145025418,0.2743079467514969,0.07607405046293739
1.215881483667869e-7,5.00528525959641e-4,3.3193005373307173e-4,0.009923631248077571,0.2808587409620254,0.08122851741676645
1.215662079013267e-7,4.999847874697557e-4,3.317578201050722e-4,0.007427271405336492,0.28240969311017666,0.06728843710820354
1.2204109340007578e-7,4.926402690161372e-4,3.324150685289668e-4,0.010740297428126376,0.3354430292490168,0.08089015119546172
1.219401758587419e-7,4.934018069072958e-4,3.321916577272018e-4,0.008601936503974787,0.26247393391603235,0.07579526677693804
1.2166442854872508e-7,4.962628276690688e-4,3.3186502999955024e-4,0.008624587122887023,0.270477130802647,0.07429340994628282
1.216163883083054e-7,4.936799551337753e-4,3.3185500268761894e-4,0.011093589159025738,0.30540851932356833,0.08611674746781342
1.2166183307966623e-7,4.961911109541895e-4,3.3164279450910585e-4,0.009870452637831774,0.3003028089479863,0.08036063269923444
1.215661314202256e-7,4.955315813630597e-4,3.317567518560335e-4,0.0113353764362017,0.2958327803279406,0.08413220756278321
1.221598353093805e-7,4.971017802777846e-4,3.324653432959982e-4,0.008531406883446604,0.281801654876097,0.0739029080016483
1.2177163160140252e-7,4.948197141741563e-4,3.320087939932842e-4,0.01043363651368389,0.35242047977942215,0.07801637510101649
1.2203759475816726e-7,4.911745268942753e-4,3.3249939107443406e-4,0.00870958873076192,0.28464723698470784,0.07386044921752452
1.2159091113107895e-7,4.964689800311552e-4,3.319258560902782e-4,0.01079901938247196,0.26583143758123506,0.08494486703872059
1.2149609829085865e-7,4.961489083178812e-4,3.3177721390531426e-4,0.010608990912262244,0.4571669388369985,0.08138617273245646
1.2159125883421072e-7,4.901719044179272e-4,3.3205464904232447e-4,0.00865805571364517,0.29547134648652973,0.07185487957469991
1.2161909551901038e-7,4.896762910753804e-4,3.320044278351907e-4,0.011143071199611476,0.3346993336686281,0.08279597083022992
1.2198473800290606e-7,4.976298409526936e-4,3.324179107973811e-4,0.009389792497307365,0.25815234788785,0.07759091509480467
1.219108013819942e-7,4.946451570088285e-4,3.319863175922866e-4,0.010203578486567123,0.3061414526816161,0.07907849068077694
1.2200754604224043e-7,4.929791478626561e-4,3.322620289242369e-4,0.011169571372642208,0.30865512429771474,0.08367118812277738
1.221215873252161e-7,4.961119947275598e-4,3.3266141753534754e-4,0.011448418853200516,0.2930197318454961,0.08854350831112712
1.2204281225922176e-7,5.031134567783001e-4,3.3250561181778716e-4,0.010100411241477338,0.33817100101295133,0.08043445977801814
1.2192717260775407e-7,4.902157097827164e-4,3.324126208352265e-4,0.009466886355619555,0.2740446489896024,0.07915306447410075
1.215973728965624e-7,4.963169698392287e-4,3.3191384995786774e-4,0.010175615412550519,0.29502256923323883,0.0813062835878431
1.2197105767026836e-7,4.951683700748862e-4,3.324325230613463e-4,0.010078502068913454,0.3568820817813015,0.07912359257912178
1.2175641992963007e-7,4.929543916137501e-4,3.321133351491385e-4,0.009929204788689618,0.2801911007138012,0.08044443378646005
1.220157914182176e-7,4.941219565488139e-4,3.32625666450265e-4,0.009855837551199094,0.2454642031436634,0.08243336058625461
1.21953321485496e-7,4.993791885409516e-4,3.322234275439935e-4,0.00785183407933626,0.2566701547499104,0.06991618279757554
1.2167422456156077e-7,4.94646388172339e-4,3.3197560582387157e-4,0.009176018280496627,0.28607448460768553,0.07609531444088737
1.215006117401507e-7,4.950042512240938e-4,3.31688841548442e-4,0.01149315910901344,0.26569363631888476,0.08545646074297207
1.2184179136311058e-7,5.010120484355038e-4,3.320104584503967e-4,0.00984870402983475,0.3160547062723256,0.07834863485890023
1.2166363389032235e-7,4.92742289217931e-4,3.3208844197431226e-4,0.008789597195281136,0.25860090496213217,0.07523984759129126
1.215858870383702e-7,5.01659363034447e-4,3.317983107475176e-4,0.009813141806464575,0.32445639320004865,0.08061295507870211
1.217961016900153e-7,5.007530078115307e-4,3.3208045324385375e-4,0.009582825509817313,0.2990512597134918,0.07873602672786184
1.2180117365239845e-7,4.964963923206932e-4,3.321255416768749e-4,0.011090999322975886,0.29332357086000777,0.08385448892861481
1.2163551705171365e-7,5.036450539393941e-4,3.317714898362079e-4,0.010296786794331087,0.3191464760253806,0.07891604565923836
1.218510445776664e-7,4.95639593916375e-4,3.3203801542811695e-4,0.009013490821446027,0.29300699466407404,0.07458489392963381
1.2159958306259592e-7,4.912025835027131e-4,3.319765990285779e-4,0.010841347550944671,0.2982308872523973,0.08371581665903802
1.2186562099307947e-7,4.911955852154182e-4,3.324511890769319e-4,0.010467382328884903,0.2642094669508423,0.08388950789287924
1.2208113065400638e-7,5.02336509414052e-4,3.3261007196782645e-4,0.01064120757499654,0.2977363302723249,0.08256284156268986
1.21825700671515e-7,4.950124000814115e-4,3.3211077164262804e-4,0.01102898865576813,0.268359782121145,0.08733748531192721
1.2185479582652654e-7,4.954991911969497e-4,3.322129897030762e-4,0.00834989537703721,0.30342031580350154,0.07374974350413384
1.220034806309562e-7,4.962003419288288e-4,3.3229117917327335e-4,0.012229139209819991,0.38543216893069454,0.08833411428616904
1.2152420857080114e-7,4.979357916774377e-4,3.316781178281489e-4,0.00995051951267421,0.2704911231789905,0.0808759824351707
1.2150793279331838e-7,4.990146991724038e-4,3.3167535258067464e-4,0.010301710689062115,0.26083082304446475,0.08116155267979032
1.2180346986179557e-7,4.937754729395747e-4,3.320650288700369e-4,0.010116261990694906,0.31145976372671236,0.07994981333121531
1.2176964090903497e-7,4.946504240890585e-4,3.320392198592324e-4,0.010910521063007725,0.2798598683054009,0.08460457328373064
1.219460822833059e-7,4.946340300699389e-4,3.323064151401584e-4,0.010159729673692993,0.2647102854325421,0.07898941046480039
1.2186102115044484e-7,4.91630942727124e-4,3.320543789049247e-4,0.009271448249875436,0.2831431615111061,0.07581646493483936
1.2200667491552572e-7,4.975737304492073e-4,3.3231038222528863e-4,0.01007462240577604,0.28025279248659407,0.07944753152318379
1.2205659757187878e-7,4.92730425596977e-4,3.3236556373772175e-4,0.008504067674103642,0.2628245225629579,0.07224402543384612
1.219888857990587e-7,4.974626164575449e-4,3.3237455307709354e-4,0.008653285293702191,0.24094228045840882,0.0745406083209598
1.2158728775297714e-7,4.963657182907587e-4,3.320271920318319e-4,0.013092539114162879,0.3484408737151983,0.09413286899420172
1.2163796478597333e-7,4.927056301561227e-4,3.3186606024437665e-4,0.009246889358221927,0.30402727840888444,0.07541580544882338
1.2176363161455003e-7,4.949020425418685e-4,3.3217076734660126e-4,0.01018551774917655,0.3433014220293907,0.08024978875783811
1.217428363061437e-7,4.920426247230273e-4,3.320972780388545e-4,0.009405229485206801,0.24099433190989838,0.07760043200346618
1.2166627136841317e-7,4.956803283361143e-4,3.318053716194708e-4,0.010093766542206185,0.335397509794192,0.0817875172251346
1.2151733174889364e-7,4.924240179742925e-4,3.3172264524960636e-4,0.01273111485943438,0.32709160058776016,0.09022375185606112
1.2165931881697136e-7,4.952348716786715e-4,3.3203649245386297e-4,0.012305364744806225,0.39859606915337675,0.08607325818497448
1.2176871450881685e-7,4.947360118639528e-4,3.319880942896764e-4,0.011470664625895495,0.38127118415520006,0.08424670875643789
