VAR_BETAS,MAX_ABS_BETAS,MEAN_ABS_BETAS,VAR_PP_CORS,MAX_ABS_PP_CORS,MEAN_ABS_PP_CORS
1.2200648848783167e-7,4.956816056402019e-4,3.32460054294224e-4,0.01000358167147345,0.3055586635241781,0.08100413611430687
1.2188717243478646e-7,4.956060748211974e-4,3.3231359104195636e-4,0.00837896801508794,0.2830048022125253,0.07074549306612633
1.2179461833730583e-7,4.946920628433682e-4,3.320749549673202e-4,0.010191919343310811,0.24636695145776033,0.08086765281006882
1.2175567463445942e-7,4.946953635200756e-4,3.320757085702633e-4,0.010046608283542528,0.2365564332394959,0.08171782227154553
1.2186519296380083e-7,4.945609487817065e-4,3.322365976167899e-4,0.010504723304809853,0.320064950259458,0.08212530724279747
1.2173677004469207e-7,4.943754821901188e-4,3.3205965553496783e-4,0.009738351104985589,0.28380737365615066,0.07780640949390348
1.2185023487894372e-7,4.943217098852618e-4,3.322093227850239e-4,0.009415650757595125,0.27117592123410045,0.07832927006736855
1.2191423261152e-7,4.940487317814936e-4,3.322890535257183e-4,0.008720184281629078,0.25329604259740124,0.07488441598641118
1.2182467419619795e-7,4.933164791983493e-4,3.3211978593365867e-4,0.008886342121627871,0.25236140316160327,0.07628102555595172
1.218018033577848e-7,4.948803370274046e-4,3.3212852495519005e-4,0.010748953642466374,0.2591133024449001,0.08354568242272213
1.218262881623154e-7,4.964276114194394e-4,3.3223218714372707e-4,0.010222260493915768,0.2771769072171832,0.08097221235642987
1.2191300876439699e-7,4.943240467130759e-4,3.3236086845035923e-4,0.00959927493175057,0.28937394277353157,0.07755725779290978
1.218499348952375e-7,4.943275641794705e-4,3.322115702961001e-4,0.009441215471979075,0.31833943973937223,0.07696810183814821
1.2187894143835784e-7,4.945643486322702e-4,3.321933775004074e-4,0.01121857951945243,0.2983143380644934,0.08807317543054205
1.2190659053521826e-7,4.941992101329694e-4,3.3228785366651943e-4,0.010015675649345896,0.2914753375796294,0.08175741936460998
1.2188551364584498e-7,4.938747797455458e-4,3.322306102137197e-4,0.010281549594363882,0.3076958057599353,0.08168787599571077
1.2187289532532694e-7,4.937732411913078e-4,3.322092457131825e-4,0.010320144189310241,0.2744023899424741,0.08316211715232277
1.2198296874167248e-7,4.943732813524215e-4,3.323890871608138e-4,0.010564170939138291,0.2701638385250367,0.08327146277069647
1.2182199375095275e-7,4.926654200046154e-4,3.321357174007815e-4,0.010085153054916227,0.2884988974993047,0.0788403354268028
1.2181960834886907e-7,4.93193953782542e-4,3.3217360091753557e-4,0.009927955817621192,0.3226014879334425,0.07980891636532494
1.2191924778209566e-7,4.932617573510605e-4,3.323056240011544e-4,0.01025753473630619,0.2647739599264692,0.08319356690260928
1.2190480734272234e-7,4.953530870402715e-4,3.3238600427392263e-4,0.00843015512385948,0.2568151402471192,0.07364005547729724
1.2192767608610637e-7,4.962879085162557e-4,3.322889975434102e-4,0.011103419144071779,0.2854929223136372,0.08178815846548768
1.218683621647288e-7,4.938639037274771e-4,3.321931611028015e-4,0.010503978127294016,0.26742937620458335,0.08353429365083913
1.2193140909959668e-7,4.941526499462002e-4,3.323250521271614e-4,0.009462396552472168,0.2799226323570544,0.07855700669338256
1.2183212610525328e-7,4.959788288456309e-4,3.3212880373075144e-4,0.012163566671922556,0.310736263827235,0.08806468863857336
1.21926715789109e-7,4.952848990259042e-4,3.3234278207111106e-4,0.012303395657156825,0.26958050142626344,0.09317806053379309
1.2183394110572882e-7,4.95748567619052e-4,3.321744569719346e-4,0.00947766265266974,0.3173012032781186,0.07760832435059614
1.2186049616148726e-7,4.934272358240949e-4,3.3222457079460206e-4,0.009523624231509976,0.34404469076990635,0.07773815835575626
1.2188930098109612e-7,4.92468962851733e-4,3.322813098443139e-4,0.00886505799141549,0.23472872537587378,0.07815775720184515
1.218271900032271e-7,4.957821904461253e-4,3.32213781613685e-4,0.009286185282458193,0.23324044377993242,0.07851895500921974
1.2186299458624271e-7,4.94617711767926e-4,3.3228573442200366e-4,0.011292306987023598,0.30033338434190443,0.08506385945119245
1.218536839913011e-7,4.939257381771634e-4,3.3220534583404355e-4,0.008443197986354975,0.279054478277112,0.073741541217576
1.218910323456816e-7,4.931875856585699e-4,3.322452122171433e-4,0.009500358974864107,0.3393907406511723,0.07734606463636756
