MEAN.DELTA.R2,MEAN.DELTA.ADJ.R2,MEAN.DELTA.ADJ.R2.POSITIVE
2.2732927870110433e-6,1.8305778088922863e-7,0.175
1.8492212000295014e-6,-2.410487203752254e-7,0.01
2.4113872867710814e-6,3.211799019120498e-7,0
1.8994103704976135e-6,-1.9085234711779807e-7,0.04
2.0590403085781595e-6,-3.119904628812176e-8,-0.57
2.0965835290856438e-6,6.3320126553190194e-9,0.045
2.4234409387150585e-6,3.331912118775815e-7,0.01
2.1205964493091507e-6,3.036736241857074e-8,0
2.0429418472528997e-6,-4.7237442396541594e-8,0
2.193271531305625e-6,1.0301072878082795e-7,0.02
1.6679374520006593e-6,-4.2227035130626423e-7,0
2.287058181269748e-6,1.9678639551989895e-7,0
2.216827983830133e-6,1.2655924094939763e-7,0
2.2877484658861787e-6,1.9751187630645538e-7,0.13
2.4707033345369307e-6,3.80539263093449e-7,0
1.9811954152119554e-6,-1.0900208980257897e-7,0
1.773418267247283e-6,-3.1687515432587963e-7,0
1.9123198313705493e-6,-1.7791951923584737e-7,0
2.0822688799829413e-6,-7.971664829908853e-9,0.28
2.127984217168562e-6,3.769311002765896e-8,0
2.2317912465287766e-6,1.4154456537796013e-7,0.03
2.182370971902381e-6,9.212115803736154e-8,0.035
2.202110550222591e-6,1.1192076695754061e-7,0
2.1366084699538333e-6,4.640536828581787e-8,0
2.122727251030037e-6,3.2435277826925455e-8,0
2.188153083258259e-6,9.790975921741829e-8,0.09
1.9376340299757963e-6,-1.526118973155244e-7,-0.59
2.35876754503858e-6,2.685071950808693e-7,0.005
2.1827062119929374e-6,9.251997101389354e-8,0
2.0520242285987462e-6,-3.823394980173589e-8,0.02
2.231798648310663e-6,1.4156586749414225e-7,-0.59
1.7245807705952536e-6,-3.656710487903725e-7,0
2.4617655139504417e-6,3.715294351286369e-7,0.05
2.491000524505797e-6,4.00778676603597e-7,0.295
1.7250508699428434e-6,-3.6521530715316606e-7,0.05
2.1610822471862075e-6,7.085532738038136e-8,0
2.3315249822174675e-6,2.412976718957349e-7,-0.645
2.3400516034239583e-6,2.498028685432585e-7,0.01
1.7607189792051904e-6,-3.2955860894134935e-7,0.02
2.0552993924366344e-6,-3.4956990109802353e-8,0.035
2.3787080438480725e-6,2.885234300564754e-7,0
2.144621739728758e-6,5.435048730240144e-8,0.005
2.2896480949834068e-6,1.9946877685694808e-7,0
2.6467366725046966e-6,5.565357063996856e-7,0
2.0152592335636325e-6,-7.504008547321029e-8,0
1.9137468692005398e-6,-1.7651401461982185e-7,0.045
2.5638664097601703e-6,4.7363354041984884e-7,0.065
1.8960229116771943e-6,-1.9424802096434934e-7,0.01
1.6103510717041564e-6,-4.799160833141025e-7,0.12
2.106297421347293e-6,1.6025465915392446e-8,0
2.0395786048756125e-6,-5.068256652751568e-8,0.02
1.9922330809500697e-6,-9.802399257408112e-8,0.045
2.127849008915783e-6,3.7625462970813924e-8,0
2.0879753848132404e-6,-2.2599689170066387e-9,0
2.4711286975398697e-6,3.808820597905882e-7,0.015
2.0565005022128344e-6,-3.378049428681695e-8,0.005
2.0624768062625308e-6,-2.7782550889865475e-8,0.045
2.031131125655622e-6,-5.912797577778406e-8,0.02
2.181649243565507e-6,9.144411260320062e-8,0
2.0185964833932288e-6,-7.160169664455207e-8,0
1.932366872023382e-6,-1.5788809844152763e-7,0.07
2.1384551933572505e-6,4.823180102808688e-8,0
2.021541920760659e-6,-6.870973561723393e-8,0.075
2.12549617259999e-6,3.522321541826745e-8,0.01
2.0736370588555866e-6,-1.6619326856925908e-8,0.035
2.226149888813208e-6,1.3590407570374108e-7,0.045
2.1297619827139707e-6,3.9506009214540505e-8,0.02
2.1003335459951033e-6,1.00682167258892e-8,0.005
1.795686008485714e-6,-2.9457002305499637e-7,0.19
2.1685948434020187e-6,7.834862896349825e-8,0.08
2.1978910451044953e-6,1.0764248154437883e-7,0.055
2.0253754286002308e-6,-6.482634392790399e-8,0
2.382849035774699e-6,2.9263640516419277e-7,0
2.043698470726813e-6,-4.653915269270392e-8,0
1.8965041031425469e-6,-1.9374072913302953e-7,-0.1
2.1353076883100027e-6,4.505832325363279e-8,0.06
2.226096792917434e-6,1.3590826572096314e-7,0
1.864847509289886e-6,-2.2540879667354298e-7,0.115
2.105634128377669e-6,1.540929839449756e-8,0
2.052659313470211e-6,-3.758487394200927e-8,0.22
2.143244053609869e-6,5.300703480759506e-8,-0.655
1.999771828972177e-6,-9.050373575125726e-8,0.01
1.6132972643949021e-6,-4.769396996812114e-7,0
2.282296989868988e-6,1.9207501690376992e-7,0
1.7868192221892664e-6,-3.0346264405123337e-7,0
2.370747337724998e-6,2.805400035399419e-7,0
1.7141116887086198e-6,-3.76145853050458e-7,-0.745
2.033485294521689e-6,-5.680954579201369e-8,0
2.2082688174930748e-6,1.1800673775597126e-7,0.015
1.9534416203449063e-6,-1.3681958335676202e-7,0.03
2.086980604044741e-6,-3.2627833063125776e-9,0.17
2.00379668637802e-6,-8.64101293818198e-8,0
1.9642191309453543e-6,-1.260193135016463e-7,0
2.383757052311224e-6,2.935391414476962e-7,0
1.7770818737438835e-6,-3.1314926821846003e-7,0
2.3059758972127185e-6,2.1571234865180867e-7,0.005
2.2461051369595286e-6,1.559406270601471e-7,0
1.947207032740246e-6,-1.4303866124110166e-7,-0.66
2.4026645258207697e-6,3.124582362873385e-7,0
1.9792703298263557e-6,-1.1098621658378604e-7,0.05
