MEAN.DELTA.R2,MEAN.DELTA.ADJ.R2,MEAN.DELTA.ADJ.R2.POSITIVE
2.2452583448615134e-6,1.2455684732515239e-7,0
2.0995414033905143e-6,-2.1107337633274882e-8,0
2.1058676246756306e-6,-1.4795021601177184e-8,0.145
1.639428704756347e-6,-4.811562078121945e-7,0
2.145153895149168e-6,2.4531598795118902e-8,0
2.045816721670799e-6,-7.486739113715668e-8,0.01
2.115447852856969e-6,-5.172089090899057e-9,0
1.9977931401514303e-6,-1.2290104698609027e-7,0.005
2.1441247782925514e-6,2.3444641734093886e-8,0.01
2.535953723431015e-6,4.1530573547943205e-7,0.09
2.201731391449875e-6,8.114373528600449e-8,0
2.101443883311959e-6,-1.9263496175980777e-8,0.005
2.2072555292955382e-6,8.658705486164209e-8,0.04
1.9703170973072257e-6,-1.5032111909785152e-7,0
2.0482992212310015e-6,-7.236367307372759e-8,0.215
2.120461865216288e-6,-1.712365488293342e-10,0
1.9301220913890686e-6,-1.905602195356737e-7,0.02
2.229092578888142e-6,1.0837792020046421e-7,0
1.8569276823502795e-6,-2.637082669043611e-7,0
2.071066896134533e-6,-4.963251127421131e-8,0
1.8911411943113252e-6,-2.2955988683515115e-7,0
2.642770321138686e-6,5.221288936463341e-7,0.1
2.1627063367205783e-6,4.203483585041301e-8,0.03
1.7818215195764092e-6,-3.388773738577378e-7,0.005
2.340104308132011e-6,2.1953437906951923e-7,0
2.0985442304737612e-6,-2.214494870145245e-8,0.005
1.958554858986655e-6,-1.621464441503573e-7,0
2.165020124127712e-6,4.432468686643709e-8,0
2.085002388443218e-6,-3.5688816036327784e-8,0.005
1.8002756978706842e-6,-3.204377204812925e-7,0
1.7876592775925042e-6,-3.329988160838404e-7,0
1.8513556575081037e-6,-2.693311643053864e-7,0.025
2.2239183302983434e-6,1.0329377267026541e-7,0
2.268397933963042e-6,1.4775345710538178e-7,0
2.0602397384783764e-6,-6.039589419970515e-8,0
2.2649415404373308e-6,1.4427677760386893e-7,0.055
2.041938144362558e-6,-7.871081998844786e-8,0
1.926276903197802e-6,-1.944158114275396e-7,0.005
2.034270804966051e-6,-8.640382873681406e-8,0.055
2.04901715031336e-6,-7.168776442578739e-8,0
2.3174493012869685e-6,1.9678662121880296e-7,0.045
1.9708043062716164e-6,-1.4984894462721775e-7,0
2.4988541065201317e-6,3.7823023502525643e-7,0
1.8970796093901203e-6,-2.2360707135460345e-7,0
1.9909060271185446e-6,-1.2971043732268317e-7,0
1.806001904544976e-6,-3.1467956487229996e-7,0.065
2.0883452017921193e-6,-3.236899521308345e-8,0
1.933570513454883e-6,-1.8708812959178368e-7,0
1.9007202919476432e-6,-2.1988549953722014e-7,0
2.083464211699916e-6,-3.7226122599487434e-8,0.005
2.1593002457865414e-6,3.865369886002501e-8,0
2.20252062083923e-6,8.187219537769686e-8,-0.075
2.0139527785471876e-6,-1.0670030635651084e-7,0
2.5568799103705212e-6,4.362009663105848e-7,0
1.599657890435719e-6,-5.210678504330435e-7,0
2.2170456007284504e-6,9.64664680996874e-8,0
2.0175613167712174e-6,-1.0305548427180788e-7,0
1.8117863828176876e-6,-3.08883008621752e-7,-0.49
2.1954806496326332e-6,7.484007348623756e-8,0
2.128048289791958e-6,7.418187543128951e-9,0
2.327101575051662e-6,2.0644117360468783e-7,0.05
2.4009542273808807e-6,2.803022511044251e-7,0.135
1.6984121391632014e-6,-4.2226610035500657e-7,0.23
2.0041018632745353e-6,-1.1658423530569451e-7,0.01
2.1007460412702138e-6,-1.9917360092880363e-8,0.13
2.335702772836454e-6,2.1504341548073124e-7,0.075
2.213744822293988e-6,9.304975323365383e-8,0
2.2082902206294744e-6,8.766217183764358e-8,0
2.324552160417741e-6,2.0389585618674212e-7,0.11
2.061762377149691e-6,-5.888580669632937e-8,0
1.8712328888749374e-6,-2.4942130939953343e-7,0
2.029987563739157e-6,-9.068483113328085e-8,0.055
2.322724642629223e-6,2.0209934138148978e-7,0
2.1000415337601176e-6,-2.06016224663097e-8,0
1.8333280238901423e-6,-2.874007558861802e-7,0
2.1222397077806763e-6,1.6250632955960852e-9,0
2.5736311350460915e-6,4.529945050124606e-7,0.31
2.6505289543275333e-6,5.299262009761385e-7,0
1.5891619563898355e-6,-5.314588126159592e-7,0
2.4560301204912815e-6,3.354462715121631e-7,0
2.002606694944285e-6,-1.1808897604881351e-7,0
2.310366614684072e-6,1.897496379088537e-7,0
2.140078597987018e-6,1.942831486190233e-8,0
1.5281323901960468e-6,-5.925596886524609e-7,0.065
1.715766954594794e-6,-4.049009225187694e-7,0
2.1328247989019335e-6,1.2148220410734822e-8,0.025
2.097870909126035e-6,-2.2809439132465137e-8,0.015
2.2747663984904703e-6,1.541394294063414e-7,0
1.959898335799473e-6,-1.6078215659465212e-7,0.03
2.490587239357351e-6,3.6993013135644404e-7,0.045
2.2014216424686275e-6,8.079802820304404e-8,0
1.8791628512099868e-6,-2.415236157998768e-7,0.005
1.925045760027957e-6,-1.9562093200253815e-7,0.305
2.2272544091146603e-6,1.066078642425472e-7,0
2.168184627660364e-6,4.75308107156236e-8,-0.63
1.984599582836189e-6,-1.361010593092793e-7,0
1.7433824041933353e-6,-3.7724065831801213e-7,0
2.136087101576363e-6,1.5395235483106617e-8,0.005
1.972720589100853e-6,-1.4795878286011366e-7,0.025
2.557544688787749e-6,4.368831131429385e-7,0.015
