MEAN.DELTA.R2,MEAN.DELTA.ADJ.R2,MEAN.DELTA.ADJ.R2.POSITIVE
3.929323813556352e-6,2.1249922276922462e-7,0
3.538247609416129e-6,-1.785113055519094e-7,0.05
3.5704675968962144e-6,-1.461140795250282e-7,0
3.205968611701815e-6,-5.108097759637387e-7,0.08
3.6552218917757467e-6,-6.153082825754996e-8,0.055
3.297528791145297e-6,-4.191614792636855e-7,0
3.846578012816168e-6,1.2990392456779799e-7,0
3.578879937632045e-6,-1.3776524164621495e-7,0
3.29736985720628e-6,-4.193626632675862e-7,0
3.291288179647382e-6,-4.254744963827495e-7,0.12
3.7811157930804166e-6,6.453302551334694e-8,0
4.394781571257342e-6,6.78135379942324e-7,-0.455
3.5236531897385748e-6,-1.9312177715724578e-7,0.035
3.5739892319226433e-6,-1.4267757117603087e-7,0
3.1860728877817956e-6,-5.306280523448281e-7,0
3.645109275230855e-6,-7.174620727135039e-8,0.005
3.989876331580911e-6,2.7322181671562974e-7,0
4.353843338453239e-6,6.370981211439864e-7,0.015
4.303616858935352e-6,5.86895618464589e-7,0.05
3.959731472234986e-6,2.431681805620256e-7,0
3.0251586936631157e-6,-6.917099098219248e-7,0.005
3.8049144626674903e-6,8.829740347104931e-8,0
3.3127036861080493e-6,-4.0409370722860325e-7,0.02
3.327265634944449e-6,-3.8934649467026185e-7,0
3.64708950245606e-6,-6.975219447147296e-8,0
3.739161412263542e-6,2.2413700788148638e-8,0.03
3.4942651801839222e-6,-2.2243995022819264e-7,0
3.4177773234706248e-6,-2.9902158275418867e-7,0.015
3.4672153561653512e-6,-2.49408943182039e-7,0
3.3141724423579317e-6,-4.023577530026801e-7,0
4.1183497771294415e-6,4.0162190617143433e-7,0.06
3.980377734887927e-6,2.6367845049612983e-7,0.195
3.612944007548959e-6,-1.0376823816715675e-7,-0.525
4.208075231585234e-6,4.914927830235172e-7,0
3.867885689897979e-6,1.5118337922170877e-7,0.29
3.6256388694722716e-6,-9.118420157161467e-8,0.01
3.590589093206163e-6,-1.2589738014545658e-7,0
4.225974244052148e-6,5.091733734235993e-7,0.005
3.885253589273615e-6,1.686798258554445e-7,0
3.9668908478212616e-6,2.502956439576209e-7,0
3.919535090907485e-6,2.0276637532345987e-7,0.005
3.6904110505978125e-6,-2.6375363267883146e-8,0
4.525839596438745e-6,8.090955939782374e-7,0.015
3.849265956305803e-6,1.3264369146004373e-7,0
3.2522211414046678e-6,-4.645413288456579e-7,0.175
3.7877982044049743e-6,7.107636082193114e-8,0.165
3.8060658751878057e-6,8.935931653630824e-8,0.26
3.5161100552768733e-6,-2.0034689720949127e-7,0
4.427888009856894e-6,7.113358478927357e-7,0
3.5170397044773344e-6,-1.9986812942462963e-7,0
3.318065016233964e-6,-3.986765568442241e-7,-0.58
3.5186324159360722e-6,-1.9809535582504534e-7,-0.66
4.67683391142414e-6,9.60083365202369e-7,0.005
3.850246139211818e-6,1.3362967382579692e-7,0
3.468960683382615e-6,-2.477455701560549e-7,0
3.590847115868115e-6,-1.2590378620613852e-7,0.075
3.204924703581477e-6,-5.119878552328761e-7,0
3.695619417381083e-6,-2.1151628348814455e-8,0.03
3.850188406070022e-6,1.336330154794174e-7,0
3.450435918906327e-6,-2.6638505001064237e-7,0.005
4.478188877023843e-6,7.614007164447046e-7,0
3.5464314711898073e-6,-1.7032375867809258e-7,0.065
3.3455869443213366e-6,-3.7111155234803574e-7,0
3.3411088154188933e-6,-3.756300342488972e-7,-0.56
4.090635709068611e-6,3.7400493956618595e-7,0
3.6612955301805037e-6,-5.548000124921959e-8,0.03
4.259857749011311e-6,5.431531077110252e-7,0.055
3.3833820474175736e-6,-3.332340753098295e-7,0
3.9800636144424084e-6,2.6338194408115357e-7,-0.48
3.0054149367841196e-6,-7.11307668871397e-7,0
3.29384486519663e-6,-4.22968085840858e-7,0.015
4.274876417333675e-6,5.582285611865912e-7,0
3.260961032492826e-6,-4.5593229579088403e-7,0
3.6013228658484394e-6,-1.15386524711103e-7,-0.215
3.521462656909969e-6,-1.9516288727372545e-7,0
3.4611526001925645e-6,-2.55615045393065e-7,0.055
3.772241295663516e-6,5.543676072472525e-8,0.005
3.5605219339380173e-6,-1.5613474787679048e-7,0
3.7766099917528436e-6,6.000964787367114e-8,0
3.6442457877405244e-6,-7.244344041867911e-8,0
4.626019744759019e-6,9.093062444104349e-7,0.025
3.4889974047357797e-6,-2.2785896651833505e-7,0
3.934125604819605e-6,2.1737576787694835e-7,0.025
3.703446645717299e-6,-1.3220792345336462e-8,0
3.5722294353904708e-6,-1.4436413732554777e-7,0
3.198350375435699e-6,-5.184170266314681e-7,0.185
3.8132316298053323e-6,9.65274885900147e-8,0.31
4.201659359170813e-6,4.849734408041151e-7,0.17
4.169342935676502e-6,4.526594578607712e-7,0.225
3.8668217145569485e-6,1.5009143918498503e-7,0.075
3.887609756036407e-6,1.709330982835322e-7,0
4.085190033678602e-6,3.685358232879965e-7,0
3.686073271522716e-6,-3.076512125166353e-8,0
3.6018733023841376e-6,-1.1487384015018698e-7,0.105
3.3033629986895333e-6,-4.134696936020088e-7,0.005
4.091435208222319e-6,3.747491714040097e-7,0.28
3.7430276092239124e-6,2.6324502214736255e-8,-0.57
4.144516756925819e-6,4.2790165660278045e-7,0
4.379958534613781e-6,6.633715756365621e-7,0
3.700122303653897e-6,-1.6485560593304527e-8,0
