MEAN.DELTA.R2,MEAN.DELTA.ADJ.R2,MEAN.DELTA.ADJ.R2.POSITIVE
2.6806420762859464e-6,3.0623776298588367e-7,0
2.792554417062554e-6,4.182593869883622e-7,0
2.482174672812436e-6,1.078025975970176e-7,0.05
2.2213373123004274e-6,-1.5298514308148548e-7,0
2.3100881401216444e-6,-6.430230783172063e-8,0.01
2.3020666620997063e-6,-7.232080127872464e-8,0.045
2.1442257695160437e-6,-2.3009193911238678e-7,0
2.721827611275496e-6,3.474576051160083e-7,0.02
2.1443639834007114e-06,-2.3000017209395817e-7,0
2.2299789310271044e-6,-1.4442079011411924e-7,0.01
2.0065123928023577e-6,-3.6789946429027773e-7,0.005
2.0947539454457565e-6,-2.796154453243993e-7,0
2.6238852209034065e-6,2.4955725166475596e-7,0
2.4677346825090307e-6,9.334076665312719e-8,0.005
2.742732987431098e-6,3.6836464878953203e-7,0.02
2.0038085973643037e-6,-3.7063092115152687e-7,0
2.0501609969699326e-6,-3.2423149806171113e-7,0.035
2.1457782501191334e-6,-2.286412413010641e-7,0
2.6011916114419356e-6,2.268362772167576e-7,0.15
2.5141903173040026e-6,1.3984143506728941e-7,-0.43
2.7329338039485478e-6,3.585185149135306e-7,0
2.330277494734575e-6,-4.414213601644512e-8,0
2.7777972102836884e-6,4.0349037314146853e-7,0
2.388113672704428e-6,1.3769647257411144e-8,0
2.3109897860421797e-6,-6.341650510721663e-8,0
2.4294162786185902e-6,5.50068774518575e-8,0
2.4915366342005028e-6,1.1715924032262848e-7,0.03
2.244640996102609e-6,-1.2968055979944992e-7,0
2.4644456370927822e-6,9.011656424084968e-8,0
2.265890653721828e-6,-1.0848729355916743e-7,0.09
2.2064834746593566e-6,-1.6792029673751153e-7,0
2.126578932414024e-6,-2.478369282310489e-7,0
2.454586905635655e-6,8.027414330646909e-8,0
2.169329820401391e-6,-2.0506636004169464e-7,0.025
2.5526013869462485e-6,1.7827716669915894e-7,0
2.107865948837725e-6,-2.665143727365038e-7,0.135
2.275369020783115e-6,-9.895259062364658e-8,0
2.036495806145808e-6,-3.3785676354702864e-7,0
2.1220001949860974e-6,-2.523988848573966e-7,0.025
2.6040614558326785e-6,2.296746740204636e-7,0.015
2.397843552054825e-6,2.3483753123221262e-8,0.275
2.4206396429729624e-6,4.6323080505339396e-8,0
2.0392175994659637e-6,-3.3516820900136856e-7,0.12
3.000187529171204e-6,6.258560055705242e-7,0.235
2.4321828715924093e-6,5.786461656109854e-8,0
2.2026886056911003e-6,-1.7166613183128287e-7,0
2.3096767302917814e-6,-6.471770793381459e-8,0.005
2.8266907669379617e-6,4.5242649828247663e-7,0
2.306636057887078e-6,-6.775723268070966e-8,0.025
2.2014311692390273e-6,-1.729639162895147e-7,0.02
2.111359072363899e-6,-2.630723881524855e-7,0
2.263823458294501e-6,-1.1050019620650886e-7,0
2.30708044644789e-6,-6.730249381248221e-8,0.035
2.1070920133327563e-6,-2.6726479411876005e-7,0
2.428515337082758e-6,5.418941142476541e-8,0
2.193261800839297e-6,-1.8115297063747703e-7,0.005
2.8185672845895115e-6,4.4420347275531126e-7,0.04
2.4862449379918894e-6,1.1186400039220335e-7,0.02
2.2499873569015128e-6,-1.2433721272298027e-7,0
2.294063692715993e-6,-8.028545322169566e-8,0
2.4683413336097583e-6,9.395672899814577e-8,0.005
2.4922151784307318e-6,1.1783323383918187e-7,0.02
2.3663484413761372e-6,-8.058614838768464e-9,0
2.2292681213632423e-6,-1.4498643451432702e-7,0
2.2225730945863786e-6,-1.517982571147547e-7,0.195
2.267098878656024e-6,-1.0727064254756336e-7,0.23
2.1637628815962056e-6,-2.1064178402641075e-7,0.005
2.218349597718162e-6,-1.5603815622933226e-7,0.025
1.984579841587831e-6,-3.898436647253867e-7,0
2.305082513076846e-6,-6.933537429421043e-8,0
2.2472995174110654e-6,-1.2710637058988006e-7,0.005
2.046032187862116e-6,-3.28359477284601e-7,0.05
2.2259520727795216e-6,-1.4836884672908556e-7,0
2.600830076871242e-6,2.2657770829714875e-7,0
2.251701155795417e-6,-1.226425065048442e-7,0
2.32462439102327e-6,-4.970792672143176e-8,0
2.1661664266356865e-6,-2.0823216871135307e-7,0.02
2.2311508065308647e-6,-1.4313088496586967e-7,0
1.998808397899042e-6,-3.7557890883388455e-7,0.09
2.3684062879182596e-6,-5.950043401869997e-9,-0.345
2.537702875299229e-6,1.633682060880881e-7,0
2.3029293117799853e-6,-7.142999986164966e-8,-0.18
2.3802098704576694e-6,5.883355080338326e-9,0
2.196604301356055e-6,-1.7777636135640762e-7,0.095
2.1820539202717607e-6,-1.9231675631614653e-7,-0.69
1.960138910244304e-6,-4.1427207183419856e-7,0.005
1.942362531632816e-6,-4.3196429918790355e-7,0
1.9026451860127332e-6,-4.717757266370359e-7,0
2.322618950476831e-6,-5.173447063022696e-8,0
2.468179184409878e-6,9.379293961775393e-8,0.015
2.716086615666159e-6,3.417170920461121e-7,0.015
2.1819586269699883e-6,-1.9245509351950575e-7,0
2.2746479140117477e-6,-9.973063212709299e-8,0.09
2.4654432560165793e-6,9.110373924814397e-8,0
2.2142980783181097e-6,-1.6005343263736372e-7,0
2.3776608945940567e-6,3.3245324165820375e-9,0
2.7229086429417876e-6,3.4855651727228045e-7,0.115
2.37097778593076e-6,-3.387070072191634e-9,0.17
2.809025930129098e-6,4.347431145002023e-7,0
2.3757505089823217e-6,1.3556890687826957e-9,0.01
