MEAN.DELTA.R2,MEAN.DELTA.ADJ.R2,MEAN.DELTA.ADJ.R2.POSITIVE
2.428754274560972e-6,2.7137940313115563e-7,0.005
2.4804754597529583e-6,3.2313725083221723e-7,0.09
2.3129846315410812e-6,1.5559583536939316e-7,0
2.128992637749831e-6,-2.837714351278109e-8,0.025
2.186740482420492e-6,2.9384580486069288e-8,0.06
2.5994802827342307e-6,4.4218020903485924e-7,0
2.3078612426867957e-6,1.505374658899994e-7,0
2.1768787038842395e-6,1.9554657050280255e-8,0
2.3279605367664725e-6,1.706512297805496e-7,0
2.5625634460899985e-6,4.052445117891379e-7,0
2.3263523279816627e-6,1.6896731026894153e-7,0
2.2896766093576224e-6,1.32368361502877e-7,0
2.0291550088400062e-6,-1.282478126440889e-7,0
2.1802995347116634e-6,2.3028062277608007e-8,0
2.2985876797864974e-6,1.4121561782876046e-7,0.01
2.355887256211938e-6,1.9856002917817417e-7,0
2.192044892585284e-6,3.4691275026532686e-8,0.055
2.1445077823578816e-6,-1.2847680275207552e-8,0.06
2.5160439197120264e-6,3.587401924270983e-7,0
2.150148130251991e-6,-7.212528970179655e-9,0.02
2.222840154989606e-6,6.552620764987971e-8,0
2.0784097634708485e-6,-7.895591177975447e-8,0.025
2.04223367711732e-6,-1.1514307556526048e-7,0.01
1.9995289482157626e-6,-1.5781343525700375e-7,0
2.0504014586414346e-6,-1.0688953777704402e-7,0
2.083946611545797e-6,-7.342459808046265e-8,0.015
1.8321353449352515e-6,-3.252088539940079e-7,0
2.509168727524019e-6,3.51840292274197e-7,0.23
2.0647679133799625e-6,-9.256358906140072e-8,0
2.255965177118164e-6,9.859116813837331e-8,0
2.5638201457628324e-6,4.065275204528929e-7,0
2.044828076522644e-6,-1.1252421955598723e-7,0.2
2.1810660377440203e-6,2.3713484443854682e-8,0.09
2.264715185289902e-6,1.073825105585291e-7,0
2.23052216030678e-6,7.317392072658802e-8,0.09
2.2593836121190693e-6,1.0204200968755295e-7,0.22
2.249991621113421e-6,9.265313115347507e-8,-0.605
1.997477194910875e-6,-1.5985551945929544e-7,0
2.195289430223437e-6,3.794460859241067e-8,0.21
1.8682722627420603e-6,-2.8906589545629746e-7,0
1.9311668774300004e-6,-2.26205898614662e-7,0.03
2.6618866830590204e-6,5.045627524563612e-7,0.2
2.0394863229025113e-6,-1.1784681669957386e-7,0
2.416994998365797e-6,2.596961766909711e-7,0
2.0050811937015774e-6,-1.52309539973583e-7,0
2.424288814497623e-6,2.669393750709403e-7,0.035
1.6679165275685064e-6,-4.894796291943226e-7,0
2.407704371236074e-6,2.504022064880873e-7,0
2.1975783165576433e-6,4.0207583796858515e-8,0
1.989492367077009e-6,-1.678745396871406e-7,0.025
2.222607301792787e-6,6.526802149187105e-8,-0.59
2.3493654925034998e-6,1.9204045624998666e-7,0
2.0636403583090502e-6,-9.369069438824872e-8,0
2.32495741242737e-6,1.676326134736339e-7,0
2.2587357219676246e-6,1.0136334840038507e-7,0.005
2.237727525647962e-6,8.034657023037184e-8,0
2.455683622836231e-6,2.9831415382708395e-7,0.005
2.025679497991999e-6,-1.317172401960054e-7,0
1.989785364895268e-6,-1.6752730249591786e-7,0
1.8967494597216265e-6,-2.60586655730366e-7,0
2.1302862039814573e-6,-2.706716897282746e-8,0.105
2.5018394575094948e-6,3.4453600030237566e-7,0
2.4309410500260737e-6,2.7360542081855674e-7,0.17
2.0909993334251144e-6,-6.634852173392769e-8,0.275
2.082818529699842e-6,-7.4501670709326e-8,0
2.4405626258085864e-6,2.83249752118242e-7,0
2.007215237708515e-6,-1.5012517600554442e-7,0
2.065800674497568e-6,-9.157286285976785e-8,0.015
2.3544495395465197e-6,1.9711037301417544e-7,0.185
2.127279964555366e-6,-3.007050813685908e-8,0.14
2.391936641169993e-6,2.3452792873857043e-7,0
1.6315045849482418e-6,-5.25885020020711e-7,0.005
2.0434100298026917e-6,-1.1395751209508642e-7,0.03
1.94990890215525e-6,-2.074231666615578e-7,0
2.2889699341893034e-6,1.3163656379377997e-7,-0.325
1.8820630822247207e-6,-2.7527707537555735e-7,0
2.319082925158586e-6,1.6172551377091614e-7,0.01
2.4434963708650927e-6,2.861940228443549e-7,0
1.8014716004483512e-6,-3.55812864390459e-7,0
2.1055801420171698e-6,-5.1773357672146856e-8,0.095
1.942317787999525e-6,-2.150794300936898e-7,0
2.258822042383339e-6,1.014672169802333e-7,0.035
2.270376167321645e-6,1.1305142894268982e-7,0
1.8242133245097962e-6,-3.3319993818281547e-7,0
2.1526058631226386e-6,-4.729415649107338e-9,0
1.984687297586275e-6,-1.7266829674844608e-7,0.155
2.398983098351007e-6,2.4173786876136026e-7,0
2.020133918192514e-6,-1.3721941361843903e-7,0.205
2.2680402520150743e-6,1.1067558922162046e-7,0.01
2.267296453575992e-6,1.0997646625043878e-7,0
2.0042048338385074e-6,-1.5318159882815597e-7,0.01
2.117601917140873e-6,-3.976030297003774e-8,0.035
2.2001523010100926e-6,4.279657220440658e-8,0.04
2.242067739003014e-6,8.474399892266505e-8,0
2.2185622600762365e-6,6.120660675401624e-8,0.045
2.1454055861825987e-6,-1.1924207796720765e-8,0
1.8190459316680686e-6,-3.3834892536332983e-7,0.005
1.9021404947895108e-6,-2.552400106803354e-7,0.01
2.2282618414829497e-6,7.093111144551578e-8,0
2.2711052863792747e-6,1.1378953946150627e-7,0
