MEAN.DELTA.R2,MEAN.DELTA.ADJ.R2,MEAN.DELTA.ADJ.R2.POSITIVE
2.2161962497326868e-6,9.941687532877275e-8,0
1.8498628275947747e-6,-2.6690011647956256e-7,0
1.8746263510010243e-6,-2.4217004039928105e-7,0
2.0097245287624237e-6,-1.070817877468766e-7,0.06
2.1970015626881014e-06,8.01869133387756e-8,0.01
1.6068050652589251e-6,-5.100282545367207e-7,0.015
2.2150407711912195e-6,9.826237846288776e-8,0
2.043218596214102e-6,-7.362046495762442e-8,0.005
1.8618255535218648e-6,-2.5497963364873313e-7,0.27
1.9938628919808136e-6,-1.2292607922126387e-7,0
2.1052189168544307e-6,-1.156193284834739e-8,0
2.044828382508556e-6,-7.19628635004188e-8,-0.23
2.3288040209391328e-6,2.1204378525707667e-7,0
2.0139471111464463e-6,-1.0282627574909053e-7,0
2.028158958974698e-6,-8.859236919289692e-8,0
2.0115597006993022e-6,-1.0523327266032112e-7,-0.23
1.9521238225793643e-6,-1.6470714089500405e-7,0.005
2.305983955617359e-6,1.891976151230379e-7,0.21
2.0652293837704143e-6,-5.159322714609616e-8,0.005
2.0272554534458846e-6,-8.954055669974093e-8,-0.675
2.057113694040846e-6,-5.966551185676571e-8,0
2.366619756319149e-6,2.498362511715868e-7,0.22
2.771224490643409e-6,6.544074458225691e-7,0
2.1748384539318213e-6,5.800498996788584e-8,0
2.1682696544773614e-6,5.15261626793384e-8,0
2.1035684801499618e-6,-1.3201214092428692e-8,0
2.420388036404799e-6,3.03610740144955e-7,0.375
2.3070755169896195e-6,1.9029360611988454e-7,-0.64
2.2891058099771e-6,1.7238207571435015e-7,0
2.1929629559919607e-6,7.614698408819898e-8,0
2.0484932940248824e-6,-6.834345330331004e-8,0
1.9891052693835896e-6,-1.2770543583173755e-7,0.05
2.111199671842376e-6,-5.624303033302524e-9,0
1.8722343017238691e-6,-2.4458485338607615e-7,0.03
2.1166484726002942e-6,-1.801465898676468e-10,0
2.3045281182927344e-6,1.877843516029376e-7,0
1.8867798751410414e-6,-2.2998711703969832e-7,0
2.217423386128028e-6,1.0060656729760087e-7,0.01
2.037296784839532e-6,-7.948696957305046e-8,0
1.9118170226031313e-6,-2.0497077422243492e-7,0
2.1498997478787734e-6,3.309070055634855e-8,0.02
2.396537584660824e-6,2.7976973568433207e-7,0
2.1448030396644083e-6,2.8020419007290796e-8,0
2.0109989619686887e-6,-1.0582547174564638e-7,0.005
2.319172428893222e-6,2.0243296853239556e-7,0
2.04490101364334e-6,-7.187812067765975e-8,0
2.2245061419506316e-6,1.0767786293830461e-7,0
2.424451373571617e-6,3.076185801909048e-7,0
2.1742197255426154e-6,5.7408461201502446e-8,0.01
2.0206302571350015e-6,-9.615442670696251e-8,0
2.0254120550922897e-6,-9.140576237021137e-8,0.015
2.065147368796026e-6,-5.165321869671224e-8,0.11
2.2492460069986525e-6,1.3252750138248447e-7,0
2.0714573482249083e-6,-4.5370728654070546e-8,0
2.3960735548315782e-06,2.792597394374319e-7,0
2.288784639838719e-6,1.7200867156508259e-7,0
1.9944520861400245e-6,-1.2235186909237417e-7,0.125
2.037687354482929e-6,-7.909713413689623e-8,0
2.6269269953535587e-6,5.101391078260464e-7,0.045
2.179773534725239e-6,6.300186551566611e-8,0
1.72074459835101e-6,-3.960724620583056e-7,0.07
2.029883635003672e-6,-8.689689646901311e-8,0
2.112983428393477e-6,-3.808055952236877e-9,-0.64
2.086843952401487e-6,-2.9961376813991694e-8,0.04
2.1271141701583874e-6,1.0329093018679458e-8,0
2.248719188345635e-6,1.319863860488324e-7,0
1.979126572273401e-6,-1.3768456474327894e-7,0.035
1.866927509465692e-6,-2.498670899886424e-7,0
2.1325349160544667e-6,1.5774008723101752e-8,0
2.2007949613071867e-6,8.399939463665795e-8,0.095
1.95800204649598e-6,-1.5880859906391986e-7,0.04
2.183661712610095e-6,6.688178352698415e-8,0
2.3097855044072207e-6,1.930359348023547e-7,0
1.979937483108384e-6,-1.3689817030204665e-7,0
1.951240480897521e-6,-1.6556317510185715e-7,0.16
2.0994858574726544e-6,-1.7310362872002827e-8,0.185
1.9710058281675908e-6,-1.4579999688180135e-7,0.095
2.3226979508094698e-6,2.0588141468658173e-7,0.005
2.019836156575332e-6,-9.698640539457237e-8,0.01
2.053535888852318e-6,-6.327547724449545e-8,0.035
2.2048914733645407e-6,8.808492463818762e-8,0.02
1.8552239873666667e-6,-2.6156351011941136e-7,0
1.989453182772338e-6,-1.2737095090309402e-7,0.005
2.1718003201217695e-6,5.5001621811490154e-8,0.09
2.1275562075666047e-6,1.0779017989848149e-8,0
2.364337640703336e-6,2.475456518052921e-7,0.05
2.362388189405712e-6,2.456354327551313e-7,0
1.974715641328029e-6,-1.4210731298314183e-7,0.005
2.3960826779741882e-6,2.7929535433512954e-7,0.12
2.5311147343156325e-6,4.143551724683503e-7,0
2.263928822036943e-6,1.471935014263348e-7,0
1.907362280836007e-6,-2.0940103772459916e-7,0
2.130845053834418e-6,1.4009890992872086e-8,0
2.3730996374115225e-6,2.5629285885453434e-7,0.02
2.0238703145740443e-6,-9.293634557649977e-8,0.075
1.9573217923971997e-6,-1.5947325810838909e-7,0
2.0222956235686132e-6,-9.45098164839564e-8,0.09
1.870687186876853e-6,-2.4610508574440806e-7,0
1.9389484467105746e-6,-1.7786846953526947e-7,0.025
2.1697843518894325e-6,5.2993244435972644e-8,0.235
