MEAN.DELTA.R2,MEAN.DELTA.ADJ.R2,MEAN.DELTA.ADJ.R2.POSITIVE
1.9122577808389667e-6,-1.4921386687682947e-7,0
1.9936276013273345e-6,-6.784998963615952e-8,0
2.3066969804328736e-6,2.4524709554718524e-7,0
1.7103356578680493e-6,-3.511608973832958e-7,-0.56
1.684174182333944e-6,-3.77319311711255e-7,0
2.0703078342024385e-6,8.831826380228946e-9,0
2.1715805969010254e-6,1.1013544754856497e-7,0
1.9357587451067794e-6,-1.257713557845097e-7,0
2.1117317833251703e-6,5.032295057494363e-8,0
1.950319230779203e-6,-1.1116826572898919e-7,0.295
2.3334264610829137e-6,2.720383804744042e-7,0
2.0523735428165097e-6,-9.10834678624628e-9,-0.655
1.9371584719964225e-6,-1.243598660216616e-7,0.005
2.045341907341813e-6,-1.6148311943742223e-8,0.085
2.022744517984368e-6,-3.869329330996596e-8,0
2.0462987849821377e-6,-1.519674795946724e-8,0.035
1.971493095933045e-6,-8.995625087493409e-8,0
1.941168876736164e-6,-1.2030628119941155e-7,0
2.370449409152728e-6,3.0898294823500374e-7,-0.605
2.057052631550894e-6,-4.438964004704893e-9,0.075
2.0493341303705993e-6,-1.2169405444462101e-8,0.005
1.7793752129274682e-6,-2.821423641924392e-7,0.005
1.9830487456136906e-6,-7.846955677681678e-8,0
2.169357878318091e-6,1.0784732681901055e-7,0
2.245502702278945e-6,1.8408911566847318e-7,0
2.3000077440893253e-6,2.3854885366769717e-7,0
2.2222538109008338e-6,1.60756386010652e-7,0.005
2.142685439838222e-6,8.122647074337852e-8,0
2.297506754940747e-6,2.3607426032301593e-7,0
2.0116454882629184e-6,-4.9854563387019546e-8,0.02
1.9485122612699744e-6,-1.1296120566328672e-7,0
1.8046977690919318e-6,-2.5683893587258313e-7,0
2.4700208963908427e-6,4.085486607025013e-7,0.105
2.285882053997623e-6,2.2440885924457364e-7,0.26
2.1820302691937216e-6,1.2057377213714472e-7,0
1.9658438775803723e-6,-9.563046610205905e-8,0
2.397350064957478e-6,3.358768356759301e-7,0.125
2.171232580710469e-6,1.0979158584556448e-7,0
2.0861885838519307e-6,2.4702094400530506e-8,0.115
2.282269932770659e-6,2.2081063699164183e-7,0
2.1708859777515208e-6,1.0943024854881411e-7,0
1.9878460510226464e-6,-7.362692433343643e-8,0
2.2164923101504747e-6,1.5498869054331176e-7,0.005
1.7168592120444547e-6,-3.4463406044571434e-7,0
2.07171767474499e-6,1.0212060779779542e-8,0.005
2.0852620288925204e-6,2.378598442098756e-8,0
1.772606934318046e-6,-2.889245293480336e-7,0
2.1943429841175144e-6,1.3286595816897063e-7,0.275
2.0622950890367587e-6,8.248463412297017e-10,0
2.058692378474862e-6,-2.8046141192783482e-9,0.03
1.7713917110680743e-6,-2.9005764033362966e-7,0
2.2113912987068152e-6,1.4995008385809694e-7,0
2.34313925025548e-6,2.8165943934288505e-7,0.08
2.092075994710708e-6,3.058280646339728e-8,0.04
1.754937924472624e-6,-3.0657568616976325e-7,0.025
2.1557099325868253e-6,9.419396268084413e-8,0
2.2058993966028938e-6,1.443927590827343e-7,0
2.236656478048019e-6,1.7515368913922913e-7,0
1.7505772532430347e-6,-3.108973062226905e-7,0
2.3361112470392394e-6,2.7473304611835836e-7,0
2.047231176818499e-6,-1.4246862964917284e-8,0
2.0559173842949395e-6,-5.586871910656654e-9,0.015
2.5294652311320904e-6,4.6797703657341926e-7,0.02
1.8748112841250042e-6,-1.8670423252098445e-7,0.01
1.8837515760075187e-6,-1.777418691034649e-7,0.175
2.0640610147055697e-6,2.5858088975594386e-9,0
2.298269437923716e-6,2.3678274950700295e-7,0.04
2.1736756991581e-6,1.121655509184194e-7,0.005
2.492871428609032e-6,4.314251042891737e-7,0
2.249881251336846e-6,1.8841402922631369e-7,0
2.127487070872309e-6,6.606217783589053e-8,0
1.9774861064998993e-6,-8.401967213189643e-8,0.02
2.2100652074029864e-6,1.4855997760410133e-7,0.01
2.254648721837481e-6,1.9316194851459744e-7,0.045
2.198379695007975e-6,1.3691023508122237e-7,0
2.365091182124987e-6,3.036708228404406e-7,0
1.8905851875264423e-6,-1.7093203479812135e-7,0.005
2.243561713409018e-6,1.8206618016713972e-7,0.02
2.2300616791285708e-6,1.6858516325379824e-7,0.22
1.890247760093168e-6,-1.712441845502788e-7,0.205
1.7330556009709516e-6,-3.283959692201854e-7,0
2.134210628403301e-6,7.274716384675362e-8,0
2.1954000498109483e-6,1.338775558090699e-7,0
2.083781305841444e-6,2.2297365130374836e-8,0.165
1.9187128988954675e-6,-1.4277084442793075e-7,0
2.5043689802209534e-6,4.429021560592439e-7,0.155
2.3480270027694563e-6,2.8654988458054477e-7,0.095
2.01195634092179e-6,-4.952270268643311e-8,0
2.3480701741038556e-6,2.865789186778933e-7,0.03
2.05599836245899e-6,-5.520917792933844e-9,0.005
1.945377821608516e-6,-1.1612129644567037e-7,0.065
2.2198467905512868e-6,1.5833979167878543e-7,0.005
1.8840392604706568e-6,-1.774612060506664e-7,0.05
2.081139737687408e-6,1.966614456228033e-8,0
2.1778736841701395e-6,1.1646492996286728e-7,0
2.6538974450842807e-6,5.924615836877534e-7,0
1.938773701222928e-6,-1.2265502706609867e-7,0
2.1055245306349493e-6,4.4058113756739734e-8,0
2.003153486289032e-6,-5.835671909870665e-8,0.005
2.1323781564360476e-6,7.087944286332525e-8,0.02
