MEAN.DELTA.R2,MEAN.DELTA.ADJ.R2,MEAN.DELTA.ADJ.R2.POSITIVE
5.532034310885401e-5,4.5742544553145635e-6,-0.22
4.5564813306383794e-5,-5.21083487352636e-6,0.01
5.33945447022114e-5,2.6241983893393606e-6,0
5.071142790112168e-5,-2.846283655932869e-8,0
5.363476149158573e-5,2.8645097419166543e-6,0.005
4.701645686102934e-5,-3.7574654021571565e-6,0.01
5.129671258690703e-5,5.44768025921849e-7,-0.54
6.001926607896025e-5,9.282584576554286e-6,0
4.90839558982991e-5,-1.651658154671054e-6,0
4.6344417891415274e-5,-4.428941117415319e-6,0.01
4.397468359657375e-5,-6.7863743653684416e-6,-0.67
4.486348600205219e-5,-5.917785218957361e-6,0
4.737678819103079e-5,-3.3935689011516114e-6,0.01
5.1529409210415865e-5,7.486042204907228e-7,0
5.577891316766901e-5,5.029521866274367e-6,0.24
5.075596792124738e-5,-5.888942624654453e-9,0.045
4.76777703593327e-5,-3.062031539957655e-6,0
5.886905270161836e-5,8.125079039346671e-6,-0.6
5.419827521284635e-5,3.454923680779043e-6,0
5.3584021752694705e-5,2.8027677084185853e-6,0
4.759542778711683e-5,-3.153730913623143e-6,0
5.4261956668449545e-5,3.5090887397076777e-6,0.145
5.4137332683297814e-5,3.3681607317026517e-6,0.01
5.064020973306176e-5,-1.2902382952650892e-7,0.01
5.45082517221762e-5,3.7481074890144408e-6,0.015
5.5020365113366514e-5,4.256229232309505e-6,0.005
6.519931543198312e-5,1.4463354611272128e-5,-0.49
4.4007729865849874e-5,-6.77437664561964e-6,0
5.7624930099963074e-5,6.884593179401488e-6,0
4.6614153184994764e-5,-4.142086139284351e-6,-0.29
4.842224104328478e-5,-2.3496710473219774e-6,0.005
5.0149381113977125e-5,-5.964376496819801e-7,0
5.638780089472431e-5,5.632482393955751e-6,0.06
4.59649676228808e-5,-4.815553134783768e-6,0
5.2933035930642816e-5,2.1932500684496148e-6,0
4.709663069345371e-5,-3.6586200396449e-6,0
4.960940997570394e-5,-1.1486037711810892e-6,0.125
4.861851991725364e-5,-2.120141967061895e-6,0
5.669445179292654e-5,5.927463385472787e-6,0.01
5.421456987286787e-5,3.4649263588010236e-6,-0.63
5.6388009716830696e-5,5.66128053199666e-6,0
4.597772449744719e-5,-4.771927640451756e-6,0
5.133230329765331e-5,5.577821457058984e-7,0
5.093307825238646e-5,1.8119557039508738e-7,-0.46
5.416198327780396e-5,3.3951736470771985e-6,0.01
5.0924727123241055e-5,1.8383066255123204e-7,0
5.60638996905923e-5,5.338003270543012e-6,0
4.728198174852294e-5,-3.4871729205659953e-6,0.02
5.373695170380268e-5,2.9749933159967103e-6,0.015
5.585967298142635e-5,5.107454605872142e-6,0.115
5.10099743111064e-5,2.726342276343496e-7,0
5.097400264476309e-5,2.3245129033844235e-7,0
5.033969606149742e-5,-3.918327088764384e-7,0
5.593307928101495e-5,5.1640480871140145e-6,0
4.4550241517840285e-5,-6.210128001433169e-6,-0.675
5.027007016613585e-5,-4.779392625442469e-7,0
4.9297466003271574e-5,-1.4788515693126004e-6,0.005
4.40746966108816e-5,-6.688736668072903e-6,0.16
4.246443755246594e-5,-8.33675364101838e-6,0
4.4986703019218895e-5,-5.787308109531652e-6,0.005
5.605176103395352e-5,5.315397438622193e-6,0
5.2178028403056926e-5,1.4266643192123451e-6,-0.63
5.385233079054092e-5,3.1286014808906694e-6,0
6.054141532616709e-5,9.786143677918413e-6,0.01
6.183710944845445e-5,1.1104889031054443e-5,0
5.3877742817645026e-5,3.155810984107332e-6,0
4.8810820521888066e-5,-1.9352796095295497e-6,0
4.750118757164472e-5,-3.258932558445893e-6,0.14
5.28812403781721e-5,2.134554282412493e-6,0
4.4424157557253194e-5,-6.3218036236500905e-6,0
6.021662422760344e-5,9.467490803762301e-6,0.085
5.1680616798726975e-5,9.194741106910431e-7,0.04
4.921600172606064e-5,-1.5442824547345913e-6,0.085
4.581947137298911e-5,-4.964376663474379e-6,0
4.150715331621744e-5,-9.255777888688699e-6,-0.54
4.158002029586032e-5,-9.182138325283251e-6,-0.295
4.803915966497208e-5,-2.726587559511162e-6,0.02
4.5948462593926836e-5,-4.780734646988583e-6,0
4.700150159982064e-5,-3.760503016448924e-6,0.1
5.227876345708273e-5,1.5335746197359113e-6,0
5.7038060887171165e-5,6.279296780529742e-6,0.02
4.881356878972954e-5,-1.954960499843117e-6,0.015
5.683740100768294e-5,6.069103547395316e-6,0.005
5.0520717699839965e-5,-2.0940088562793058e-7,0
5.359763086454969e-5,2.8433733592331257e-6,0.13
5.077749482575912e-5,1.6025048836798554e-8,0.04
5.819744073947375e-5,7.428902751693833e-6,0
5.6603763417674325e-5,5.862890325091241e-6,0
5.152701698989674e-5,7.589093504073441e-7,0.01
4.871715250596866e-5,-2.049862226946031e-6,0.015
4.7044670327603435e-5,-3.693906125993851e-6,0
4.656767664085114e-5,-4.1948824260157335e-6,0.095
4.294199894420695e-5,-7.845241691212258e-6,0
4.347278642004934e-5,-7.296171689842312e-6,0.04
4.649545413968207e-5,-4.245829634011989e-6,0
4.277105476484955e-5,-8.011155054084006e-6,0
4.8948270737296534e-5,-1.8234224668289833e-6,0
5.217547974897619e-5,1.434103729291425e-6,0
6.387813931111713e-5,1.3147907954713656e-5,0
5.887916664814093e-5,8.141967922612458e-6,0
