MEAN.DELTA.R2,MEAN.DELTA.ADJ.R2,MEAN.DELTA.ADJ.R2.POSITIVE
5.574500423352492e-5,-4.983717153892453e-6,0
5.150241058366194e-5,-9.28537214747005e-6,0.14
5.728505038923888e-5,-3.5050307943351735e-6,0.02
6.145854014667811e-5,6.600551035351731e-7,0.005
5.7135662805617304e-5,-3.623513589905425e-6,0
5.492843327735794e-5,-5.860557984138648e-6,0.055
5.958121627246536e-5,-1.2042971087300458e-6,0.04
5.9752473852307124e-5,-9.911280699659297e-7,0
5.39181493419099e-5,-6.829477601393852e-6,0
5.916957447994483e-5,-1.6134248654064987e-6,0.045
5.181522055986107e-5,-9.002132737385703e-6,0
5.16182990297504e-5,-9.184880138174422e-6,0.015
6.380792528472112e-5,3.0261778327372867e-6,0.025
5.865931978566336e-5,-2.106276115534933e-6,0
6.287817786145758e-5,2.1223830226818618e-6,0
5.3546693553428384e-5,-7.18394314753068e-6,0
6.910379683089987e-5,8.357057405550262e-6,0
7.716243677957562e-5,1.6385986220500136e-5,0.015
6.835722496792482e-5,7.608602503578199e-6,0
5.2518798483856394e-5,-8.239744440985409e-6,0
7.09192581361046e-5,1.0146483405377716e-5,0.04
6.286779915774071e-5,2.1216326151368703e-6,0
6.733004649112906e-5,6.582167791059357e-6,0
5.1238388427408564e-5,-9.533785028673636e-6,0
5.599496257847746e-5,-4.787748547143144e-6,0.115
6.0241602483863215e-05,-5.272990894511498e-7,-0.105
5.843571665327888e-5,-2.3351034365320935e-6,0
6.595440015799716e-5,5.176154898029473e-6,0.045
7.074957180758405e-5,9.987196544347654e-6,0.17
5.4781807793479964e-5,-6.022528048832965e-6,0.005
6.099506535835255e-5,2.6152976274285147e-7,0
6.389019392669758e-5,3.0919101710202845e-6,0
6.401390801945525e-5,3.233828344975098e-6,0.05
7.169140871046013e-5,1.0920479969264153e-5,0.025
6.73327973394497e-5,6.576004606437258e-6,0
5.594840011504813e-5,-4.8465914455775305e-6,0.005
6.171026927119775e-5,9.649982628234798e-7,0
7.093105481991102e-5,1.0163171469840804e-5,0.07
5.951606012482818e-5,-1.2247445876739648e-6,0
7.051598791241134e-5,9.758823385747073e-6,-0.55
6.645194204121998e-5,5.6770560393221145e-6,0.055
6.762434099532974e-5,6.874969186406732e-6,0
5.373005393054211e-5,-7.064494270747623e-6,0.02
6.138473480346301e-5,6.523118193729748e-7,0
5.2402755929984465e-5,-8.401714449183806e-6,0.005
7.601948617726866e-5,1.5261684718394507e-5,0.115
6.63042955802529e-5,5.5066648890411685e-6,0
6.090754003688965e-5,1.36147303105294e-7,-0.605
5.850318083835187e-5,-2.320292276051239e-6,0
5.898658922302391e-5,-1.7675747938644682e-6,0
5.51346310125555e-5,-5.636799222933364e-6,0
6.424868966706948e-5,3.5056861737015054e-6,0
5.589946114415574e-5,-4.896926064566487e-6,0.01
6.1213014480942e-5,4.788971480218507e-7,0
6.124914079580023e-5,4.891025124498238e-7,0
7.425221808104139e-5,1.351775831410995e-5,0
6.046495389706066e-5,-2.852926762081376e-7,0
5.614140300251125e-5,-4.634402741655053e-6,-0.44
6.152579219562494e-5,8.048591889320278e-7,0
6.707162856739332e-5,6.339640859108764e-6,0
6.309839772530293e-5,2.2991272727590495e-6,0
5.9506194782957303e-5,-1.2044554811302398e-6,0
6.183442214750188e-5,1.0248169364612814e-6,0
6.816959515649968e-5,7.404432999796873e-6,0.18
6.359478960830371e-5,2.8063079246726243e-6,0.015
5.769436970596368e-5,-3.0536359976152118e-6,0
5.476492993207129e-5,-6.0187968290725815e-6,0.145
6.0018407783304364e-5,-7.655866856731697e-7,0.02
5.533271283415577e-5,-5.492773574971022e-6,0
5.635080114547607e-5,-4.4262750056417445e-6,-0.645
6.381923984915132e-5,3.014148130588423e-6,0.005
6.11915769645837e-5,4.1232714235728273e-7,0.075
5.964508381084464e-5,-1.1094425405594465e-6,0
6.253656788081537e-5,1.7648200913761292e-6,0.23
5.7300472325178166e-5,-3.4807339019554684e-6,0.095
6.744602893880347e-5,6.692946612930073e-6,0
5.5113653634772934e-5,-5.671990381099779e-6,0.08
5.7848765444547866e-5,-2.9351772149205368e-6,0.065
7.298223096472514e-5,1.2192169616171978e-5,0
6.113706388958852e-5,3.8882605082168897e-7,0
5.7165900308031386e-5,-3.603552448206426e-6,0
6.0374119199446336e-5,-3.9425608691634473e-7,0
6.231244668766043e-5,1.5481317218085656e-6,0
5.8323441798091665e-5,-2.4356381926488036e-6,0
6.87186894874392e-5,7.970176097199522e-6,0
5.9052659016206904e-5,-1.7280992401930151e-6,0.095
6.366761961365522e-5,2.886535081955133e-6,0.02
6.232661087660796e-5,1.5491078852103435e-6,0.08
6.299905015828224e-5,2.2212262157578212e-6,0.075
6.007742936798199e-5,-7.108045270182161e-7,0.015
5.9279323132257984e-5,-1.4707942480723934e-6,0
5.940680750678018e-5,-1.3751107064008393e-6,0.08
6.58313686431566e-5,5.0574960084637245e-6,0.07
5.079485565770172e-5,-1.0033115545646786e-5,0
6.140497125354476e-5,6.417229361738164e-7,0
5.995287220968359e-5,-7.747879678693392e-7,0
6.377069615078202e-5,2.995590416512983e-6,0.075
6.878243482519287e-5,8.025461065957473e-6,-0.08
6.024173290102963e-5,-5.433228493473275e-7,0.025
5.771631945432934e-5,-3.0446206710976753e-6,0
