MEAN.DELTA.R2,MEAN.DELTA.ADJ.R2,MEAN.DELTA.ADJ.R2.POSITIVE
2.3597169682745464e-6,2.066861023564126e-7,0
2.4943303415943806e-6,3.412700161220528e-7,0.02
2.4091356059878833e-6,2.560942125973131e-7,0.23
2.403455400629825e-6,2.503811587789562e-7,0.005
2.220557485878941e-6,6.75046578380023e-8,0.18
2.0671174289464786e-6,-8.59279425108328e-8,0
1.991164205268015e-6,-1.619296229271594e-7,0
1.96823525434442e-6,-1.8482523379714788e-7,-0.665
2.168378885958608e-6,1.5342628819636773e-8,0
2.079994807811014e-6,-7.30941171211974e-8,0
2.1401512513298233e-6,-1.2822476315177411e-8,0
2.031971436023661e-6,-1.2113365985833013e-7,0
1.883054003341602e-6,-2.700447878167811e-7,0
2.241447590238895e-6,8.838178002346097e-8,0.03
1.7120707924582525e-6,-4.4093636674513714e-7,0
2.023504186499311e-6,-1.2950245950438254e-7,0
1.960933369251444e-6,-1.9213261978234807e-7,0.15
2.0500284799780807e-6,-1.0301152876535102e-7,0
2.0998601011636303e-6,-5.3220552889143845e-8,0.01
2.288830399283062e-6,1.3581980399524075e-7,0
2.4455118468141424e-6,2.924905277373879e-7,0
2.1703707628817046e-6,1.7357617947966197e-8,0
1.7290717860648203e-6,-4.240364945418129e-7,0
2.50604760065292e-6,3.5302250102620115e-7,0
2.1409928285763815e-6,-1.204408731525497e-8,0
2.6120781621415385e-6,4.59144059032357e-7,0
2.4897662840233395e-6,3.3682360240538945e-7,0
2.0521110502617834e-6,-1.009187483586027e-7,0
2.392944066820025e-6,2.3991493939001797e-7,0
2.0291240054484602e-6,-1.2393061271320782e-7,-0.38
2.0221896480121757e-6,-1.3089175506242335e-7,0.005
2.102589549129371e-6,-5.042340848249172e-8,0
1.9117644190429487e-06,-2.4131592354814655e-7,0.025
2.350006757416513e-6,1.9695715909040513e-7,0.145
1.9596552631913397e-6,-1.9339343563962164e-7,0
2.151053147980632e-6,-2.0135155881506606e-9,0.035
2.6141936573765617e-6,4.611764482526093e-7,0
1.970722541702381e-6,-1.8236543532168524e-7,0.01
2.1028573994210897e-6,-5.0241162020681075e-8,0
2.481221030855828e-6,3.2818201455786513e-7,0.21
2.057834918464179e-6,-9.52064405329578e-8,0
2.5263785446409907e-6,3.735036039143047e-7,0
2.315288156278384e-6,1.622160444453291e-7,0.02
1.8665495531694529e-6,-2.8649097915223186e-7,0
2.2663485967606554e-6,1.1328085139206135e-7,0.015
1.645077089735078e-6,-5.079863092272153e-7,0
2.8290777054604103e-6,6.760509031628059e-7,0.13
1.9698549060078707e-6,-1.8318513712090035e-7,0
2.0824072228180436e-6,-7.059172612289277e-8,0
2.3581239451990043e-6,2.0506453741464537e-7,0.05
1.8807810403575274e-6,-2.722530400089962e-7,0
2.0984478122383715e-6,-5.4631671677629614e-8,0.025
1.9876754028925135e-6,-1.6541696680361096e-7,0.005
2.263849804314114e-6,1.107726627408434e-7,0.005
2.0551311001266032e-6,-9.793889619413853e-8,0.025
1.898924489413684e-6,-2.541187956967006e-7,0
2.3279856652503816e-6,1.749267708234248e-7,0.035
2.256613690549185e-6,1.0354956291980244e-7,0.045
2.254382527863312e-6,1.0132395057482757e-7,0.055
1.62550548274786e-6,-5.275711473645694e-7,-0.63
2.110513382736168e-6,-4.253782595720068e-8,-0.49
1.9621336235628406e-6,-1.9090010233091536e-7,0
1.8788951767977545e-6,-2.7420495318675184e-7,0
1.9955169170191777e-6,-1.5754327646833044e-7,0.275
2.0207582056002792e-6,-1.3233500625653427e-7,0.005
2.214593506545921e-6,6.154618878762008e-8,-0.635
1.7208367827454783e-6,-4.322114408017441e-7,0
1.966904745129825e-6,-1.8613484443930073e-7,0
1.9527789805608245e-6,-2.002790689398237e-7,-0.36
2.2581571090351163e-6,1.0510397809027072e-7,0.12
2.3187979770402606e-6,1.6574949397107907e-7,0.17
2.5535061897628807e-6,4.004970152632348e-7,0
2.161124536115538e-6,8.060910516860531e-9,0.065
2.1239695591195614e-6,-2.9102623127497118e-8,0.03
2.398353205797307e-6,2.4532570550184206e-7,0
1.9948035019097797e-6,-1.5826959494980031e-7,0.05
2.118763097779641e-6,-3.4313385605666546e-8,0.02
2.3487440614912e-6,1.956595887286916e-7,0
1.980169571505746e-6,-1.7291549824605123e-7,0.02
2.2651980048354056e-6,1.121504952972252e-7,0.275
1.8871705824880785e-6,-2.658661355164904e-7,0
1.8370836655982925e-6,-3.1596210464945874e-7,0
2.3649475027680193e-6,2.119012720003255e-7,0.19
2.1431508641051754e-6,-9.896565728584328e-9,0
1.8402988407534087e-6,-3.1275732299940187e-7,0
1.9398101085127546e-6,-2.1329103967460127e-7,0
2.2353721381698836e-6,8.231018173765481e-8,0.035
2.2547603407813867e-6,1.0173716840589098e-7,0
1.9747650285603927e-6,-1.7830983491229357e-7,0.035
2.092231783041783e-6,-6.087461319137511e-8,0
2.1678801530429106e-6,1.4825897852732695e-8,0.2
1.997232848419352e-6,-1.55807671828323e-7,0
2.5762597553288195e-6,4.2325596705361515e-7,0
2.3003790236459756e-6,1.4729433222726572e-7,0.005
2.5297820264982656e-6,3.768188857811161e-7,0
2.0353269826690426e-6,-1.1774659129992759e-7,0.025
2.0703770936027083e-6,-8.269337736732663e-8,0.025
2.2268454711785756e-6,7.378959575976562e-8,0.12
2.0648330962152267e-6,-8.822883131476277e-8,0.135
1.8377626606525593e-6,-3.152896425218099e-7,0
