PC1_ABS_COS_SIM,PC1_ABS_PEARSON,RANK_PC1_COS_SIM,RANK_PC1_PEARSON,EVEN_COS_SIM,EVEN_PEARSON,PERFORMANCE_METRIC
0.11386329425014825,0.020713673877078412,0.008070644739119975,0.0011981735971735104,0.9309546123484304,0.620938205466175,MEAN_ABS_PP_CORS
2.6667285615161805e-4,6.607317913573154e-7,0.11631348145516751,0.0015794966368124091,0.0015483103198869396,0.20670451856413438,MEAN.DELTA.R2
