PC1_ABS_COS_SIM,PC1_ABS_PEARSON,RANK_PC1_COS_SIM,RANK_PC1_PEARSON,EVEN_COS_SIM,EVEN_PEARSON,PERFORMANCE_METRIC
-0.2507684404298129,-0.2506014812277923,-0.29725657076442413,-0.29725657076442413,-0.1456868872811336,-0.144479643820369,MEAN_ABS_PP_CORS
0.4211139175478402,0.4212637527291408,0.291964384956664,0.291964384956664,0.01335245515647074,0.011999657519585599,MEAN.DELTA.R2
